symbol,breakout_ts,level,tp1,tp2,sl,expires_at,tier,confluence,touches,breakout_magnitude_atr,token_rsi,btc_rsi,raw_rr,published,skip_reason,filled,fill_ts,tp1_hit_ts,tp2_hit_ts,sl_hit_ts,tp1_hold_hours,tp2_hold_hours,exit_ts,exit_price,exit_reason,pnl_pct,hold_hours
XRP,2026-04-21 04:00:00+00:00,1.4,1.5,1.6,1.3,2026-04-24 04:00:00+00:00,Major,3.0,14,0.6913797436541864,62.630480167014625,60.30290998479551,1.0000000000000022,True,,False,,,,,,,,0.0,,0.0,0
XRP,2026-04-21 08:00:00+00:00,1.4,1.5,1.6,1.3,2026-04-24 08:00:00+00:00,Major,3.0,14,0.6984166876099535,62.67500744712541,61.27018186818123,1.0000000000000022,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
XRP,2026-04-21 12:00:00+00:00,1.4,1.5,1.6,1.3,2026-04-24 12:00:00+00:00,Major,3.0,14,0.56999246041719,61.84531059683312,59.611383996050016,1.0000000000000022,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
XRP,2026-04-21 20:00:00+00:00,1.4,1.5,1.6,1.3,2026-04-24 20:00:00+00:00,Major,3.0,14,0.5875848203066114,61.961141469338195,60.96884545306161,1.0000000000000022,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
UNI,2026-04-22 04:00:00+00:00,3.3,3.5,3.7,3.2,2026-04-25 04:00:00+00:00,Major,2.0,3,0.5482105263157896,68.3284457478006,75.27547582187411,2.000000000000009,True,,True,2026-04-23 00:00:00+00:00,,,2026-04-27 12:00:00+00:00,,,2026-04-27 12:00:00+00:00,3.2,SL,-3.0903030303030197,108
UNI,2026-04-22 08:00:00+00:00,3.3,3.5,3.7,3.2,2026-04-25 08:00:00+00:00,Major,2.0,3,0.5069473684210546,68.11023622047246,75.75945726374559,2.000000000000009,False,per_token_cap,True,2026-04-23 00:00:00+00:00,,,2026-04-27 12:00:00+00:00,,,2026-04-27 12:00:00+00:00,3.2,SL,-3.0903030303030197,108
BTC,2026-04-22 12:00:00+00:00,77100.0,86100.0,89300.0,73500.0,2026-04-25 12:00:00+00:00,Major,3.0,4,0.8778651617626536,77.26685850374744,77.26685850374744,2.5,True,,True,2026-04-23 16:00:00+00:00,,,,,,2026-05-13 12:00:00+00:00,79886.95,TIMEOUT,3.554721141374834,476
UNI,2026-04-22 12:00:00+00:00,3.3,3.5,3.7,3.2,2026-04-25 12:00:00+00:00,Major,2.0,3,0.6484210526315811,68.84615384615387,77.26685850374744,2.000000000000009,False,per_token_cap,True,2026-04-23 00:00:00+00:00,,,2026-04-27 12:00:00+00:00,,,2026-04-27 12:00:00+00:00,3.2,SL,-3.0903030303030197,108
BTC,2026-04-22 16:00:00+00:00,77100.0,86100.0,89300.0,73500.0,2026-04-25 16:00:00+00:00,Major,3.0,4,0.705645381213073,76.6301069588289,76.6301069588289,2.5,False,per_token_cap,True,2026-04-23 16:00:00+00:00,,,,,,2026-05-13 12:00:00+00:00,79886.95,TIMEOUT,3.554721141374834,476
XRP,2026-04-23 12:00:00+00:00,1.4,1.5,1.6,1.3,2026-04-26 12:00:00+00:00,Major,3.0,18,0.6143772638618017,60.97369454259915,67.87728040014193,1.0000000000000022,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
XRP,2026-04-23 16:00:00+00:00,1.4,1.5,1.6,1.3,2026-04-26 16:00:00+00:00,Major,3.0,18,0.575369183616608,60.66481994459835,64.61109575601941,1.0000000000000022,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
XRP,2026-04-23 20:00:00+00:00,1.4,1.5,1.6,1.3,2026-04-26 20:00:00+00:00,Major,3.0,18,0.7528559487322413,62.03208556149736,67.52745190951342,1.0000000000000022,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
XRP,2026-04-26 04:00:00+00:00,1.4,1.5,1.5,1.3,2026-04-29 04:00:00+00:00,Major,2.0,2,0.5987654320987683,43.237125070741364,63.24532587678,1.0000000000000022,False,quality,True,2026-04-27 12:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,316.0,316.0,2026-05-10 16:00:00+00:00,1.5,TP2,7.08285714285715,316
XRP,2026-04-26 08:00:00+00:00,1.4,1.5,1.5,1.3,2026-04-29 08:00:00+00:00,Major,2.0,2,0.6275720164609097,43.68332397529479,63.24172580284271,1.0000000000000022,False,quality,True,2026-04-27 12:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,316.0,316.0,2026-05-10 16:00:00+00:00,1.5,TP2,7.08285714285715,316
XRP,2026-04-26 12:00:00+00:00,1.4,1.5,1.5,1.3,2026-04-29 12:00:00+00:00,Major,2.0,2,0.6008230452674924,43.26923076923076,63.06768883234938,1.0000000000000022,False,quality,True,2026-04-27 12:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,316.0,316.0,2026-05-10 16:00:00+00:00,1.5,TP2,7.08285714285715,316
XRP,2026-04-26 16:00:00+00:00,1.4,1.5,1.5,1.3,2026-04-29 16:00:00+00:00,Major,2.0,2,0.625514403292181,43.651685393258376,63.63296909047754,1.0000000000000022,False,quality,True,2026-04-27 12:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,316.0,316.0,2026-05-10 16:00:00+00:00,1.5,TP2,7.08285714285715,316
XRP,2026-04-26 20:00:00+00:00,1.4,1.5,1.5,1.3,2026-04-29 20:00:00+00:00,Major,2.0,2,0.6316872427983578,43.746494671901296,64.99121048784792,1.0000000000000022,False,quality,True,2026-04-27 12:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,316.0,316.0,2026-05-10 16:00:00+00:00,1.5,TP2,7.08285714285715,316
XRP,2026-04-27 00:00:00+00:00,1.4,1.5,1.5,1.3,2026-04-30 00:00:00+00:00,Major,2.0,2,0.8982487922705314,40.08363201911585,59.95383083641963,1.0000000000000022,False,quality,True,2026-04-27 12:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,316.0,316.0,2026-05-10 16:00:00+00:00,1.5,TP2,7.08285714285715,316
DOT,2026-04-28 00:00:00+00:00,1.2,1.4,1.4,1.134642857142857,2026-05-01 00:00:00+00:00,Major,2.0,19,0.5355191256830626,39.54802259887005,55.49145549820115,3.060109289617484,False,momentum,True,2026-04-29 16:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,264.0,264.0,2026-05-10 16:00:00+00:00,1.4,TP2,16.606666666666666,264
DOT,2026-04-28 12:00:00+00:00,1.2,1.4,1.4,1.134642857142857,2026-05-01 12:00:00+00:00,Major,2.0,19,0.5049180327868876,38.857142857142854,51.706292814458585,3.060109289617484,False,momentum,True,2026-04-29 16:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,264.0,264.0,2026-05-10 16:00:00+00:00,1.4,TP2,16.606666666666666,264
TAO,2026-04-28 16:00:00+00:00,250.0,269.0,283.0,239.0,2026-05-01 16:00:00+00:00,Major,3.0,15,0.5215110178384067,68.64864864864863,52.98333521577972,1.7272727272727273,True,,True,2026-04-29 16:00:00+00:00,2026-05-01 12:00:00+00:00,2026-05-02 16:00:00+00:00,,44.0,72.0,2026-05-02 16:00:00+00:00,283.0,TP2,13.14,72
DOT,2026-04-28 16:00:00+00:00,1.2,1.4,1.4,1.134642857142857,2026-05-01 16:00:00+00:00,Major,2.0,19,0.5355191256830626,39.54802259887005,52.98333521577972,3.060109289617484,False,momentum,True,2026-04-29 16:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,264.0,264.0,2026-05-10 16:00:00+00:00,1.4,TP2,16.606666666666666,264
TAO,2026-04-28 20:00:00+00:00,250.0,269.0,283.0,239.0,2026-05-01 20:00:00+00:00,Major,3.0,15,0.6096537250786997,69.63350785340312,53.0417588291418,1.7272727272727273,False,per_token_cap,True,2026-04-29 16:00:00+00:00,2026-05-01 12:00:00+00:00,2026-05-02 16:00:00+00:00,,44.0,72.0,2026-05-02 16:00:00+00:00,283.0,TP2,13.14,72
DOT,2026-04-29 00:00:00+00:00,1.2,1.3,1.4,1.1388571428571428,2026-05-02 00:00:00+00:00,Major,3.0,20,0.6214953271028045,49.35897435897436,66.87047261775822,1.6355140186915897,False,momentum,True,2026-04-29 16:00:00+00:00,2026-05-06 00:00:00+00:00,2026-05-10 16:00:00+00:00,,152.0,264.0,2026-05-10 16:00:00+00:00,1.4,TP2,16.606666666666666,264
DOT,2026-04-29 04:00:00+00:00,1.2,1.3,1.4,1.1388571428571428,2026-05-02 04:00:00+00:00,Major,3.0,20,0.6705607476635541,50.31446540880506,67.07525958007213,1.6355140186915897,True,,True,2026-04-29 16:00:00+00:00,2026-05-06 00:00:00+00:00,2026-05-10 16:00:00+00:00,,152.0,264.0,2026-05-10 16:00:00+00:00,1.4,TP2,16.606666666666666,264
DOT,2026-04-29 08:00:00+00:00,1.2,1.3,1.4,1.1388571428571428,2026-05-02 08:00:00+00:00,Major,3.0,20,0.7359813084112178,51.533742331288394,68.83103842521257,1.6355140186915897,False,per_token_cap,True,2026-04-29 16:00:00+00:00,2026-05-06 00:00:00+00:00,2026-05-10 16:00:00+00:00,,152.0,264.0,2026-05-10 16:00:00+00:00,1.4,TP2,16.606666666666666,264
TAO,2026-05-01 08:00:00+00:00,250.0,271.0,283.0,234.0,2026-05-04 08:00:00+00:00,Major,2.0,5,0.9602305475504306,66.47058823529409,56.61590191033634,1.3125,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
ETH,2026-05-01 12:00:00+00:00,2265.0,2380.0,2465.0,2190.0,2026-05-04 12:00:00+00:00,Major,2.0,6,0.5037977247409091,47.06095134744077,61.09742318689946,1.5333333333333334,False,momentum,False,,,,,,,,0.0,,0.0,0
TAO,2026-05-01 12:00:00+00:00,250.0,271.0,283.0,234.0,2026-05-04 12:00:00+00:00,Major,2.0,5,1.7752161383285305,72.01309328968902,61.09742318689946,1.3125,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
TAO,2026-05-01 16:00:00+00:00,250.0,271.0,283.0,234.0,2026-05-04 16:00:00+00:00,Major,2.0,5,1.8559077809798274,72.46376811594202,60.74270275434866,1.3125,True,,False,,,,,,,,0.0,,0.0,0
TAO,2026-05-01 20:00:00+00:00,250.0,271.0,283.0,234.0,2026-05-04 20:00:00+00:00,Major,2.0,5,1.6864553314121022,71.49999999999997,60.19817496485769,1.3125,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
TAO,2026-05-02 16:00:00+00:00,274.0,301.0,347.0,255.0,2026-05-05 16:00:00+00:00,Major,1.0,16,1.2676853423882288,78.21656050955413,51.997580342620395,1.4210526315789473,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
TAO,2026-05-02 20:00:00+00:00,274.0,301.0,347.0,255.0,2026-05-05 20:00:00+00:00,Major,1.0,16,1.029994340690436,77.35099337748343,53.21731385731028,1.4210526315789473,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
DOT,2026-05-02 20:00:00+00:00,1.2,1.3,1.4,1.1501428571428571,2026-05-05 20:00:00+00:00,Minor,1.0,5,0.5415472779369659,34.48275862068968,53.21731385731028,2.005730659025791,False,momentum,True,2026-05-04 00:00:00+00:00,2026-05-06 00:00:00+00:00,2026-05-10 16:00:00+00:00,,48.0,160.0,2026-05-10 16:00:00+00:00,1.4,TP2,16.606666666666666,160
BNB,2026-05-04 04:00:00+00:00,619.0,628.0,640.0,596.0,2026-05-07 04:00:00+00:00,Major,3.0,20,0.7504562043795602,42.17591664996988,63.69254224799059,0.391304347826087,False,momentum,False,,,,,,,,0.0,,0.0,0
UNI,2026-05-04 04:00:00+00:00,3.3,3.5,3.6,3.2,2026-05-07 04:00:00+00:00,Major,3.0,5,0.654205607476637,67.13483146067415,63.69254224799059,2.000000000000009,True,,True,2026-05-04 08:00:00+00:00,2026-05-06 08:00:00+00:00,2026-05-08 12:00:00+00:00,,48.0,100.0,2026-05-08 12:00:00+00:00,3.6,TP2,9.030909090909098,100
BNB,2026-05-04 12:00:00+00:00,619.0,628.0,640.0,596.0,2026-05-07 12:00:00+00:00,Major,3.0,20,0.5165374087591262,38.56960408684545,65.0973159757578,0.391304347826087,False,momentum,False,,,,,,,,0.0,,0.0,0
DOT,2026-05-05 00:00:00+00:00,1.2,1.3,1.4,1.1535714285714285,2026-05-08 00:00:00+00:00,Major,3.0,25,0.9261538461538498,48.96551724137935,67.64671578251657,2.1538461538461533,False,momentum,False,,,,,,,,0.0,,0.0,0
DOT,2026-05-05 04:00:00+00:00,1.2,1.3,1.4,1.1535714285714285,2026-05-08 04:00:00+00:00,Major,3.0,25,1.1630769230769247,52.56410256410256,67.51519423134266,2.1538461538461533,True,,False,,,,,,,,0.0,,0.0,0
SUI,2026-05-05 08:00:00+00:00,0.933,1.001,1.033,0.901,2026-05-08 08:00:00+00:00,Major,1.0,10,0.7621103117505975,57.7838827838828,68.06393119497352,2.124999999999993,True,,False,,,,,,,,0.0,,0.0,0
AVAX,2026-05-05 08:00:00+00:00,9.2,9.7,10.5,9.0,2026-05-08 08:00:00+00:00,Major,3.0,9,0.656790123456795,51.546391752577385,68.06393119497352,2.500000000000009,True,,False,,,,,,,,0.0,,0.0,0
DOT,2026-05-05 08:00:00+00:00,1.2,1.3,1.4,1.1535714285714285,2026-05-08 08:00:00+00:00,Major,3.0,25,1.292307692307694,54.320987654320994,68.06393119497352,2.1538461538461533,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
SUI,2026-05-05 12:00:00+00:00,0.933,1.001,1.033,0.901,2026-05-08 12:00:00+00:00,Major,1.0,10,1.0004796163069523,60.361134995700795,69.71415862553516,2.124999999999993,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
AVAX,2026-05-05 12:00:00+00:00,9.2,9.7,10.5,9.0,2026-05-08 12:00:00+00:00,Major,3.0,9,0.7259259259259294,52.52525252525256,69.71415862553516,2.500000000000009,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
DOT,2026-05-05 12:00:00+00:00,1.2,1.3,1.4,1.1535714285714285,2026-05-08 12:00:00+00:00,Major,3.0,25,1.593846153846156,57.95454545454546,69.71415862553516,2.1538461538461533,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
UNI,2026-05-05 12:00:00+00:00,3.3,3.6,3.7,3.2,2026-05-08 12:00:00+00:00,Major,3.0,24,0.5570509069631367,65.98837209302326,69.71415862553516,3.0000000000000133,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
SUI,2026-05-05 16:00:00+00:00,0.933,1.001,1.033,0.901,2026-05-08 16:00:00+00:00,Major,1.0,10,0.9803357314148682,60.15557476231638,69.96062372342953,2.124999999999993,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
AVAX,2026-05-05 16:00:00+00:00,9.2,9.7,10.5,9.0,2026-05-08 16:00:00+00:00,Major,3.0,9,0.6913580246913622,52.04081632653067,69.96062372342953,2.500000000000009,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
HYPE,2026-05-05 16:00:00+00:00,43.5,45.0,53.0,41.5,2026-05-08 16:00:00+00:00,Minor,1.0,6,0.5841446453407502,67.6959619952494,69.96062372342953,0.75,True,,True,2026-05-06 16:00:00+00:00,,,2026-05-11 12:00:00+00:00,,,2026-05-11 12:00:00+00:00,41.5,SL,-4.657701149425287,116
DOT,2026-05-05 16:00:00+00:00,1.2,1.3,1.4,1.1535714285714285,2026-05-08 16:00:00+00:00,Major,3.0,25,1.593846153846156,57.95454545454546,69.96062372342953,2.1538461538461533,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
UNI,2026-05-05 16:00:00+00:00,3.3,3.6,3.7,3.2,2026-05-08 16:00:00+00:00,Major,3.0,24,0.5406670567583405,65.78947368421055,69.96062372342953,3.0000000000000133,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
ADA,2026-05-05 20:00:00+00:00,0.258,0.274,0.286,0.248,2026-05-08 20:00:00+00:00,Major,1.0,1,0.547409579667644,70.81850533807834,67.69012249546493,1.6,False,quality,False,,,,,,,,0.0,,0.0,0
LINK,2026-05-05 20:00:00+00:00,9.6,10.1,0.0,9.3,2026-05-08 20:00:00+00:00,Major,2.0,9,0.5818181818181829,66.66666666666666,67.69012249546493,1.6666666666666725,True,,False,,,,,,,,0.0,,0.0,0
SUI,2026-05-05 20:00:00+00:00,0.933,1.001,1.033,0.901,2026-05-08 20:00:00+00:00,Major,1.0,10,1.1213429256594718,61.55129274395333,67.69012249546493,2.124999999999993,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
AVAX,2026-05-05 20:00:00+00:00,9.2,9.7,10.5,9.0,2026-05-08 20:00:00+00:00,Major,3.0,9,0.6913580246913622,52.04081632653067,67.69012249546493,2.500000000000009,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
HYPE,2026-05-05 20:00:00+00:00,43.5,45.0,53.0,41.5,2026-05-08 20:00:00+00:00,Minor,1.0,6,0.5192396847473324,67.30769230769229,67.69012249546493,0.75,False,per_token_cap,True,2026-05-06 16:00:00+00:00,,,2026-05-11 12:00:00+00:00,,,2026-05-11 12:00:00+00:00,41.5,SL,-4.657701149425287,116
DOGE,2026-05-05 20:00:00+00:00,0.112,0.118,0.127,0.104,2026-05-08 20:00:00+00:00,Minor,1.0,1,0.7214661585919057,97.19730941704029,67.69012249546493,0.7499999999999982,False,quality,True,2026-05-06 12:00:00+00:00,,,,,,2026-05-13 12:00:00+00:00,0.11171,TIMEOUT,-0.3189285714285702,168
DOT,2026-05-05 20:00:00+00:00,1.2,1.3,1.4,1.1535714285714285,2026-05-08 20:00:00+00:00,Major,3.0,25,1.7015384615384614,59.116022099447484,67.69012249546493,2.1538461538461533,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
XRP,2026-05-06 00:00:00+00:00,1.4,1.5,1.5,1.3,2026-05-09 00:00:00+00:00,Major,1.0,2,0.673894189071986,46.69260700389099,66.39864061553645,1.0000000000000022,False,quality,True,2026-05-07 12:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,76.0,76.0,2026-05-10 16:00:00+00:00,1.5,TP2,7.08285714285715,76
XRP,2026-05-06 04:00:00+00:00,1.4,1.5,1.5,1.3,2026-05-09 04:00:00+00:00,Major,1.0,2,0.9440589765828311,50.14556040756912,65.54113042087987,1.0000000000000022,False,quality,True,2026-05-07 12:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,76.0,76.0,2026-05-10 16:00:00+00:00,1.5,TP2,7.08285714285715,76
NEAR,2026-05-06 04:00:00+00:00,1.3,1.4,1.5,1.2,2026-05-09 04:00:00+00:00,Major,3.0,36,1.2200886262924655,43.08300395256918,65.54113042087987,0.9999999999999978,False,momentum,False,,,,,,,,0.0,,0.0,0
XRP,2026-05-06 08:00:00+00:00,1.4,1.5,1.5,1.3,2026-05-09 08:00:00+00:00,Major,1.0,2,1.5481352992194322,56.45263827082007,69.60708126204726,1.0000000000000022,False,quality,True,2026-05-07 12:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,76.0,76.0,2026-05-10 16:00:00+00:00,1.5,TP2,7.08285714285715,76
SOL,2026-05-06 08:00:00+00:00,87.0,89.0,91.5,85.0,2026-05-09 08:00:00+00:00,Major,2.0,14,1.1994029850746293,62.87215411558665,69.60708126204726,1.0,True,,False,,,,,,,,0.0,,0.0,0
LINK,2026-05-06 08:00:00+00:00,9.8,10.1,12.2,9.6,2026-05-09 08:00:00+00:00,Major,2.0,1,1.3317073170731677,72.9032258064516,69.60708126204726,1.4999999999999867,False,quality,True,2026-05-07 12:00:00+00:00,2026-05-08 12:00:00+00:00,,,24.0,,2026-05-13 12:00:00+00:00,10.28,TIMEOUT,4.837959183673456,144
HBAR,2026-05-06 08:00:00+00:00,0.091,0.094,0.103,0.087,2026-05-09 08:00:00+00:00,Major,3.0,11,0.8296296296296299,52.798053527980514,69.60708126204726,0.75,True,,True,2026-05-06 12:00:00+00:00,2026-05-09 00:00:00+00:00,,,60.0,,2026-05-13 12:00:00+00:00,0.09236,TIMEOUT,1.4345054945054947,168
NEAR,2026-05-06 08:00:00+00:00,1.3,1.4,1.5,1.2,2026-05-09 08:00:00+00:00,Major,3.0,36,3.7636632200886244,61.70212765957448,69.60708126204726,0.9999999999999978,True,,False,,,,,,,,0.0,,0.0,0
XRP,2026-05-06 12:00:00+00:00,1.4,1.5,1.5,1.3,2026-05-09 12:00:00+00:00,Major,1.0,2,0.913703382480486,49.78005865102634,66.85427444801931,1.0000000000000022,False,quality,True,2026-05-07 12:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,76.0,76.0,2026-05-10 16:00:00+00:00,1.5,TP2,7.08285714285715,76
SOL,2026-05-06 12:00:00+00:00,87.0,89.0,91.5,85.0,2026-05-09 12:00:00+00:00,Major,2.0,14,0.8232835820895521,59.69581749049425,66.85427444801931,1.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
LINK,2026-05-06 12:00:00+00:00,9.8,10.1,12.2,9.6,2026-05-09 12:00:00+00:00,Major,2.0,1,0.8195121951219466,69.99999999999997,66.85427444801931,1.4999999999999867,False,quality,True,2026-05-07 12:00:00+00:00,2026-05-08 12:00:00+00:00,,,24.0,,2026-05-13 12:00:00+00:00,10.28,TIMEOUT,4.837959183673456,144
TAO,2026-05-06 12:00:00+00:00,300.0,347.0,378.0,283.0,2026-05-09 12:00:00+00:00,Major,3.0,23,1.2259313014030013,83.43313373253496,66.85427444801931,2.764705882352941,True,,True,2026-05-07 20:00:00+00:00,,,,,,2026-05-13 12:00:00+00:00,299.1,TIMEOUT,-0.35999999999999244,136
BNB,2026-05-06 12:00:00+00:00,639.0,654.0,680.0,625.0,2026-05-09 12:00:00+00:00,Major,2.0,8,0.7423059768064225,61.56777354382147,66.85427444801931,1.0714285714285714,True,,True,2026-05-07 20:00:00+00:00,2026-05-09 00:00:00+00:00,2026-05-13 00:00:00+00:00,,28.0,124.0,2026-05-13 00:00:00+00:00,680.0,TP2,6.356275430359937,124
NEAR,2026-05-06 12:00:00+00:00,1.4,1.5,0.0,1.3,2026-05-09 12:00:00+00:00,Major,3.0,15,2.274741506646974,64.35643564356437,66.85427444801931,1.0000000000000022,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
XRP,2026-05-06 16:00:00+00:00,1.4,1.5,1.5,1.3,2026-05-09 16:00:00+00:00,Major,1.0,2,0.8469210754553349,48.95678092399399,65.95253086153164,1.0000000000000022,False,quality,True,2026-05-07 12:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,76.0,76.0,2026-05-10 16:00:00+00:00,1.5,TP2,7.08285714285715,76
SOL,2026-05-06 16:00:00+00:00,87.0,89.0,91.5,85.0,2026-05-09 16:00:00+00:00,Major,2.0,14,0.9486567164179092,60.81330868761547,65.95253086153164,1.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
LINK,2026-05-06 16:00:00+00:00,9.8,10.1,12.2,9.6,2026-05-09 16:00:00+00:00,Major,2.0,1,0.7170731707317048,69.34306569343065,65.95253086153164,1.4999999999999867,False,quality,True,2026-05-07 12:00:00+00:00,2026-05-08 12:00:00+00:00,,,24.0,,2026-05-13 12:00:00+00:00,10.28,TIMEOUT,4.837959183673456,144
TAO,2026-05-06 16:00:00+00:00,300.0,347.0,378.0,283.0,2026-05-09 16:00:00+00:00,Major,3.0,23,0.8805031446540883,82.54468980021034,65.95253086153164,2.764705882352941,False,per_token_cap,True,2026-05-07 20:00:00+00:00,,,,,,2026-05-13 12:00:00+00:00,299.1,TIMEOUT,-0.35999999999999244,136
BNB,2026-05-06 16:00:00+00:00,639.0,654.0,680.0,625.0,2026-05-09 16:00:00+00:00,Major,2.0,8,0.8937332738626267,62.87467134092907,65.95253086153164,1.0714285714285714,False,per_token_cap,True,2026-05-07 20:00:00+00:00,2026-05-09 00:00:00+00:00,2026-05-13 00:00:00+00:00,,28.0,124.0,2026-05-13 00:00:00+00:00,680.0,TP2,6.356275430359937,124
NEAR,2026-05-06 16:00:00+00:00,1.4,1.5,0.0,1.3,2026-05-09 16:00:00+00:00,Major,3.0,15,2.1506646971935024,63.81909547738695,65.95253086153164,1.0000000000000022,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
XRP,2026-05-06 20:00:00+00:00,1.4,1.5,1.5,1.3,2026-05-09 20:00:00+00:00,Major,1.0,2,0.755854293148313,47.78963414634146,65.88328140373889,1.0000000000000022,False,quality,True,2026-05-07 12:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,76.0,76.0,2026-05-10 16:00:00+00:00,1.5,TP2,7.08285714285715,76
SOL,2026-05-06 20:00:00+00:00,87.0,89.0,91.5,85.0,2026-05-09 20:00:00+00:00,Major,2.0,14,0.902686567164178,60.410830999066235,65.88328140373889,1.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
LINK,2026-05-06 20:00:00+00:00,9.8,10.1,12.2,9.6,2026-05-09 20:00:00+00:00,Major,2.0,1,0.648780487804877,68.88888888888889,65.88328140373889,1.4999999999999867,False,quality,True,2026-05-07 12:00:00+00:00,2026-05-08 12:00:00+00:00,,,24.0,,2026-05-13 12:00:00+00:00,10.28,TIMEOUT,4.837959183673456,144
TAO,2026-05-06 20:00:00+00:00,300.0,347.0,378.0,283.0,2026-05-09 20:00:00+00:00,Major,3.0,23,0.609579100145138,81.77826564215151,65.88328140373889,2.764705882352941,False,per_token_cap,True,2026-05-07 20:00:00+00:00,,,,,,2026-05-13 12:00:00+00:00,299.1,TIMEOUT,-0.35999999999999244,136
BNB,2026-05-06 20:00:00+00:00,639.0,654.0,680.0,625.0,2026-05-09 20:00:00+00:00,Major,2.0,8,0.6822033898305095,61.02318733897685,65.88328140373889,1.0714285714285714,False,per_token_cap,True,2026-05-07 20:00:00+00:00,2026-05-09 00:00:00+00:00,2026-05-13 00:00:00+00:00,,28.0,124.0,2026-05-13 00:00:00+00:00,680.0,TP2,6.356275430359937,124
NEAR,2026-05-06 20:00:00+00:00,1.4,1.5,0.0,1.3,2026-05-09 20:00:00+00:00,Major,3.0,15,1.799113737075336,62.20472440944884,65.88328140373889,1.0000000000000022,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
XRP,2026-05-07 04:00:00+00:00,1.4,1.5,1.5,1.3,2026-05-10 04:00:00+00:00,Major,1.0,2,0.5860328144720242,59.03954802259877,77.40555028375218,1.0000000000000022,False,quality,True,2026-05-07 12:00:00+00:00,2026-05-10 16:00:00+00:00,2026-05-10 16:00:00+00:00,,76.0,76.0,2026-05-10 16:00:00+00:00,1.5,TP2,7.08285714285715,76
NEAR,2026-05-08 08:00:00+00:00,1.5,1.7,0.0,1.4,2026-05-11 08:00:00+00:00,Major,1.0,1,0.780327868852458,73.6111111111111,73.90664943554128,1.9999999999999978,False,quality,False,,,,,,,,0.0,,0.0,0
NEAR,2026-05-08 12:00:00+00:00,1.5,1.7,0.0,1.4,2026-05-11 12:00:00+00:00,Major,1.0,1,1.2546448087431703,75.377969762419,73.61767093637215,1.9999999999999978,False,quality,False,,,,,,,,0.0,,0.0,0
UNI,2026-05-08 12:00:00+00:00,3.5,3.8,3.9,3.2,2026-05-11 12:00:00+00:00,Major,2.0,4,0.814689265536725,80.33613445378153,73.61767093637215,1.0,True,,False,,,,,,,,0.0,,0.0,0
SOL,2026-05-08 16:00:00+00:00,89.0,91.0,93.5,87.0,2026-05-11 16:00:00+00:00,Major,3.0,13,1.4723926380368073,83.46394984326018,73.74107351672815,1.0,False,per_token_cap,False,,,,,,,,0.0,,0.0,0
