symbol,breakout_ts,level,tp,sl,tp_source,expires_at,confluence,touches,tier,breakout_magnitude_atr,token_rsi,btc_rsi,raw_rr,passed_quality,passed_momentum,published,skip_reason,filled,fill_ts,exit_ts,exit_price,exit_reason,pnl_pct,hold_hours
TAO,2026-03-04 12:00:00+00:00,185.0,204.0,176.0,tp1,2026-03-07 12:00:00+00:00,1.0,5,Major,0.6320845341018255,65.17985611510791,64.00994274738531,2.111111111111111,True,True,True,,True,2026-03-05 00:00:00+00:00,2026-03-06 16:00:00+00:00,176.0,SL,-4.9248648648648645,40
HYPE,2026-03-04 12:00:00+00:00,31.5,35.0,30.0,tp1,2026-03-07 12:00:00+00:00,1.0,1,Minor,0.532354903268846,62.67942583732058,64.00994274738531,2.3333333333333335,False,True,False,quality,True,2026-03-05 00:00:00+00:00,2026-03-06 12:00:00+00:00,30.0,SL,-4.8219047619047615,36
BNB,2026-03-04 12:00:00+00:00,641.0,736.0,614.0,tp2,2026-03-07 12:00:00+00:00,1.0,4,Minor,0.7385766222896437,65.66448212958585,64.00994274738531,3.5185185185185186,True,True,True,,True,2026-03-06 08:00:00+00:00,2026-03-08 12:00:00+00:00,614.0,SL,-4.272168486739469,52
HBAR,2026-03-04 12:00:00+00:00,0.099,0.115,0.095,tp2,2026-03-07 12:00:00+00:00,2.0,8,Major,0.8265346018506441,60.42738425009892,64.00994274738531,3.9999999999999964,True,True,True,,True,2026-03-05 16:00:00+00:00,2026-03-08 00:00:00+00:00,0.095,SL,-4.100404040404043,56
ETH,2026-03-04 16:00:00+00:00,2025.0,2460.0,1850.0,tp2,2026-03-07 16:00:00+00:00,1.0,1,Major,1.2574662685442046,63.30760936723891,64.38153865136421,2.4857142857142858,False,True,False,quality,True,2026-03-06 12:00:00+00:00,2026-03-20 12:00:00+00:00,2134.01,TIMEOUT,5.3232098765432205,336
XRP,2026-03-04 16:00:00+00:00,1.4,1.6,1.3,tp1,2026-03-07 16:00:00+00:00,3.0,19,Major,0.6914940117143106,57.62834417932032,64.38153865136421,2.0000000000000044,True,True,True,,True,2026-03-05 16:00:00+00:00,2026-03-17 00:00:00+00:00,1.6,TP,14.225714285714298,272
SOL,2026-03-04 16:00:00+00:00,88.0,102.5,82.0,tp1,2026-03-07 16:00:00+00:00,2.0,1,Major,0.8771125060357312,65.24926686217007,64.38153865136421,2.4166666666666665,False,True,False,quality,True,2026-03-05 16:00:00+00:00,2026-03-08 04:00:00+00:00,82.0,SL,-6.878181818181817,60
LINK,2026-03-04 16:00:00+00:00,8.8,10.2,8.3,tp1,2026-03-07 16:00:00+00:00,2.0,4,Major,1.2823086574654932,61.53846153846155,64.38153865136421,2.799999999999997,True,True,False,per_token_cap,True,2026-03-06 12:00:00+00:00,2026-03-20 12:00:00+00:00,9.03,TIMEOUT,2.553636363636348,336
SUI,2026-03-04 16:00:00+00:00,0.931,1.05,0.894,tp1,2026-03-07 16:00:00+00:00,2.0,10,Major,0.7213961173068971,57.18725718725719,64.38153865136421,3.216216216216213,True,True,False,per_token_cap,True,2026-03-05 16:00:00+00:00,2026-03-06 16:00:00+00:00,0.894,SL,-4.034221267454353,24
TAO,2026-03-04 16:00:00+00:00,185.0,204.0,176.0,tp1,2026-03-07 16:00:00+00:00,1.0,5,Major,0.5917387127761775,64.8766328011611,64.38153865136421,2.111111111111111,True,True,False,per_token_cap,True,2026-03-05 00:00:00+00:00,2026-03-06 16:00:00+00:00,176.0,SL,-4.9248648648648645,40
DOGE,2026-03-04 16:00:00+00:00,0.096,0.116,0.088,tp2,2026-03-07 16:00:00+00:00,2.0,24,Major,1.0827222731439032,58.48922566895571,64.38153865136421,2.4999999999999982,True,True,True,,True,2026-03-05 00:00:00+00:00,2026-03-08 12:00:00+00:00,0.088,SL,-8.393333333333342,84
BNB,2026-03-04 16:00:00+00:00,641.0,736.0,614.0,tp2,2026-03-07 16:00:00+00:00,1.0,4,Minor,0.7931368189783684,66.0066889632107,64.38153865136421,3.5185185185185186,True,True,False,per_token_cap,True,2026-03-06 08:00:00+00:00,2026-03-08 12:00:00+00:00,614.0,SL,-4.272168486739469,52
HBAR,2026-03-04 16:00:00+00:00,0.099,0.115,0.095,tp2,2026-03-07 16:00:00+00:00,2.0,8,Major,0.6386028932620862,58.74587458745873,64.38153865136421,3.9999999999999964,True,True,False,per_token_cap,True,2026-03-05 16:00:00+00:00,2026-03-08 00:00:00+00:00,0.095,SL,-4.100404040404043,56
ETH,2026-03-04 20:00:00+00:00,2025.0,2460.0,1850.0,tp2,2026-03-07 20:00:00+00:00,1.0,1,Major,0.8433128971654403,60.930082559339546,62.683067849288946,2.4857142857142858,False,True,False,quality,True,2026-03-06 12:00:00+00:00,2026-03-20 12:00:00+00:00,2134.01,TIMEOUT,5.3232098765432205,336
LINK,2026-03-04 20:00:00+00:00,8.8,10.2,8.3,tp1,2026-03-07 20:00:00+00:00,2.0,4,Major,0.9661229611041386,59.537572254335274,62.683067849288946,2.799999999999997,True,True,False,per_token_cap,True,2026-03-06 12:00:00+00:00,2026-03-20 12:00:00+00:00,9.03,TIMEOUT,2.553636363636348,336
BNB,2026-03-04 20:00:00+00:00,641.0,736.0,614.0,tp2,2026-03-07 20:00:00+00:00,1.0,4,Minor,0.6221327125781397,64.9105848235863,62.683067849288946,3.5185185185185186,True,True,False,per_token_cap,True,2026-03-06 08:00:00+00:00,2026-03-08 12:00:00+00:00,614.0,SL,-4.272168486739469,52
TAO,2026-03-09 04:00:00+00:00,182.0,216.0,167.0,tp1,2026-03-12 04:00:00+00:00,2.0,4,Major,0.8700564971751419,66.55683690280068,54.56059467143439,2.2666666666666666,True,True,True,,False,,,0.0,,0.0,0
TAO,2026-03-09 08:00:00+00:00,182.0,216.0,167.0,tp1,2026-03-12 08:00:00+00:00,2.0,4,Major,0.7605388961321164,65.53480475382005,55.071558248650156,2.2666666666666666,True,True,False,per_token_cap,False,,,0.0,,0.0,0
TAO,2026-03-09 12:00:00+00:00,182.0,216.0,167.0,tp1,2026-03-12 12:00:00+00:00,2.0,4,Major,0.8274663189917423,66.16666666666669,57.569583611667774,2.2666666666666666,True,True,False,per_token_cap,False,,,0.0,,0.0,0
BNB,2026-03-09 12:00:00+00:00,621.0,705.0,581.0,tp2,2026-03-12 12:00:00+00:00,2.0,12,Major,0.6421824227310526,60.01909915645395,57.569583611667774,2.1,True,True,True,,False,,,0.0,,0.0,0
TAO,2026-03-09 16:00:00+00:00,182.0,216.0,167.0,tp1,2026-03-12 16:00:00+00:00,2.0,4,Major,0.7727075184702296,65.65143824027074,57.84323436408767,2.2666666666666666,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HYPE,2026-03-09 16:00:00+00:00,32.0,38.0,29.5,tp2,2026-03-12 16:00:00+00:00,1.0,2,Major,0.9011194029850745,73.45013477088949,57.84323436408767,2.4,False,True,False,quality,False,,,0.0,,0.0,0
BNB,2026-03-09 16:00:00+00:00,621.0,705.0,581.0,tp2,2026-03-12 16:00:00+00:00,2.0,12,Major,0.6058590896496118,59.688678488325436,57.84323436408767,2.1,True,True,False,per_token_cap,False,,,0.0,,0.0,0
TAO,2026-03-09 20:00:00+00:00,182.0,216.0,167.0,tp1,2026-03-12 20:00:00+00:00,2.0,4,Major,0.742285962624945,65.35836177474403,56.622363404021954,2.2666666666666666,True,True,False,per_token_cap,False,,,0.0,,0.0,0
HYPE,2026-03-09 20:00:00+00:00,32.0,38.0,29.5,tp2,2026-03-12 20:00:00+00:00,1.0,2,Major,1.3451492537313445,75.15762925598993,56.622363404021954,2.4,False,True,False,quality,False,,,0.0,,0.0,0
HYPE,2026-03-11 16:00:00+00:00,35.0,41.0,33.0,tp2,2026-03-14 16:00:00+00:00,1.0,2,Major,0.5864306784660773,66.2433155080214,62.643440098832635,3.0,False,True,False,quality,False,,,0.0,,0.0,0
HYPE,2026-03-11 20:00:00+00:00,35.0,41.0,33.0,tp2,2026-03-14 20:00:00+00:00,1.0,2,Major,0.5410029498525083,65.993265993266,61.74890171441647,3.0,False,True,False,quality,False,,,0.0,,0.0,0
NEAR,2026-03-12 20:00:00+00:00,1.3,1.7,1.1,tp2,2026-03-15 20:00:00+00:00,1.0,1,Major,0.6493860845839025,51.315789473684205,55.31898096172327,2.0,False,True,False,quality,True,2026-03-14 12:00:00+00:00,2026-03-28 12:00:00+00:00,1.185,TIMEOUT,-8.906153846153845,336
TAO,2026-03-13 04:00:00+00:00,224.0,254.0,210.0,tp1,2026-03-16 04:00:00+00:00,1.0,1,Major,0.5686767169179223,85.15950069348128,59.823430156924296,2.142857142857143,False,True,False,quality,False,,,0.0,,0.0,0
TAO,2026-03-13 08:00:00+00:00,224.0,254.0,210.0,tp1,2026-03-16 08:00:00+00:00,1.0,1,Major,0.9262981574539371,86.31713554987213,61.25688289985628,2.142857142857143,False,True,False,quality,False,,,0.0,,0.0,0
HBAR,2026-03-13 08:00:00+00:00,0.095,0.108,0.089,tp2,2026-03-16 08:00:00+00:00,3.0,2,Major,0.6801535735380984,53.79388448471123,61.25688289985628,2.1666666666666643,False,True,False,quality,True,2026-03-13 16:00:00+00:00,2026-03-22 16:00:00+00:00,0.089,SL,-6.375789473684216,216
HBAR,2026-03-13 12:00:00+00:00,0.095,0.108,0.089,tp2,2026-03-16 12:00:00+00:00,3.0,2,Major,0.5002953337271128,51.39964264443124,60.34510737595206,2.1666666666666643,False,True,False,quality,True,2026-03-13 16:00:00+00:00,2026-03-22 16:00:00+00:00,0.089,SL,-6.375789473684216,216
TAO,2026-03-13 20:00:00+00:00,224.0,254.0,210.0,tp1,2026-03-16 20:00:00+00:00,1.0,1,Major,0.6976549413735347,85.59892328398386,58.10854437863898,2.142857142857143,False,True,False,quality,False,,,0.0,,0.0,0
TAO,2026-03-15 08:00:00+00:00,251.0,341.0,234.0,tp2,2026-03-18 08:00:00+00:00,1.0,1,Minor,0.7645429362880892,90.2439024390244,54.39712117644658,5.294117647058823,False,True,False,quality,False,,,0.0,,0.0,0
TAO,2026-03-15 12:00:00+00:00,251.0,341.0,234.0,tp2,2026-03-18 12:00:00+00:00,1.0,1,Minor,1.4459833795013863,91.3279132791328,52.8309919114517,5.294117647058823,False,True,False,quality,False,,,0.0,,0.0,0
TAO,2026-03-15 16:00:00+00:00,251.0,341.0,234.0,tp2,2026-03-18 16:00:00+00:00,1.0,1,Minor,1.523545706371191,91.43621766280107,53.13966314417818,5.294117647058823,False,True,False,quality,False,,,0.0,,0.0,0
XRP,2026-03-15 20:00:00+00:00,1.4,1.7,1.3,tp2,2026-03-18 20:00:00+00:00,1.0,2,Minor,0.7818807339449568,62.798634812286735,58.18000673265577,3.0000000000000044,False,True,False,quality,False,,,0.0,,0.0,0
TAO,2026-03-15 20:00:00+00:00,251.0,341.0,234.0,tp2,2026-03-18 20:00:00+00:00,1.0,1,Minor,1.7728531855955678,91.76672384219555,58.18000673265577,5.294117647058823,False,True,False,quality,False,,,0.0,,0.0,0
BNB,2026-03-15 20:00:00+00:00,658.0,780.0,641.0,tp1,2026-03-18 20:00:00+00:00,1.0,1,Major,0.6846103755155193,63.27053041163218,58.18000673265577,7.176470588235294,False,True,False,quality,True,2026-03-18 12:00:00+00:00,2026-03-19 12:00:00+00:00,641.0,SL,-2.6435866261398178,24
ADA,2026-03-16 04:00:00+00:00,0.274,0.314,0.263,tp2,2026-03-19 04:00:00+00:00,3.0,21,Major,1.0938574938574912,78.24497257769653,77.74456549962085,3.6363636363636314,True,True,True,,True,2026-03-18 12:00:00+00:00,2026-03-19 16:00:00+00:00,0.263,SL,-4.074598540145988,28
ETH,2026-03-16 08:00:00+00:00,2210.0,2610.0,2150.0,tp1,2026-03-19 08:00:00+00:00,1.0,1,Major,0.5332943554024687,88.8948239944447,77.96447900588105,6.666666666666667,False,True,False,quality,True,2026-03-18 12:00:00+00:00,2026-03-19 04:00:00+00:00,2150.0,SL,-2.7749321266968328,16
ADA,2026-03-16 08:00:00+00:00,0.274,0.314,0.263,tp2,2026-03-19 08:00:00+00:00,3.0,21,Major,0.7842751842751815,76.29482071713147,77.96447900588105,3.6363636363636314,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 16:00:00+00:00,0.263,SL,-4.074598540145988,28
DOT,2026-03-16 08:00:00+00:00,1.5,1.8,1.4,tp2,2026-03-19 08:00:00+00:00,1.0,6,Major,1.2283018867924533,62.58992805755395,77.96447900588105,2.999999999999998,True,True,True,,False,,,0.0,,0.0,0
ETH,2026-03-16 12:00:00+00:00,2210.0,2610.0,2150.0,tp1,2026-03-19 12:00:00+00:00,1.0,1,Major,0.5683490727912868,89.01046622264506,77.31596653956325,6.666666666666667,False,True,False,quality,True,2026-03-18 12:00:00+00:00,2026-03-19 04:00:00+00:00,2150.0,SL,-2.7749321266968328,16
ADA,2026-03-16 12:00:00+00:00,0.274,0.314,0.263,tp2,2026-03-19 12:00:00+00:00,3.0,21,Major,0.65356265356265,75.36231884057969,77.31596653956325,3.6363636363636314,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 16:00:00+00:00,0.263,SL,-4.074598540145988,28
DOT,2026-03-16 12:00:00+00:00,1.5,1.8,1.4,tp2,2026-03-19 12:00:00+00:00,1.0,6,Major,0.8981132075471712,60.20408163265306,77.31596653956325,2.999999999999998,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ETH,2026-03-16 16:00:00+00:00,2210.0,2610.0,2150.0,tp1,2026-03-19 16:00:00+00:00,1.0,1,Major,1.0758417326537622,90.45016077170415,78.85643467638644,6.666666666666667,False,True,False,quality,True,2026-03-18 12:00:00+00:00,2026-03-19 04:00:00+00:00,2150.0,SL,-2.7749321266968328,16
ADA,2026-03-16 16:00:00+00:00,0.274,0.314,0.263,tp2,2026-03-19 16:00:00+00:00,3.0,21,Major,0.983783783783782,77.5894538606403,78.85643467638644,3.6363636363636314,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 16:00:00+00:00,0.263,SL,-4.074598540145988,28
LINK,2026-03-16 16:00:00+00:00,9.6,11.1,9.0,tp1,2026-03-19 16:00:00+00:00,1.0,1,Major,0.7031963470319638,83.43195266272184,78.85643467638644,2.5000000000000013,False,True,False,quality,True,2026-03-18 08:00:00+00:00,2026-03-19 12:00:00+00:00,9.0,SL,-6.309999999999996,28
AAVE,2026-03-16 16:00:00+00:00,118.0,132.0,112.0,tp2,2026-03-19 16:00:00+00:00,1.0,7,Major,0.5437908496732021,70.58173784977907,78.85643467638644,2.3333333333333335,True,True,True,,True,2026-03-18 08:00:00+00:00,2026-03-19 12:00:00+00:00,112.0,SL,-5.144745762711865,28
DOT,2026-03-16 16:00:00+00:00,1.5,1.8,1.4,tp2,2026-03-19 16:00:00+00:00,1.0,6,Major,1.4792452830188703,64.22018348623854,78.85643467638644,2.999999999999998,True,True,False,per_token_cap,True,2026-03-19 16:00:00+00:00,2026-03-22 20:00:00+00:00,1.4,SL,-6.726666666666672,76
ETH,2026-03-16 20:00:00+00:00,2210.0,2610.0,2150.0,tp1,2026-03-19 20:00:00+00:00,1.0,1,Major,1.2720235901216346,90.91048201989285,80.6189960646835,6.666666666666667,False,True,False,quality,True,2026-03-18 12:00:00+00:00,2026-03-19 04:00:00+00:00,2150.0,SL,-2.7749321266968328,16
ADA,2026-03-16 20:00:00+00:00,0.274,0.314,0.263,tp2,2026-03-19 20:00:00+00:00,3.0,21,Major,1.1282555282555258,78.44202898550725,80.6189960646835,3.6363636363636314,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 16:00:00+00:00,0.263,SL,-4.074598540145988,28
LINK,2026-03-16 20:00:00+00:00,9.6,11.1,9.0,tp1,2026-03-19 20:00:00+00:00,1.0,1,Major,0.6818873668188744,83.33333333333329,80.6189960646835,2.5000000000000013,False,True,False,quality,True,2026-03-18 08:00:00+00:00,2026-03-19 12:00:00+00:00,9.0,SL,-6.309999999999996,28
AAVE,2026-03-16 20:00:00+00:00,118.0,132.0,112.0,tp2,2026-03-19 20:00:00+00:00,1.0,7,Major,0.5660130718954246,70.76472740578117,80.6189960646835,2.3333333333333335,True,True,False,per_token_cap,True,2026-03-18 08:00:00+00:00,2026-03-19 12:00:00+00:00,112.0,SL,-5.144745762711865,28
HYPE,2026-03-16 20:00:00+00:00,38.0,41.0,36.5,tp1,2026-03-19 20:00:00+00:00,2.0,6,Major,1.4589800443458978,80.03523194362887,80.6189960646835,2.0,True,True,True,,False,,,0.0,,0.0,0
DOGE,2026-03-16 20:00:00+00:00,0.1,0.118,0.094,tp2,2026-03-19 20:00:00+00:00,1.0,8,Minor,0.5196581196581199,80.42465044018643,80.6189960646835,2.9999999999999956,True,True,True,,True,2026-03-17 04:00:00+00:00,2026-03-18 12:00:00+00:00,0.094,SL,-6.060000000000005,32
NEAR,2026-03-16 20:00:00+00:00,1.4,1.7,1.3,tp1,2026-03-19 20:00:00+00:00,1.0,1,Major,0.9333333333333341,84.69656992084427,80.6189960646835,3.0000000000000044,False,True,False,quality,True,2026-03-18 12:00:00+00:00,2026-03-21 20:00:00+00:00,1.3,SL,-7.202857142857134,80
AAVE,2026-04-06 08:00:00+00:00,94.5,108.0,89.47928571428571,tp1,2026-04-09 08:00:00+00:00,1.0,1,Minor,0.5178546023616435,44.24588992137241,73.7064524759398,2.6888604353393055,False,False,False,quality,True,2026-04-06 20:00:00+00:00,2026-04-07 08:00:00+00:00,89.47928571428571,SL,-5.372925170068032,12
HYPE,2026-04-06 08:00:00+00:00,36.5,40.0,35.0,tp1,2026-04-09 08:00:00+00:00,1.0,1,Minor,0.5747967479674785,45.34231200897865,73.7064524759398,2.3333333333333335,False,False,False,quality,True,2026-04-07 00:00:00+00:00,2026-04-09 16:00:00+00:00,40.0,TP,9.52904109589041,64
AAVE,2026-04-06 12:00:00+00:00,94.5,108.0,89.47928571428571,tp1,2026-04-09 12:00:00+00:00,1.0,1,Minor,0.6274007682458398,46.35488308115547,75.01373034032986,2.6888604353393055,False,False,False,quality,True,2026-04-06 20:00:00+00:00,2026-04-07 08:00:00+00:00,89.47928571428571,SL,-5.372925170068032,12
HYPE,2026-04-06 12:00:00+00:00,36.5,40.0,35.0,tp1,2026-04-09 12:00:00+00:00,1.0,1,Minor,0.6430894308943104,46.06866002214839,75.01373034032986,2.3333333333333335,False,False,False,quality,True,2026-04-07 00:00:00+00:00,2026-04-09 16:00:00+00:00,40.0,TP,9.52904109589041,64
SOL,2026-04-07 20:00:00+00:00,81.0,89.0,78.5,tp2,2026-04-10 20:00:00+00:00,2.0,12,Major,1.1442910915934754,60.19988242210463,79.48935772071614,3.2,True,True,True,,False,,,0.0,,0.0,0
TAO,2026-04-07 20:00:00+00:00,316.0,378.0,300.0,tp2,2026-04-10 20:00:00+00:00,1.0,1,Minor,0.7402562005996174,64.49275362318843,79.48935772071614,3.875,False,True,False,quality,True,2026-04-09 20:00:00+00:00,2026-04-10 00:00:00+00:00,300.0,SL,-5.123291139240506,4
DOGE,2026-04-07 20:00:00+00:00,0.092,0.096,0.09,tp1,2026-04-10 20:00:00+00:00,1.0,9,Major,0.809986130374482,65.80645161290323,79.48935772071614,2.0,True,True,True,,True,2026-04-09 00:00:00+00:00,2026-04-14 12:00:00+00:00,0.096,TP,4.287826086956526,132
HYPE,2026-04-10 12:00:00+00:00,40.5,43.5,39.0,tp2,2026-04-13 12:00:00+00:00,2.0,7,Major,0.8973607038123173,84.19811320754715,73.1727970186325,2.0,True,True,True,,True,2026-04-12 12:00:00+00:00,2026-04-13 16:00:00+00:00,43.5,TP,7.347407407407407,28
HYPE,2026-04-10 16:00:00+00:00,40.5,43.5,39.0,tp2,2026-04-13 16:00:00+00:00,2.0,7,Major,0.8914956011730222,84.17945690672961,75.29896599609867,2.0,True,True,False,per_token_cap,True,2026-04-12 12:00:00+00:00,2026-04-13 16:00:00+00:00,43.5,TP,7.347407407407407,28
HYPE,2026-04-10 20:00:00+00:00,40.5,43.5,39.0,tp2,2026-04-13 20:00:00+00:00,2.0,7,Major,0.6568914956011714,83.39529120198262,74.58902827973205,2.0,True,True,False,per_token_cap,True,2026-04-12 12:00:00+00:00,2026-04-13 16:00:00+00:00,43.5,TP,7.347407407407407,28
AAVE,2026-04-13 04:00:00+00:00,90.5,108.0,85.0,tp2,2026-04-16 04:00:00+00:00,1.0,1,Major,1.0826353992183155,52.496954933008524,68.2902933988118,3.1818181818181817,False,True,False,quality,False,,,0.0,,0.0,0
AAVE,2026-04-13 08:00:00+00:00,90.5,108.0,85.0,tp2,2026-04-16 08:00:00+00:00,1.0,1,Major,0.6722501395868229,48.069241011984005,68.6354254391241,3.1818181818181817,False,False,False,quality,False,,,0.0,,0.0,0
AAVE,2026-04-13 12:00:00+00:00,90.5,108.0,85.0,tp2,2026-04-16 12:00:00+00:00,1.0,1,Major,0.7328308207705196,48.77408056042031,71.17387552294474,3.1818181818181817,False,False,False,quality,False,,,0.0,,0.0,0
SUI,2026-04-13 16:00:00+00:00,0.905,1.073,0.861,tp2,2026-04-16 16:00:00+00:00,1.0,1,Major,0.6162007168458771,62.5609756097561,74.39485900633032,3.818181818181813,False,True,False,quality,False,,,0.0,,0.0,0
AAVE,2026-04-13 16:00:00+00:00,90.5,108.0,85.0,tp2,2026-04-16 16:00:00+00:00,1.0,1,Major,1.2350642099385811,53.95513577331757,74.39485900633032,3.1818181818181817,False,True,False,quality,False,,,0.0,,0.0,0
HYPE,2026-04-13 16:00:00+00:00,42.5,48.5,40.0,tp1,2026-04-16 16:00:00+00:00,1.0,2,Major,0.6661423515532839,84.19711129991501,74.39485900633032,2.4,False,True,False,quality,False,,,0.0,,0.0,0
SOL,2026-04-13 20:00:00+00:00,83.0,96.0,79.0,tp2,2026-04-16 20:00:00+00:00,2.0,1,Major,0.8662083553675312,63.51172047766473,76.3797568884324,3.25,False,True,False,quality,True,2026-04-15 04:00:00+00:00,2026-04-29 04:00:00+00:00,84.71,TIMEOUT,2.0002409638554144,336
SUI,2026-04-13 20:00:00+00:00,0.905,1.073,0.861,tp2,2026-04-16 20:00:00+00:00,1.0,1,Major,1.0979211469534045,65.88888888888889,76.3797568884324,3.818181818181813,False,True,False,quality,False,,,0.0,,0.0,0
AAVE,2026-04-13 20:00:00+00:00,94.5,108.0,90.5,tp1,2026-04-16 20:00:00+00:00,2.0,21,Major,1.7118927973199347,63.26530612244898,76.3797568884324,3.375,True,True,True,,False,,,0.0,,0.0,0
HYPE,2026-04-13 20:00:00+00:00,42.5,48.5,40.0,tp1,2026-04-16 20:00:00+00:00,1.0,2,Major,1.0349980338183262,85.04823151125399,76.3797568884324,2.4,False,True,False,quality,False,,,0.0,,0.0,0
UNI,2026-04-13 20:00:00+00:00,3.1,3.7,2.9225714285714286,tp2,2026-04-16 20:00:00+00:00,3.0,6,Major,0.7552334943639288,53.45016429353779,76.3797568884324,3.381642512077294,True,True,True,,True,2026-04-14 16:00:00+00:00,2026-04-28 16:00:00+00:00,3.27,TIMEOUT,5.423870967741933,336
XRP,2026-04-16 12:00:00+00:00,1.4,1.6,1.3,tp2,2026-04-19 12:00:00+00:00,1.0,2,Major,0.5873702422145353,69.98888477213781,72.55327114346247,2.0000000000000044,False,True,False,quality,False,,,0.0,,0.0,0
ADA,2026-04-16 12:00:00+00:00,0.246,0.274,0.235,tp2,2026-04-19 12:00:00+00:00,3.0,12,Major,0.549757934373321,54.22535211267607,72.55327114346247,2.5454545454545454,True,True,True,,True,2026-04-19 04:00:00+00:00,2026-05-03 04:00:00+00:00,0.2488,TIMEOUT,1.0782113821138197,336
AAVE,2026-04-16 12:00:00+00:00,106.0,122.0,98.0,tp2,2026-04-19 12:00:00+00:00,1.0,9,Major,0.60842433697348,69.55113373438222,72.55327114346247,2.0,True,True,False,per_token_cap,True,2026-04-18 16:00:00+00:00,2026-04-19 00:00:00+00:00,98.0,SL,-7.607169811320754,8
UNI,2026-04-16 12:00:00+00:00,3.2,3.6,3.1,tp1,2026-04-19 12:00:00+00:00,1.0,1,Major,1.1184573002754816,63.17596566523605,72.55327114346247,3.9999999999999956,False,True,False,quality,False,,,0.0,,0.0,0
XRP,2026-04-16 16:00:00+00:00,1.4,1.6,1.3,tp2,2026-04-19 16:00:00+00:00,1.0,2,Major,1.301903114186851,73.46871929249915,74.25890550760172,2.0000000000000044,False,True,False,quality,False,,,0.0,,0.0,0
SOL,2026-04-16 16:00:00+00:00,85.0,96.0,81.5,tp2,2026-04-19 16:00:00+00:00,2.0,40,Major,1.2881111311564115,67.71016531832568,74.25890550760172,3.142857142857143,True,True,True,,True,2026-04-19 04:00:00+00:00,2026-04-29 16:00:00+00:00,81.5,SL,-4.177647058823529,252
ADA,2026-04-16 16:00:00+00:00,0.246,0.274,0.235,tp2,2026-04-19 16:00:00+00:00,3.0,12,Major,1.0844540075309321,57.74647887323945,74.25890550760172,2.5454545454545454,True,True,False,per_token_cap,True,2026-04-19 04:00:00+00:00,2026-05-03 04:00:00+00:00,0.2488,TIMEOUT,1.0782113821138197,336
SUI,2026-04-16 16:00:00+00:00,0.973,1.073,0.936,tp1,2026-04-19 16:00:00+00:00,2.0,11,Major,0.5896370185647012,68.17434210526316,74.25890550760172,2.702702702702708,True,True,True,,True,2026-04-18 08:00:00+00:00,2026-04-19 16:00:00+00:00,0.936,SL,-3.8626721479958808,32
AAVE,2026-04-16 16:00:00+00:00,106.0,122.0,98.0,tp2,2026-04-19 16:00:00+00:00,1.0,9,Major,1.6505460218408738,73.62725450901803,74.25890550760172,2.0,True,True,False,per_token_cap,True,2026-04-18 16:00:00+00:00,2026-04-19 00:00:00+00:00,98.0,SL,-7.607169811320754,8
DOGE,2026-04-16 16:00:00+00:00,0.096,0.106,0.092,tp2,2026-04-19 16:00:00+00:00,3.0,14,Major,0.9353330736268027,70.21081576535289,74.25890550760172,2.4999999999999964,True,True,True,,True,2026-04-18 08:00:00+00:00,2026-04-29 08:00:00+00:00,0.106,TP,10.35666666666666,264
BNB,2026-04-16 16:00:00+00:00,623.0,680.0,606.0,tp2,2026-04-19 16:00:00+00:00,2.0,26,Major,0.7239905350736561,67.19516798791994,74.25890550760172,3.3529411764705883,True,True,True,,True,2026-04-19 00:00:00+00:00,2026-05-03 00:00:00+00:00,616.22,TIMEOUT,-1.1482825040128366,336
DOT,2026-04-16 16:00:00+00:00,1.3,1.5,1.2292857142857143,tp2,2026-04-19 16:00:00+00:00,3.0,10,Major,0.7070707070707078,61.28364389233955,74.25890550760172,2.828282828282827,True,True,True,,True,2026-04-17 00:00:00+00:00,2026-04-23 16:00:00+00:00,1.2292857142857143,SL,-5.49956043956044,160
UNI,2026-04-16 16:00:00+00:00,3.2,3.6,3.1,tp1,2026-04-19 16:00:00+00:00,1.0,1,Major,1.4380165289256186,64.92232215862632,74.25890550760172,3.9999999999999956,False,True,False,quality,False,,,0.0,,0.0,0
XRP,2026-04-16 20:00:00+00:00,1.4,1.6,1.3,tp2,2026-04-19 20:00:00+00:00,1.0,2,Major,1.0697808535178805,72.43022464261401,73.89054673547459,2.0000000000000044,False,True,False,quality,True,2026-04-19 20:00:00+00:00,2026-05-03 20:00:00+00:00,1.388,TIMEOUT,-0.9171428571428579,336
SOL,2026-04-16 20:00:00+00:00,85.0,96.0,81.5,tp2,2026-04-19 20:00:00+00:00,2.0,40,Major,1.0229117806242096,66.47187728268807,73.89054673547459,3.142857142857143,True,True,False,per_token_cap,True,2026-04-19 04:00:00+00:00,2026-04-29 16:00:00+00:00,81.5,SL,-4.177647058823529,252
