breakout_atr_mult,min_confluence,min_touches,min_token_rsi,retest_ttl_hours,max_hold_days,major_only,tp_cascade,min_rr,cascade_skipped,n_published,n_filled,fill_rate_pct,win_rate_pct,avg_win_pct,avg_loss_pct,avg_pnl_filled_pct,expectancy_per_signal_pct,score,n_tp,n_sl,n_timeout
1.5,50.0,0,0.0,72,21,False,False,2.0,0,67,15,22.39,33.33,5.704,-5.675,-1.882,-0.421,-1.632,5,9,0
1.5,50.0,0,0.0,72,30,False,False,2.0,0,67,15,22.39,33.33,5.704,-5.675,-1.882,-0.421,-1.632,5,9,0
1.0,50.0,3,0.0,72,7,False,True,2.0,71,85,31,36.47,29.03,6.586,-4.344,-1.171,-0.427,-2.377,3,15,9
1.0,0.0,0,55.0,72,7,True,True,2.0,94,80,25,31.25,36.0,3.835,-4.311,-1.379,-0.431,-2.154,0,12,10
1.0,0.0,3,55.0,72,7,True,True,2.0,94,80,25,31.25,36.0,3.835,-4.311,-1.379,-0.431,-2.154,0,12,10
1.0,50.0,0,55.0,72,7,True,True,2.0,94,80,25,31.25,36.0,3.835,-4.311,-1.379,-0.431,-2.154,0,12,10
1.0,50.0,3,55.0,168,7,False,True,2.0,71,76,36,47.37,30.56,6.657,-4.254,-0.92,-0.436,-2.615,5,18,10
0.5,50.0,3,55.0,72,7,False,False,2.0,0,207,111,53.62,38.74,5.653,-4.939,-0.836,-0.448,-4.722,35,58,12
0.5,0.0,0,0.0,168,7,False,True,2.0,250,252,173,68.65,33.53,8.022,-5.037,-0.659,-0.452,-5.95,25,96,48
0.5,0.0,3,0.0,168,7,False,True,2.0,250,252,173,68.65,33.53,8.022,-5.037,-0.659,-0.452,-5.95,25,96,48
0.5,50.0,0,0.0,168,7,False,True,2.0,250,252,173,68.65,33.53,8.022,-5.037,-0.659,-0.452,-5.95,25,96,48
1.0,0.0,0,0.0,168,30,False,True,2.0,71,120,59,49.17,25.42,11.132,-5.031,-0.922,-0.453,-3.481,10,41,2
1.0,0.0,3,0.0,168,30,False,True,2.0,71,120,59,49.17,25.42,11.132,-5.031,-0.922,-0.453,-3.481,10,41,2
1.0,50.0,0,0.0,168,30,False,True,2.0,71,120,59,49.17,25.42,11.132,-5.031,-0.922,-0.453,-3.481,10,41,2
0.5,0.0,0,0.0,72,14,True,False,2.0,0,314,171,54.46,40.94,6.727,-6.072,-0.833,-0.454,-5.931,63,91,10
0.5,0.0,3,0.0,72,14,True,False,2.0,0,314,171,54.46,40.94,6.727,-6.072,-0.833,-0.454,-5.931,63,91,10
0.5,50.0,0,0.0,72,14,True,False,2.0,0,314,171,54.46,40.94,6.727,-6.072,-0.833,-0.454,-5.931,63,91,10
1.0,50.0,3,0.0,168,7,True,True,2.0,94,54,28,51.85,32.14,6.376,-4.326,-0.886,-0.459,-2.43,4,14,9
1.5,50.0,3,0.0,168,7,False,False,2.0,0,41,13,31.71,30.77,6.147,-4.83,-1.453,-0.461,-1.661,4,6,2
0.5,0.0,0,0.0,72,30,True,False,2.0,0,314,171,54.46,40.94,6.871,-6.211,-0.856,-0.466,-6.094,66,96,0
0.5,0.0,3,0.0,72,30,True,False,2.0,0,314,171,54.46,40.94,6.871,-6.211,-0.856,-0.466,-6.094,66,96,0
0.5,50.0,0,0.0,72,30,True,False,2.0,0,314,171,54.46,40.94,6.871,-6.211,-0.856,-0.466,-6.094,66,96,0
1.5,0.0,0,0.0,72,14,True,False,2.0,0,49,11,22.45,27.27,5.869,-5.062,-2.081,-0.467,-1.549,3,7,0
1.5,0.0,0,0.0,72,21,True,False,2.0,0,49,11,22.45,27.27,5.869,-5.062,-2.081,-0.467,-1.549,3,7,0
1.5,0.0,0,0.0,72,30,True,False,2.0,0,49,11,22.45,27.27,5.869,-5.062,-2.081,-0.467,-1.549,3,7,0
1.5,0.0,3,0.0,72,14,True,False,2.0,0,49,11,22.45,27.27,5.869,-5.062,-2.081,-0.467,-1.549,3,7,0
1.5,0.0,3,0.0,72,21,True,False,2.0,0,49,11,22.45,27.27,5.869,-5.062,-2.081,-0.467,-1.549,3,7,0
1.5,0.0,3,0.0,72,30,True,False,2.0,0,49,11,22.45,27.27,5.869,-5.062,-2.081,-0.467,-1.549,3,7,0
1.5,50.0,0,0.0,72,14,True,False,2.0,0,49,11,22.45,27.27,5.869,-5.062,-2.081,-0.467,-1.549,3,7,0
1.5,50.0,0,0.0,72,21,True,False,2.0,0,49,11,22.45,27.27,5.869,-5.062,-2.081,-0.467,-1.549,3,7,0
1.5,50.0,0,0.0,72,30,True,False,2.0,0,49,11,22.45,27.27,5.869,-5.062,-2.081,-0.467,-1.549,3,7,0
0.5,50.0,3,0.0,72,14,False,True,2.0,250,194,108,55.67,28.7,10.561,-5.459,-0.861,-0.479,-4.98,21,70,11
1.5,50.0,3,55.0,168,7,False,False,2.0,0,39,13,33.33,30.77,6.147,-4.83,-1.453,-0.484,-1.746,4,6,2
0.5,50.0,3,55.0,72,7,True,True,2.0,306,116,61,52.59,32.79,6.812,-4.701,-0.926,-0.487,-3.803,10,36,13
0.5,50.0,3,55.0,72,7,False,True,2.0,250,163,88,53.99,30.68,7.8,-4.76,-0.906,-0.489,-4.59,14,51,19
1.5,50.0,3,0.0,72,7,False,False,2.0,0,42,9,21.43,22.22,5.262,-4.469,-2.306,-0.494,-1.483,2,5,1
0.5,50.0,3,0.0,168,30,True,False,2.0,0,186,124,66.67,41.94,6.814,-6.198,-0.741,-0.494,-5.505,50,70,0
1.0,0.0,0,55.0,168,30,False,True,2.0,71,115,56,48.7,23.21,12.243,-5.027,-1.018,-0.496,-3.708,10,40,1
1.0,0.0,3,55.0,168,30,False,True,2.0,71,115,56,48.7,23.21,12.243,-5.027,-1.018,-0.496,-3.708,10,40,1
1.0,50.0,0,55.0,168,30,False,True,2.0,71,115,56,48.7,23.21,12.243,-5.027,-1.018,-0.496,-3.708,10,40,1
0.5,0.0,0,55.0,72,30,True,True,2.0,306,169,88,52.07,26.14,11.398,-5.336,-0.962,-0.501,-4.7,19,63,1
0.5,0.0,3,55.0,72,30,True,True,2.0,306,169,88,52.07,26.14,11.398,-5.336,-0.962,-0.501,-4.7,19,63,1
0.5,50.0,0,55.0,72,30,True,True,2.0,306,169,88,52.07,26.14,11.398,-5.336,-0.962,-0.501,-4.7,19,63,1
0.5,0.0,0,0.0,72,21,True,False,2.0,0,314,171,54.46,40.94,6.76,-6.25,-0.925,-0.503,-6.584,64,94,5
0.5,0.0,3,0.0,72,21,True,False,2.0,0,314,171,54.46,40.94,6.76,-6.25,-0.925,-0.503,-6.584,64,94,5
0.5,50.0,0,0.0,72,21,True,False,2.0,0,314,171,54.46,40.94,6.76,-6.25,-0.925,-0.503,-6.584,64,94,5
1.0,0.0,0,55.0,168,7,True,True,2.0,94,74,38,51.35,31.58,5.105,-3.824,-1.005,-0.516,-3.18,3,19,14
1.0,0.0,3,55.0,168,7,True,True,2.0,94,74,38,51.35,31.58,5.105,-3.824,-1.005,-0.516,-3.18,3,19,14
1.0,50.0,0,55.0,168,7,True,True,2.0,94,74,38,51.35,31.58,5.105,-3.824,-1.005,-0.516,-3.18,3,19,14
1.5,50.0,3,55.0,72,7,False,False,2.0,0,40,9,22.5,22.22,5.262,-4.469,-2.306,-0.519,-1.557,2,5,1
0.5,50.0,3,55.0,168,21,False,False,2.0,0,180,116,64.44,38.79,6.449,-5.407,-0.808,-0.521,-5.606,43,67,2
0.5,50.0,3,0.0,72,21,False,True,2.0,250,194,108,55.67,28.7,10.253,-5.456,-0.947,-0.527,-5.477,22,70,9
1.0,0.0,0,0.0,168,7,True,True,2.0,94,76,40,52.63,32.5,5.158,-3.969,-1.003,-0.528,-3.339,3,20,15
1.0,0.0,3,0.0,168,7,True,True,2.0,94,76,40,52.63,32.5,5.158,-3.969,-1.003,-0.528,-3.339,3,20,15
1.0,50.0,0,0.0,168,7,True,True,2.0,94,76,40,52.63,32.5,5.158,-3.969,-1.003,-0.528,-3.339,3,20,15
0.5,50.0,3,0.0,72,30,False,False,2.0,0,242,132,54.55,37.12,7.065,-5.712,-0.969,-0.528,-6.071,47,77,0
0.5,0.0,0,55.0,168,7,True,True,2.0,306,143,94,65.73,32.98,7.186,-4.738,-0.806,-0.53,-5.134,14,54,23
0.5,0.0,3,55.0,168,7,True,True,2.0,306,143,94,65.73,32.98,7.186,-4.738,-0.806,-0.53,-5.134,14,54,23
0.5,50.0,0,55.0,168,7,True,True,2.0,306,143,94,65.73,32.98,7.186,-4.738,-0.806,-0.53,-5.134,14,54,23
1.0,0.0,0,0.0,168,21,False,True,2.0,71,120,59,49.17,22.03,12.16,-4.825,-1.083,-0.532,-4.089,9,40,6
1.0,0.0,3,0.0,168,21,False,True,2.0,71,120,59,49.17,22.03,12.16,-4.825,-1.083,-0.532,-4.089,9,40,6
1.0,50.0,0,0.0,168,21,False,True,2.0,71,120,59,49.17,22.03,12.16,-4.825,-1.083,-0.532,-4.089,9,40,6
1.0,50.0,3,0.0,168,7,False,True,2.0,71,80,38,47.5,28.95,6.657,-4.291,-1.122,-0.533,-3.285,5,20,10
0.5,50.0,3,55.0,72,30,True,True,2.0,306,116,61,52.59,26.23,10.299,-5.042,-1.018,-0.535,-4.181,14,43,1
1.5,0.0,0,0.0,168,7,True,False,2.0,0,47,17,36.17,29.41,6.334,-4.739,-1.482,-0.536,-2.211,5,9,2
1.5,0.0,3,0.0,168,7,True,False,2.0,0,47,17,36.17,29.41,6.334,-4.739,-1.482,-0.536,-2.211,5,9,2
1.5,50.0,0,0.0,168,7,True,False,2.0,0,47,17,36.17,29.41,6.334,-4.739,-1.482,-0.536,-2.211,5,9,2
0.5,50.0,3,55.0,168,7,False,False,2.0,0,180,116,64.44,38.79,5.587,-4.914,-0.84,-0.541,-5.831,36,60,17
0.5,50.0,3,0.0,168,21,True,False,2.0,0,186,124,66.67,41.94,6.696,-6.264,-0.829,-0.553,-6.158,49,69,2
0.5,50.0,3,0.0,72,30,True,False,2.0,0,214,117,54.67,38.46,6.771,-5.915,-1.036,-0.566,-6.125,43,66,0
1.0,0.0,0,0.0,72,7,True,True,2.0,94,82,27,32.93,33.33,3.835,-4.501,-1.722,-0.567,-2.947,0,14,10
1.0,0.0,3,0.0,72,7,True,True,2.0,94,82,27,32.93,33.33,3.835,-4.501,-1.722,-0.567,-2.947,0,14,10
1.0,50.0,0,0.0,72,7,True,True,2.0,94,82,27,32.93,33.33,3.835,-4.501,-1.722,-0.567,-2.947,0,14,10
1.5,50.0,3,0.0,72,14,False,False,2.0,0,42,9,21.43,22.22,5.262,-4.94,-2.673,-0.573,-1.718,2,6,0
1.5,50.0,3,0.0,72,21,False,False,2.0,0,42,9,21.43,22.22,5.262,-4.94,-2.673,-0.573,-1.718,2,6,0
1.5,50.0,3,0.0,72,30,False,False,2.0,0,42,9,21.43,22.22,5.262,-4.94,-2.673,-0.573,-1.718,2,6,0
0.5,50.0,3,0.0,72,21,False,False,2.0,0,242,132,54.55,37.12,6.939,-5.769,-1.051,-0.573,-6.588,46,76,2
1.5,50.0,3,0.0,72,7,True,False,2.0,0,36,9,25.0,22.22,5.262,-4.469,-2.306,-0.577,-1.73,2,5,1
1.0,50.0,3,55.0,72,30,False,True,2.0,71,81,30,37.04,16.67,14.225,-4.715,-1.559,-0.577,-3.162,5,21,0
0.5,50.0,3,55.0,168,14,False,False,2.0,0,180,116,64.44,38.79,6.231,-5.414,-0.896,-0.578,-6.222,41,67,5
1.0,50.0,3,55.0,168,30,True,True,2.0,94,53,27,50.94,22.22,12.4,-5.011,-1.142,-0.582,-3.023,6,20,0
0.5,50.0,3,0.0,72,14,False,False,2.0,0,242,132,54.55,37.12,6.942,-5.798,-1.069,-0.583,-6.696,45,76,4
1.0,50.0,3,55.0,72,7,True,True,2.0,94,56,19,33.93,31.58,4.566,-4.645,-1.736,-0.589,-2.568,1,9,7
1.5,50.0,3,55.0,72,7,True,False,2.0,0,35,9,25.71,22.22,5.262,-4.469,-2.306,-0.593,-1.779,2,5,1
1.5,50.0,3,55.0,72,14,False,False,2.0,0,40,9,22.5,22.22,5.262,-4.94,-2.673,-0.601,-1.804,2,6,0
1.5,50.0,3,55.0,72,21,False,False,2.0,0,40,9,22.5,22.22,5.262,-4.94,-2.673,-0.601,-1.804,2,6,0
1.5,50.0,3,55.0,72,30,False,False,2.0,0,40,9,22.5,22.22,5.262,-4.94,-2.673,-0.601,-1.804,2,6,0
0.5,50.0,3,0.0,168,14,True,False,2.0,0,186,124,66.67,41.13,6.701,-6.215,-0.903,-0.602,-6.701,47,69,5
2.0,0.0,0,0.0,72,14,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,0.0,0,0.0,72,21,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,0.0,0,0.0,72,30,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,0.0,0,55.0,72,14,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,0.0,0,55.0,72,21,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,0.0,0,55.0,72,30,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,0.0,3,0.0,72,14,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,0.0,3,0.0,72,21,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,0.0,3,0.0,72,30,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,0.0,3,55.0,72,14,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,0.0,3,55.0,72,21,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,0.0,3,55.0,72,30,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,50.0,0,0.0,72,14,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,50.0,0,0.0,72,21,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,50.0,0,0.0,72,30,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,50.0,0,55.0,72,14,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,50.0,0,55.0,72,21,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
2.0,50.0,0,55.0,72,30,True,True,2.0,16,8,1,12.5,0.0,0.0,-4.822,-4.822,-0.603,-0.603,0,1,0
1.0,50.0,3,0.0,72,30,False,True,2.0,71,85,31,36.47,16.13,14.225,-4.737,-1.679,-0.612,-3.408,5,22,0
0.5,50.0,3,0.0,72,21,True,False,2.0,0,214,117,54.67,38.46,6.633,-5.98,-1.129,-0.617,-6.676,42,65,2
1.5,0.0,0,55.0,72,14,False,False,2.0,0,63,13,20.63,23.08,5.869,-5.675,-3.011,-0.621,-2.24,3,9,0
1.5,0.0,0,55.0,72,21,False,False,2.0,0,63,13,20.63,23.08,5.869,-5.675,-3.011,-0.621,-2.24,3,9,0
1.5,0.0,0,55.0,72,30,False,False,2.0,0,63,13,20.63,23.08,5.869,-5.675,-3.011,-0.621,-2.24,3,9,0
1.5,0.0,3,55.0,72,14,False,False,2.0,0,63,13,20.63,23.08,5.869,-5.675,-3.011,-0.621,-2.24,3,9,0
1.5,0.0,3,55.0,72,21,False,False,2.0,0,63,13,20.63,23.08,5.869,-5.675,-3.011,-0.621,-2.24,3,9,0
1.5,0.0,3,55.0,72,30,False,False,2.0,0,63,13,20.63,23.08,5.869,-5.675,-3.011,-0.621,-2.24,3,9,0
1.5,50.0,0,55.0,72,14,False,False,2.0,0,63,13,20.63,23.08,5.869,-5.675,-3.011,-0.621,-2.24,3,9,0
1.5,50.0,0,55.0,72,21,False,False,2.0,0,63,13,20.63,23.08,5.869,-5.675,-3.011,-0.621,-2.24,3,9,0
1.5,50.0,0,55.0,72,30,False,False,2.0,0,63,13,20.63,23.08,5.869,-5.675,-3.011,-0.621,-2.24,3,9,0
0.5,50.0,3,0.0,72,14,True,False,2.0,0,214,117,54.67,38.46,6.636,-6.014,-1.148,-0.628,-6.791,41,65,4
0.5,0.0,0,55.0,72,21,True,True,2.0,306,169,88,52.07,26.14,10.378,-5.321,-1.218,-0.634,-5.947,16,62,6
0.5,0.0,3,55.0,72,21,True,True,2.0,306,169,88,52.07,26.14,10.378,-5.321,-1.218,-0.634,-5.947,16,62,6
0.5,50.0,0,55.0,72,21,True,True,2.0,306,169,88,52.07,26.14,10.378,-5.321,-1.218,-0.634,-5.947,16,62,6
0.5,50.0,3,55.0,72,14,True,True,2.0,306,116,61,52.59,24.59,10.242,-4.957,-1.219,-0.641,-5.008,11,42,6
1.0,0.0,0,55.0,168,21,False,True,2.0,71,115,56,48.7,19.64,12.996,-4.816,-1.318,-0.642,-4.801,9,39,4
1.0,0.0,3,55.0,168,21,False,True,2.0,71,115,56,48.7,19.64,12.996,-4.816,-1.318,-0.642,-4.801,9,39,4
1.0,50.0,0,55.0,168,21,False,True,2.0,71,115,56,48.7,19.64,12.996,-4.816,-1.318,-0.642,-4.801,9,39,4
0.5,50.0,3,55.0,72,21,True,True,2.0,306,116,61,52.59,26.23,9.42,-5.02,-1.232,-0.648,-5.061,12,42,4
1.5,50.0,3,0.0,168,7,True,False,2.0,0,36,14,38.89,28.57,6.147,-4.808,-1.678,-0.653,-2.442,4,7,2
1.5,0.0,0,0.0,72,7,False,True,2.0,27,53,11,20.75,9.09,4.57,-3.931,-3.158,-0.655,-2.174,0,7,3
1.5,0.0,3,0.0,72,7,False,True,2.0,27,53,11,20.75,9.09,4.57,-3.931,-3.158,-0.655,-2.174,0,7,3
1.5,50.0,0,0.0,72,7,False,True,2.0,27,53,11,20.75,9.09,4.57,-3.931,-3.158,-0.655,-2.174,0,7,3
1.0,50.0,3,55.0,168,30,False,True,2.0,71,76,36,47.37,19.44,12.154,-4.652,-1.384,-0.656,-3.934,7,26,0
1.0,50.0,3,55.0,72,30,True,True,2.0,94,56,19,33.93,15.79,14.805,-5.083,-1.943,-0.659,-2.874,3,14,0
0.5,0.0,0,55.0,72,14,True,True,2.0,306,169,88,52.07,25.0,9.975,-5.014,-1.267,-0.659,-6.187,14,59,12
0.5,0.0,3,55.0,72,14,True,True,2.0,306,169,88,52.07,25.0,9.975,-5.014,-1.267,-0.659,-6.187,14,59,12
0.5,50.0,0,55.0,72,14,True,True,2.0,306,169,88,52.07,25.0,9.975,-5.014,-1.267,-0.659,-6.187,14,59,12
1.5,0.0,0,55.0,168,14,True,False,2.0,0,45,16,35.56,31.25,6.334,-5.588,-1.862,-0.662,-2.648,5,10,0
1.5,0.0,0,55.0,168,21,True,False,2.0,0,45,16,35.56,31.25,6.334,-5.588,-1.862,-0.662,-2.648,5,10,0
1.5,0.0,0,55.0,168,30,True,False,2.0,0,45,16,35.56,31.25,6.334,-5.588,-1.862,-0.662,-2.648,5,10,0
1.5,0.0,3,55.0,168,14,True,False,2.0,0,45,16,35.56,31.25,6.334,-5.588,-1.862,-0.662,-2.648,5,10,0
1.5,0.0,3,55.0,168,21,True,False,2.0,0,45,16,35.56,31.25,6.334,-5.588,-1.862,-0.662,-2.648,5,10,0
1.5,0.0,3,55.0,168,30,True,False,2.0,0,45,16,35.56,31.25,6.334,-5.588,-1.862,-0.662,-2.648,5,10,0
1.5,50.0,0,55.0,168,14,True,False,2.0,0,45,16,35.56,31.25,6.334,-5.588,-1.862,-0.662,-2.648,5,10,0
1.5,50.0,0,55.0,168,21,True,False,2.0,0,45,16,35.56,31.25,6.334,-5.588,-1.862,-0.662,-2.648,5,10,0
1.5,50.0,0,55.0,168,30,True,False,2.0,0,45,16,35.56,31.25,6.334,-5.588,-1.862,-0.662,-2.648,5,10,0
1.5,50.0,3,0.0,72,14,True,False,2.0,0,36,9,25.0,22.22,5.262,-4.94,-2.673,-0.668,-2.004,2,6,0
1.5,50.0,3,0.0,72,21,True,False,2.0,0,36,9,25.0,22.22,5.262,-4.94,-2.673,-0.668,-2.004,2,6,0
1.5,50.0,3,0.0,72,30,True,False,2.0,0,36,9,25.0,22.22,5.262,-4.94,-2.673,-0.668,-2.004,2,6,0
1.0,50.0,3,0.0,168,30,True,True,2.0,94,54,28,51.85,21.43,12.4,-5.023,-1.29,-0.669,-3.539,6,21,0
1.5,50.0,3,55.0,168,7,True,False,2.0,0,35,14,40.0,28.57,6.147,-4.808,-1.678,-0.671,-2.511,4,7,2
1.0,50.0,3,0.0,72,7,True,True,2.0,94,57,20,35.09,30.0,4.566,-4.69,-1.913,-0.671,-3.002,1,10,7
2.0,0.0,0,0.0,168,14,True,True,2.0,16,8,3,37.5,33.33,2.901,-4.165,-1.81,-0.679,-1.175,0,2,1
2.0,0.0,0,55.0,168,14,True,True,2.0,16,8,3,37.5,33.33,2.901,-4.165,-1.81,-0.679,-1.175,0,2,1
2.0,0.0,3,0.0,168,14,True,True,2.0,16,8,3,37.5,33.33,2.901,-4.165,-1.81,-0.679,-1.175,0,2,1
2.0,0.0,3,55.0,168,14,True,True,2.0,16,8,3,37.5,33.33,2.901,-4.165,-1.81,-0.679,-1.175,0,2,1
2.0,50.0,0,0.0,168,14,True,True,2.0,16,8,3,37.5,33.33,2.901,-4.165,-1.81,-0.679,-1.175,0,2,1
2.0,50.0,0,55.0,168,14,True,True,2.0,16,8,3,37.5,33.33,2.901,-4.165,-1.81,-0.679,-1.175,0,2,1
0.5,50.0,3,0.0,72,30,True,True,2.0,306,143,80,55.94,26.25,10.823,-5.502,-1.217,-0.681,-6.088,18,56,1
0.5,50.0,3,55.0,168,30,False,True,2.0,250,148,97,65.54,25.77,10.712,-5.118,-1.038,-0.681,-6.703,22,69,1
1.0,0.0,0,0.0,168,14,False,True,2.0,71,120,59,49.17,23.73,9.841,-4.887,-1.392,-0.684,-5.257,7,40,8
1.0,0.0,3,0.0,168,14,False,True,2.0,71,120,59,49.17,23.73,9.841,-4.887,-1.392,-0.684,-5.257,7,40,8
1.0,50.0,0,0.0,168,14,False,True,2.0,71,120,59,49.17,23.73,9.841,-4.887,-1.392,-0.684,-5.257,7,40,8
1.5,50.0,3,55.0,72,14,True,False,2.0,0,35,9,25.71,22.22,5.262,-4.94,-2.673,-0.687,-2.062,2,6,0
1.5,50.0,3,55.0,72,21,True,False,2.0,0,35,9,25.71,22.22,5.262,-4.94,-2.673,-0.687,-2.062,2,6,0
1.5,50.0,3,55.0,72,30,True,False,2.0,0,35,9,25.71,22.22,5.262,-4.94,-2.673,-0.687,-2.062,2,6,0
0.5,0.0,0,55.0,168,30,True,True,2.0,306,143,94,65.73,25.53,11.442,-5.344,-1.058,-0.696,-6.744,21,68,1
0.5,0.0,3,55.0,168,30,True,True,2.0,306,143,94,65.73,25.53,11.442,-5.344,-1.058,-0.696,-6.744,21,68,1
0.5,50.0,0,55.0,168,30,True,True,2.0,306,143,94,65.73,25.53,11.442,-5.344,-1.058,-0.696,-6.744,21,68,1
0.5,50.0,3,0.0,72,7,True,False,2.0,0,214,117,54.67,38.46,5.649,-5.598,-1.272,-0.696,-7.524,35,59,16
0.5,50.0,3,0.0,168,30,False,False,2.0,0,206,135,65.53,37.78,6.93,-5.916,-1.063,-0.697,-8.094,49,82,0
0.5,0.0,0,0.0,72,30,True,True,2.0,306,212,118,55.66,25.42,11.815,-5.718,-1.26,-0.701,-7.619,24,85,2
0.5,0.0,3,0.0,72,30,True,True,2.0,306,212,118,55.66,25.42,11.815,-5.718,-1.26,-0.701,-7.619,24,85,2
0.5,50.0,0,0.0,72,30,True,True,2.0,306,212,118,55.66,25.42,11.815,-5.718,-1.26,-0.701,-7.619,24,85,2
0.5,50.0,3,0.0,72,7,False,False,2.0,0,242,132,54.55,36.36,5.865,-5.391,-1.298,-0.708,-8.136,38,70,17
0.5,50.0,3,0.0,168,7,True,False,2.0,0,186,124,66.67,40.32,5.757,-5.676,-1.066,-0.711,-7.914,39,62,20
0.5,50.0,3,55.0,168,7,True,True,2.0,306,109,74,67.89,31.08,7.099,-4.725,-1.05,-0.713,-6.131,13,44,15
0.5,0.0,0,0.0,72,7,True,True,2.0,306,212,118,55.66,33.05,6.62,-5.198,-1.292,-0.719,-7.813,12,68,34
0.5,0.0,3,0.0,72,7,True,True,2.0,306,212,118,55.66,33.05,6.62,-5.198,-1.292,-0.719,-7.813,12,68,34
0.5,50.0,0,0.0,72,7,True,True,2.0,306,212,118,55.66,33.05,6.62,-5.198,-1.292,-0.719,-7.813,12,68,34
0.5,50.0,3,0.0,72,7,False,True,2.0,250,194,108,55.67,30.56,7.369,-5.107,-1.295,-0.721,-7.491,15,62,26
1.5,0.0,0,0.0,72,14,False,True,2.0,27,53,11,20.75,9.09,8.895,-4.742,-3.503,-0.727,-2.411,0,9,1
1.5,0.0,3,0.0,72,14,False,True,2.0,27,53,11,20.75,9.09,8.895,-4.742,-3.503,-0.727,-2.411,0,9,1
1.5,50.0,0,0.0,72,14,False,True,2.0,27,53,11,20.75,9.09,8.895,-4.742,-3.503,-0.727,-2.411,0,9,1
1.5,50.0,3,0.0,168,14,False,False,2.0,0,41,13,31.71,30.77,6.147,-6.092,-2.326,-0.738,-2.659,4,8,0
1.5,50.0,3,0.0,168,21,False,False,2.0,0,41,13,31.71,30.77,6.147,-6.092,-2.326,-0.738,-2.659,4,8,0
1.5,50.0,3,0.0,168,30,False,False,2.0,0,41,13,31.71,30.77,6.147,-6.092,-2.326,-0.738,-2.659,4,8,0
1.5,0.0,0,0.0,72,21,False,True,2.0,27,53,11,20.75,9.09,8.251,-4.742,-3.561,-0.739,-2.451,0,9,1
1.5,0.0,3,0.0,72,21,False,True,2.0,27,53,11,20.75,9.09,8.251,-4.742,-3.561,-0.739,-2.451,0,9,1
1.5,50.0,0,0.0,72,21,False,True,2.0,27,53,11,20.75,9.09,8.251,-4.742,-3.561,-0.739,-2.451,0,9,1
1.0,50.0,3,0.0,72,30,True,True,2.0,94,57,20,35.09,15.0,14.805,-5.095,-2.11,-0.74,-3.311,3,15,0
1.0,50.0,3,0.0,168,30,False,True,2.0,71,80,38,47.5,18.42,12.154,-4.659,-1.562,-0.742,-4.572,7,28,0
0.5,50.0,3,0.0,168,21,False,False,2.0,0,206,135,65.53,37.78,6.809,-5.973,-1.144,-0.75,-8.709,48,81,2
0.5,50.0,3,0.0,72,7,True,True,2.0,306,143,80,55.94,32.5,6.374,-5.086,-1.362,-0.762,-6.813,10,46,21
1.5,0.0,0,55.0,72,7,False,True,2.0,27,51,10,19.61,0.0,0.0,-3.931,-3.931,-0.771,-2.437,0,7,2
1.5,0.0,3,55.0,72,7,False,True,2.0,27,51,10,19.61,0.0,0.0,-3.931,-3.931,-0.771,-2.437,0,7,2
1.5,50.0,0,55.0,72,7,False,True,2.0,27,51,10,19.61,0.0,0.0,-3.931,-3.931,-0.771,-2.437,0,7,2
1.0,0.0,0,55.0,168,14,False,True,2.0,71,115,56,48.7,21.43,10.498,-4.879,-1.584,-0.771,-5.773,7,39,6
1.0,0.0,3,55.0,168,14,False,True,2.0,71,115,56,48.7,21.43,10.498,-4.879,-1.584,-0.771,-5.773,7,39,6
