sr_max_distance_atr,sr_sl_atr_mult,major_only,btc_rsi_floor,mt_not_downtrend,relative_volume,btc_uptrend,rsi_cap,min_token_rsi,min_confluence,min_touches,tp_cascade,min_rr,max_hold_days,cascade_skipped,n_published,n_filled,fill_rate_pct,win_rate_pct,avg_win_pct,avg_loss_pct,avg_pnl_filled_pct,expectancy_per_signal_pct,score,n_tp,n_sl,n_timeout
3.0,0.5,False,0.0,True,False,False,80.0,60.0,0.0,0,False,2.0,7,0,921,543,58.96,32.41,7.224,-3.152,0.211,0.124,2.895,149,353,31
2.0,0.5,True,0.0,True,False,False,80.0,60.0,0.0,0,False,2.0,7,0,882,517,58.62,33.08,6.976,-3.132,0.211,0.124,2.815,134,335,40
3.0,0.5,True,50.0,True,False,False,80.0,60.0,0.0,0,False,2.0,7,0,835,464,55.57,32.54,7.023,-3.056,0.224,0.124,2.678,125,302,27
2.0,0.5,False,0.0,True,True,True,0.0,0.0,0.0,0,True,2.0,14,18,261,185,70.88,24.32,11.447,-3.449,0.174,0.124,1.681,41,140,4
3.0,1.0,False,0.0,True,True,True,0.0,0.0,0.0,3,True,2.0,7,256,218,140,64.22,37.14,10.29,-5.774,0.193,0.124,1.464,29,70,41
3.0,1.0,False,0.0,True,True,True,0.0,0.0,50.0,3,True,2.0,7,256,218,140,64.22,37.14,10.29,-5.774,0.193,0.124,1.464,29,70,41
2.0,0.5,False,50.0,True,False,False,0.0,60.0,0.0,0,True,2.0,7,98,882,523,59.3,29.25,8.177,-3.089,0.207,0.123,2.806,113,361,42
2.0,0.5,False,50.0,True,True,True,0.0,60.0,0.0,0,True,2.0,7,10,169,120,71.01,26.67,9.5,-3.219,0.173,0.123,1.346,30,88,2
2.0,0.5,True,0.0,False,False,False,0.0,60.0,0.0,0,True,2.0,7,284,1210,689,56.94,29.75,8.434,-3.267,0.214,0.122,3.205,128,468,84
3.0,0.5,False,0.0,True,False,False,0.0,60.0,0.0,0,False,2.0,14,0,963,555,57.63,31.71,7.66,-3.248,0.211,0.122,2.869,166,373,8
3.0,0.5,True,0.0,False,False,False,0.0,60.0,0.0,0,True,2.0,7,284,1238,658,53.15,29.48,8.528,-3.245,0.226,0.12,3.078,119,447,82
3.0,0.5,False,0.0,True,False,False,0.0,60.0,0.0,3,False,2.0,7,0,880,501,56.93,32.73,6.946,-3.067,0.211,0.12,2.685,139,325,31
3.0,0.5,False,0.0,True,False,False,0.0,60.0,50.0,3,False,2.0,7,0,880,501,56.93,32.73,6.946,-3.067,0.211,0.12,2.685,139,325,31
3.0,1.0,False,0.0,True,True,True,0.0,0.0,0.0,3,False,2.0,14,0,228,154,67.54,44.16,8.674,-6.54,0.178,0.12,1.493,62,81,11
3.0,1.0,False,0.0,True,True,True,0.0,0.0,50.0,3,False,2.0,14,0,228,154,67.54,44.16,8.674,-6.54,0.178,0.12,1.493,62,81,11
3.0,0.5,False,0.0,False,False,False,0.0,60.0,0.0,0,True,2.0,7,129,1292,733,56.73,29.33,8.677,-3.306,0.209,0.119,3.213,147,500,77
3.0,1.0,True,0.0,True,True,True,0.0,60.0,0.0,0,True,2.0,14,275,164,104,63.41,30.77,13.998,-5.952,0.186,0.118,1.205,29,67,8
3.0,1.0,True,0.0,False,False,False,80.0,60.0,0.0,3,False,2.0,7,0,1054,589,55.88,46.86,6.829,-5.627,0.21,0.117,2.846,188,253,140
3.0,1.0,True,0.0,False,False,False,80.0,60.0,50.0,3,False,2.0,7,0,1054,589,55.88,46.86,6.829,-5.627,0.21,0.117,2.846,188,253,140
2.0,1.0,False,50.0,False,False,False,0.0,60.0,0.0,0,True,2.0,7,2481,1161,659,56.76,40.36,9.0,-5.748,0.205,0.116,2.99,92,321,236
2.0,0.5,True,0.0,False,True,False,0.0,0.0,0.0,0,False,2.0,7,0,813,532,65.44,30.64,8.267,-3.397,0.177,0.116,2.669,117,362,47
3.0,0.5,False,50.0,True,False,False,0.0,60.0,0.0,0,True,2.0,14,98,894,511,57.16,26.42,9.436,-3.111,0.204,0.116,2.631,124,370,8
3.0,0.5,True,0.0,True,False,False,80.0,60.0,0.0,0,False,2.0,7,0,898,505,56.24,32.87,6.951,-3.099,0.205,0.115,2.584,131,326,38
2.0,0.5,True,0.0,True,False,False,0.0,60.0,0.0,0,False,2.0,14,0,917,531,57.91,31.64,7.612,-3.234,0.197,0.114,2.633,156,358,8
2.0,0.5,False,50.0,True,False,False,80.0,60.0,0.0,0,False,2.0,14,0,846,509,60.17,31.04,7.536,-3.117,0.19,0.114,2.581,152,345,4
3.0,0.5,False,50.0,False,False,False,80.0,60.0,0.0,0,False,2.0,7,0,1165,664,57.0,31.63,7.573,-3.213,0.198,0.113,2.909,167,438,48
2.0,1.0,True,0.0,False,False,False,0.0,60.0,0.0,3,False,2.0,7,0,1074,630,58.66,47.3,6.867,-5.797,0.193,0.113,2.844,214,277,131
2.0,1.0,True,0.0,False,False,False,0.0,60.0,50.0,3,False,2.0,7,0,1074,630,58.66,47.3,6.867,-5.797,0.193,0.113,2.844,214,277,131
3.0,0.5,True,50.0,False,False,False,0.0,60.0,0.0,0,True,2.0,14,256,1166,616,52.83,25.49,10.495,-3.302,0.215,0.113,2.814,136,453,16
3.0,0.5,True,50.0,False,False,False,80.0,0.0,0.0,0,True,2.0,7,428,1750,962,54.97,28.48,9.112,-3.344,0.203,0.112,3.469,175,669,109
2.0,0.5,True,0.0,False,True,True,0.0,0.0,0.0,0,False,2.0,14,0,282,197,69.86,27.92,9.201,-3.341,0.161,0.112,1.574,51,142,4
3.0,0.5,True,0.0,False,False,False,0.0,60.0,0.0,3,False,2.0,7,0,1090,610,55.96,32.95,7.135,-3.209,0.199,0.111,2.751,154,396,53
3.0,0.5,True,0.0,False,False,False,0.0,60.0,50.0,3,False,2.0,7,0,1090,610,55.96,32.95,7.135,-3.209,0.199,0.111,2.751,154,396,53
3.0,0.5,False,0.0,False,True,False,0.0,0.0,0.0,0,False,2.0,7,0,900,547,60.78,30.9,8.098,-3.357,0.182,0.111,2.588,126,369,46
2.0,0.5,False,50.0,True,False,False,80.0,60.0,0.0,0,True,2.0,7,46,844,506,59.95,29.45,8.027,-3.09,0.183,0.11,2.474,107,347,44
2.0,0.5,False,0.0,True,False,False,0.0,60.0,0.0,0,True,2.0,7,126,952,566,59.45,29.68,8.205,-3.204,0.183,0.109,2.583,119,387,53
3.0,0.5,False,50.0,False,False,False,0.0,60.0,0.0,0,False,2.0,14,0,1217,683,56.12,30.01,8.388,-3.324,0.191,0.107,2.806,195,472,7
3.0,1.0,False,0.0,False,True,False,0.0,0.0,0.0,0,False,2.0,14,0,900,547,60.78,43.33,8.979,-6.554,0.176,0.107,2.507,213,286,40
3.0,0.5,True,50.0,True,False,False,0.0,60.0,0.0,3,True,2.0,7,156,794,431,54.28,29.0,8.002,-2.997,0.193,0.105,2.177,83,298,42
3.0,0.5,True,50.0,True,False,False,0.0,60.0,50.0,3,True,2.0,7,156,794,431,54.28,29.0,8.002,-2.997,0.193,0.105,2.177,83,298,42
2.0,1.0,False,0.0,True,True,True,0.0,60.0,0.0,3,True,2.0,7,147,147,98,66.67,36.73,10.47,-5.829,0.158,0.105,1.044,24,53,21
2.0,1.0,False,0.0,True,True,True,0.0,60.0,50.0,3,True,2.0,7,147,147,98,66.67,36.73,10.47,-5.829,0.158,0.105,1.044,24,53,21
3.0,0.5,True,50.0,False,False,False,0.0,60.0,0.0,0,False,2.0,14,0,1177,629,53.44,28.78,8.85,-3.304,0.194,0.104,2.598,167,442,10
2.0,0.5,True,0.0,True,False,False,0.0,60.0,0.0,0,True,2.0,14,264,910,525,57.69,26.48,9.611,-3.215,0.181,0.104,2.387,122,381,12
3.0,1.0,True,0.0,True,True,True,0.0,60.0,0.0,3,True,2.0,14,182,152,97,63.82,29.9,14.44,-5.926,0.163,0.104,1.024,26,63,8
3.0,1.0,True,0.0,True,True,True,0.0,60.0,50.0,3,True,2.0,14,182,152,97,63.82,29.9,14.44,-5.926,0.163,0.104,1.024,26,63,8
2.0,0.5,False,50.0,False,False,False,0.0,60.0,0.0,0,False,2.0,7,0,1198,709,59.18,32.16,7.373,-3.239,0.174,0.103,2.738,190,467,44
3.0,0.5,True,0.0,True,True,True,0.0,60.0,0.0,0,True,2.0,7,40,171,114,66.67,28.07,8.655,-3.163,0.154,0.103,1.097,26,82,6
3.0,0.5,True,50.0,False,False,False,0.0,0.0,0.0,0,True,2.0,7,518,1804,987,54.71,28.47,8.987,-3.316,0.187,0.102,3.211,175,683,115
2.0,1.0,True,50.0,False,False,False,80.0,60.0,0.0,0,True,2.0,7,2005,1043,570,54.65,39.82,8.782,-5.502,0.187,0.102,2.436,74,278,208
2.0,0.5,False,0.0,False,True,False,0.0,0.0,0.0,0,False,2.0,7,0,884,559,63.24,30.95,8.05,-3.375,0.161,0.102,2.406,131,377,45
3.0,0.5,False,0.0,True,False,False,0.0,60.0,0.0,3,False,2.0,14,0,880,501,56.93,30.34,7.825,-3.151,0.179,0.102,2.282,145,344,6
3.0,0.5,False,0.0,True,False,False,0.0,60.0,50.0,3,False,2.0,14,0,880,501,56.93,30.34,7.825,-3.151,0.179,0.102,2.282,145,344,6
2.0,0.5,True,50.0,False,False,False,80.0,60.0,0.0,0,False,2.0,7,0,1096,625,57.03,31.2,7.572,-3.178,0.176,0.101,2.514,146,417,54
3.0,0.5,True,0.0,False,False,False,0.0,60.0,0.0,3,True,2.0,7,196,1078,601,55.75,29.62,8.211,-3.198,0.181,0.101,2.47,114,409,70
3.0,0.5,True,0.0,False,False,False,0.0,60.0,50.0,3,True,2.0,7,196,1078,601,55.75,29.62,8.211,-3.198,0.181,0.101,2.47,114,409,70
3.0,0.5,True,50.0,True,False,False,80.0,60.0,0.0,0,True,2.0,7,146,828,456,55.07,29.17,8.012,-3.039,0.184,0.101,2.163,90,312,44
3.0,1.0,True,50.0,False,True,False,0.0,60.0,0.0,0,True,2.0,7,388,413,227,54.96,37.0,9.492,-5.284,0.184,0.101,1.522,37,120,59
3.0,0.5,False,0.0,True,True,True,0.0,60.0,0.0,0,False,2.0,7,0,182,127,69.78,31.5,7.528,-3.249,0.145,0.101,1.143,37,87,3
2.0,1.0,False,0.0,False,False,False,0.0,60.0,0.0,0,True,2.0,7,2806,1237,695,56.18,40.72,8.976,-5.866,0.178,0.1,2.629,95,334,256
3.0,0.5,True,50.0,True,False,False,0.0,60.0,0.0,0,True,2.0,14,236,869,469,53.97,26.23,9.416,-3.095,0.186,0.1,2.176,107,340,11
2.0,1.0,False,0.0,False,False,False,80.0,60.0,0.0,0,False,2.0,14,0,1226,733,59.79,45.7,8.272,-6.658,0.166,0.099,2.68,302,376,43
3.0,0.5,False,50.0,False,False,False,0.0,60.0,0.0,0,True,2.0,14,101,1214,680,56.01,25.74,10.296,-3.33,0.177,0.099,2.58,159,499,12
2.0,0.5,True,0.0,False,True,False,0.0,0.0,0.0,0,False,2.0,14,0,813,532,65.44,27.82,9.507,-3.457,0.149,0.098,2.252,131,379,16
2.0,0.5,False,0.0,True,False,False,0.0,60.0,0.0,3,True,2.0,7,63,861,512,59.47,29.49,7.918,-3.084,0.161,0.096,2.167,107,350,49
2.0,0.5,False,0.0,True,False,False,0.0,60.0,50.0,3,True,2.0,7,63,861,512,59.47,29.49,7.918,-3.084,0.161,0.096,2.167,107,350,49
3.0,0.5,False,50.0,True,False,False,80.0,60.0,0.0,0,False,2.0,14,0,856,503,58.76,30.62,7.567,-3.104,0.163,0.096,2.151,148,341,4
2.0,0.5,False,0.0,True,False,False,0.0,60.0,0.0,0,False,2.0,14,0,956,568,59.41,31.34,7.706,-3.285,0.159,0.095,2.258,171,385,5
2.0,1.0,False,0.0,False,True,False,0.0,60.0,0.0,0,False,2.0,14,0,476,302,63.45,44.37,7.947,-6.07,0.149,0.095,1.647,125,153,17
3.0,1.0,True,0.0,False,True,True,0.0,0.0,0.0,0,False,2.0,14,0,293,186,63.48,43.01,9.026,-6.549,0.15,0.095,1.299,72,103,11
2.0,1.0,True,0.0,False,True,True,0.0,0.0,0.0,3,False,2.0,7,0,238,166,69.75,45.78,7.602,-6.168,0.137,0.095,1.227,61,79,26
2.0,1.0,True,0.0,False,True,True,0.0,0.0,50.0,3,False,2.0,7,0,238,166,69.75,45.78,7.602,-6.168,0.137,0.095,1.227,61,79,26
2.0,0.5,False,0.0,False,False,False,80.0,60.0,0.0,0,False,2.0,7,0,1226,733,59.79,32.33,7.465,-3.334,0.158,0.094,2.553,190,482,52
2.0,1.0,False,0.0,False,True,True,0.0,60.0,0.0,0,True,2.0,14,231,186,125,67.2,30.4,14.179,-5.994,0.138,0.093,1.041,34,79,12
2.0,0.5,True,50.0,False,False,False,0.0,60.0,0.0,0,True,2.0,14,256,1129,643,56.95,25.35,10.307,-3.285,0.161,0.092,2.322,144,475,14
3.0,1.0,True,0.0,False,False,False,0.0,60.0,0.0,0,True,2.0,7,2815,1193,608,50.96,40.3,8.884,-5.694,0.18,0.092,2.263,79,294,225
3.0,1.0,True,0.0,False,True,False,0.0,60.0,0.0,0,True,2.0,7,445,446,249,55.83,36.95,9.678,-5.41,0.165,0.092,1.45,40,130,68
2.0,1.0,False,50.0,True,True,False,0.0,60.0,0.0,0,True,2.0,7,345,383,237,61.88,38.4,9.227,-5.51,0.148,0.092,1.414,42,127,58
3.0,1.0,False,50.0,False,True,True,0.0,60.0,0.0,0,False,2.0,7,0,183,125,68.31,47.2,7.066,-6.062,0.135,0.092,1.028,52,64,9
2.0,0.5,False,0.0,False,False,False,0.0,60.0,0.0,0,False,2.0,7,0,1278,754,59.0,32.49,7.429,-3.347,0.155,0.091,2.504,200,495,51
3.0,0.5,False,0.0,True,False,False,0.0,60.0,0.0,0,True,2.0,14,126,960,554,57.71,26.35,9.674,-3.25,0.156,0.09,2.12,132,402,11
3.0,0.5,False,0.0,True,False,False,0.0,60.0,0.0,3,True,2.0,14,63,877,496,56.56,25.4,9.828,-3.133,0.159,0.09,2.005,114,365,9
3.0,0.5,False,0.0,True,False,False,0.0,60.0,50.0,3,True,2.0,14,63,877,496,56.56,25.4,9.828,-3.133,0.159,0.09,2.005,114,365,9
3.0,0.5,False,50.0,False,True,True,0.0,60.0,0.0,0,True,2.0,14,10,183,125,68.31,25.6,9.608,-3.13,0.131,0.09,1.001,31,93,1
3.0,1.0,True,0.0,False,False,False,80.0,60.0,0.0,0,True,2.0,7,2283,1153,598,51.86,40.64,8.717,-5.677,0.172,0.089,2.183,76,288,223
3.0,0.5,True,50.0,False,False,False,80.0,60.0,0.0,0,False,2.0,7,0,1127,603,53.5,30.35,7.802,-3.161,0.166,0.089,2.177,136,405,52
2.0,1.0,False,0.0,False,True,True,0.0,0.0,0.0,3,False,2.0,14,0,245,169,68.98,44.38,8.399,-6.468,0.13,0.089,1.163,68,89,12
2.0,1.0,False,0.0,False,True,True,0.0,0.0,50.0,3,False,2.0,14,0,245,169,68.98,44.38,8.399,-6.468,0.13,0.089,1.163,68,89,12
3.0,0.5,False,0.0,True,True,True,0.0,60.0,0.0,0,False,2.0,14,0,182,127,69.78,29.92,8.08,-3.267,0.128,0.089,1.005,37,89,1
2.0,1.0,False,0.0,True,False,False,0.0,60.0,0.0,0,False,2.0,7,0,956,568,59.41,47.89,6.817,-5.98,0.148,0.088,2.098,221,256,83
2.0,1.0,False,0.0,False,True,False,0.0,0.0,0.0,0,False,2.0,14,0,884,559,63.24,43.47,8.914,-6.608,0.14,0.088,2.087,219,292,40
3.0,0.5,True,0.0,False,True,True,0.0,0.0,0.0,0,False,2.0,7,0,293,186,63.48,29.57,8.369,-3.316,0.139,0.088,1.207,46,131,9
3.0,0.5,True,0.0,True,False,False,0.0,60.0,0.0,0,False,2.0,14,0,936,511,54.59,30.92,7.69,-3.211,0.16,0.087,1.969,145,347,9
3.0,0.5,True,50.0,True,False,False,0.0,60.0,0.0,3,False,2.0,7,0,802,437,54.49,31.35,7.071,-2.995,0.16,0.087,1.827,110,292,28
3.0,0.5,True,50.0,True,False,False,0.0,60.0,50.0,3,False,2.0,7,0,802,437,54.49,31.35,7.071,-2.995,0.16,0.087,1.827,110,292,28
3.0,0.5,False,50.0,True,False,False,80.0,60.0,0.0,0,True,2.0,7,46,854,500,58.55,28.8,8.099,-3.069,0.147,0.086,1.924,104,344,42
3.0,1.0,True,0.0,False,True,True,0.0,60.0,0.0,3,False,2.0,7,0,168,111,66.07,45.05,7.368,-5.802,0.131,0.086,0.909,41,57,13
3.0,1.0,True,0.0,False,True,True,0.0,60.0,50.0,3,False,2.0,7,0,168,111,66.07,45.05,7.368,-5.802,0.131,0.086,0.909,41,57,13
3.0,0.5,False,0.0,False,False,False,0.0,60.0,0.0,0,False,2.0,14,0,1295,734,56.68,30.11,8.471,-3.439,0.147,0.083,2.256,210,507,8
2.0,1.0,False,50.0,True,False,False,0.0,60.0,0.0,0,False,2.0,7,0,886,526,59.37,47.72,6.66,-5.811,0.14,0.083,1.905,212,242,64
3.0,1.0,False,0.0,False,True,True,0.0,0.0,0.0,3,False,2.0,14,0,252,169,67.06,43.79,8.528,-6.422,0.124,0.083,1.082,67,90,12
3.0,1.0,False,0.0,False,True,True,0.0,0.0,50.0,3,False,2.0,14,0,252,169,67.06,43.79,8.528,-6.422,0.124,0.083,1.082,67,90,12
2.0,1.0,False,0.0,True,True,True,0.0,0.0,0.0,3,True,2.0,7,256,211,138,65.4,36.96,10.237,-5.799,0.127,0.083,0.978,28,69,41
2.0,1.0,False,0.0,True,True,True,0.0,0.0,50.0,3,True,2.0,7,256,211,138,65.4,36.96,10.237,-5.799,0.127,0.083,0.978,28,69,41
2.0,1.0,True,0.0,False,False,False,80.0,60.0,0.0,3,False,2.0,7,0,1040,609,58.56,46.96,6.777,-5.736,0.14,0.082,2.026,200,266,136
2.0,1.0,True,0.0,False,False,False,80.0,60.0,50.0,3,False,2.0,7,0,1040,609,58.56,46.96,6.777,-5.736,0.14,0.082,2.026,200,266,136
2.0,0.5,False,50.0,True,False,False,80.0,60.0,0.0,0,True,2.0,14,46,844,506,59.95,25.89,9.474,-3.125,0.137,0.082,1.842,121,369,7
2.0,0.5,False,0.0,True,False,False,80.0,60.0,0.0,0,True,2.0,7,57,908,546,60.13,29.12,8.149,-3.16,0.133,0.08,1.87,111,375,52
2.0,1.0,True,0.0,True,False,False,80.0,60.0,0.0,0,False,2.0,7,0,882,517,58.62,47.39,6.596,-5.684,0.135,0.079,1.801,174,230,102
3.0,0.5,True,0.0,True,False,False,0.0,60.0,0.0,3,False,2.0,14,0,863,478,55.39,28.87,8.296,-3.166,0.143,0.079,1.732,126,335,10
3.0,0.5,True,0.0,True,False,False,0.0,60.0,50.0,3,False,2.0,14,0,863,478,55.39,28.87,8.296,-3.166,0.143,0.079,1.732,126,335,10
3.0,1.0,True,0.0,False,True,False,0.0,60.0,0.0,0,False,2.0,7,0,458,266,58.08,43.98,7.456,-5.614,0.135,0.078,1.278,85,127,47
2.0,1.0,True,0.0,True,True,True,0.0,0.0,0.0,3,False,2.0,7,0,215,151,70.23,45.7,7.707,-6.28,0.111,0.078,0.958,55,71,25
2.0,1.0,True,0.0,True,True,True,0.0,0.0,50.0,3,False,2.0,7,0,215,151,70.23,45.7,7.707,-6.28,0.111,0.078,0.958,55,71,25
3.0,0.5,False,0.0,True,False,False,80.0,60.0,0.0,0,False,2.0,14,0,921,543,58.96,30.2,7.867,-3.217,0.131,0.077,1.795,156,371,6
3.0,0.5,True,0.0,True,False,False,80.0,60.0,0.0,0,True,2.0,7,167,893,498,55.77,29.32,7.924,-3.092,0.137,0.077,1.711,93,339,56
3.0,1.0,True,50.0,False,True,True,0.0,60.0,0.0,0,True,2.0,7,241,167,105,62.87,35.24,10.894,-5.739,0.122,0.077,0.787,24,63,18
3.0,0.5,True,50.0,False,False,False,80.0,60.0,0.0,0,True,2.0,7,166,1120,595,53.12,28.24,8.51,-3.149,0.143,0.076,1.85,103,411,71
2.0,1.0,True,0.0,False,True,False,0.0,60.0,0.0,0,False,2.0,7,0,451,281,62.31,44.48,7.361,-5.679,0.122,0.076,1.269,91,133,50
3.0,1.0,True,0.0,True,True,True,0.0,0.0,0.0,3,False,2.0,7,0,227,150,66.08,45.33,7.768,-6.232,0.115,0.076,0.928,53,71,26
3.0,1.0,True,0.0,True,True,True,0.0,0.0,50.0,3,False,2.0,7,0,227,150,66.08,45.33,7.768,-6.232,0.115,0.076,0.928,53,71,26
3.0,0.5,True,50.0,False,False,False,0.0,60.0,0.0,3,True,2.0,7,176,1017,560,55.06,28.93,8.153,-3.126,0.137,0.075,1.782,107,387,58
3.0,0.5,True,50.0,False,False,False,0.0,60.0,50.0,3,True,2.0,7,176,1017,560,55.06,28.93,8.153,-3.126,0.137,0.075,1.782,107,387,58
2.0,0.5,False,50.0,False,False,False,80.0,60.0,0.0,0,False,2.0,7,0,1148,685,59.67,31.68,7.381,-3.24,0.125,0.074,1.949,176,454,46
2.0,0.5,True,0.0,True,False,False,80.0,60.0,0.0,0,True,2.0,7,167,876,510,58.22,29.22,8.011,-3.128,0.126,0.074,1.663,96,350,56
3.0,0.5,True,0.0,True,False,False,0.0,60.0,0.0,3,True,2.0,14,176,853,470,55.1,24.89,10.09,-3.165,0.135,0.074,1.609,99,348,14
3.0,0.5,True,0.0,True,False,False,0.0,60.0,50.0,3,True,2.0,14,176,853,470,55.1,24.89,10.09,-3.165,0.135,0.074,1.609,99,348,14
3.0,1.0,True,0.0,True,True,True,0.0,60.0,0.0,3,True,2.0,7,182,152,97,63.82,36.08,10.401,-5.691,0.115,0.074,0.725,22,54,21
3.0,1.0,True,0.0,True,True,True,0.0,60.0,50.0,3,True,2.0,7,182,152,97,63.82,36.08,10.401,-5.691,0.115,0.074,0.725,22,54,21
3.0,0.5,False,0.0,False,False,False,80.0,60.0,0.0,0,True,2.0,7,60,1240,712,57.42,28.79,8.565,-3.285,0.127,0.073,1.944,134,488,79
2.0,0.5,True,50.0,False,False,False,0.0,60.0,0.0,0,False,2.0,14,0,1140,654,57.37,29.05,8.484,-3.295,0.127,0.073,1.859,177,459,9
2.0,0.5,False,0.0,True,False,False,80.0,60.0,0.0,0,False,2.0,14,0,911,549,60.26,30.24,7.882,-3.242,0.121,0.073,1.714,159,377,5
2.0,0.5,False,50.0,True,False,False,0.0,60.0,0.0,0,True,2.0,14,98,882,523,59.3,25.81,9.448,-3.122,0.123,0.073,1.667,126,383,6
2.0,1.0,True,0.0,False,True,False,0.0,60.0,0.0,3,False,2.0,7,0,388,237,61.08,44.73,7.162,-5.578,0.12,0.073,1.128,80,112,40
2.0,1.0,True,0.0,False,True,False,0.0,60.0,50.0,3,False,2.0,7,0,388,237,61.08,44.73,7.162,-5.578,0.12,0.073,1.128,80,112,40
2.0,1.0,True,50.0,True,False,False,80.0,60.0,0.0,0,False,2.0,7,0,816,474,58.09,47.47,6.456,-5.597,0.124,0.072,1.57,166,213,84
3.0,0.5,True,50.0,False,False,False,80.0,0.0,0.0,0,False,2.0,7,0,1754,970,55.3,31.86,7.597,-3.363,0.128,0.071,2.21,241,644,76
2.0,1.0,True,0.0,False,True,True,0.0,60.0,0.0,3,True,2.0,7,184,152,105,69.08,35.24,10.753,-5.692,0.103,0.071,0.729,23,60,22
2.0,1.0,True,0.0,False,True,True,0.0,60.0,50.0,3,True,2.0,7,184,152,105,69.08,35.24,10.753,-5.692,0.103,0.071,0.729,23,60,22
3.0,1.0,True,0.0,False,False,False,0.0,60.0,0.0,0,False,2.0,7,0,1247,670,53.73,45.07,7.309,-5.759,0.131,0.07,1.823,210,299,150
2.0,1.0,False,50.0,False,True,False,0.0,60.0,0.0,0,False,2.0,7,0,437,274,62.7,47.08,6.687,-5.737,0.112,0.07,1.167,104,129,34
2.0,0.5,True,0.0,False,False,False,0.0,60.0,0.0,3,False,2.0,7,0,1074,630,58.66,32.38,7.09,-3.22,0.118,0.069,1.744,160,414,50
2.0,0.5,True,0.0,False,False,False,0.0,60.0,50.0,3,False,2.0,7,0,1074,630,58.66,32.38,7.09,-3.22,0.118,0.069,1.744,160,414,50
2.0,0.5,False,0.0,True,False,False,0.0,60.0,0.0,0,True,2.0,14,126,952,566,59.45,25.97,9.742,-3.261,0.116,0.069,1.646,136,414,8
3.0,1.0,True,0.0,False,False,False,80.0,60.0,0.0,3,True,2.0,7,1648,1009,549,54.41,39.71,8.565,-5.432,0.126,0.069,1.606,68,266,206
3.0,1.0,True,0.0,False,False,False,80.0,60.0,50.0,3,True,2.0,7,1648,1009,549,54.41,39.71,8.565,-5.432,0.126,0.069,1.606,68,266,206
2.0,1.0,True,0.0,False,False,False,80.0,60.0,0.0,0,True,2.0,7,2283,1120,622,55.54,40.35,8.79,-5.744,0.121,0.067,1.678,81,304,227
2.0,0.5,True,50.0,False,False,False,80.0,60.0,0.0,0,True,2.0,7,166,1090,618,56.7,28.48,8.362,-3.164,0.118,0.067,1.668,109,428,73
2.0,0.5,True,50.0,False,False,False,0.0,0.0,0.0,0,True,2.0,7,518,1766,1025,58.04,27.9,9.017,-3.335,0.112,0.065,2.075,184,718,111
2.0,0.5,False,0.0,True,False,False,0.0,60.0,0.0,3,False,2.0,7,0,864,517,59.84,32.5,6.794,-3.109,0.109,0.065,1.484,143,338,31
2.0,0.5,False,0.0,True,False,False,0.0,60.0,50.0,3,False,2.0,7,0,864,517,59.84,32.5,6.794,-3.109,0.109,0.065,1.484,143,338,31
2.0,0.5,True,50.0,True,False,False,0.0,60.0,0.0,3,False,2.0,7,0,783,453,57.85,31.13,6.979,-2.991,0.112,0.065,1.383,115,305,27
2.0,0.5,True,50.0,True,False,False,0.0,60.0,50.0,3,False,2.0,7,0,783,453,57.85,31.13,6.979,-2.991,0.112,0.065,1.383,115,305,27
2.0,0.5,True,50.0,True,False,False,0.0,60.0,0.0,3,True,2.0,7,156,775,448,57.81,28.35,7.964,-2.994,0.113,0.065,1.378,87,314,40
2.0,0.5,True,50.0,True,False,False,0.0,60.0,50.0,3,True,2.0,7,156,775,448,57.81,28.35,7.964,-2.994,0.113,0.065,1.378,87,314,40
3.0,0.5,False,0.0,False,False,True,80.0,60.0,0.0,0,False,2.0,7,0,432,269,62.27,30.86,7.489,-3.191,0.104,0.065,1.063,68,183,18
3.0,0.5,True,0.0,False,True,True,0.0,0.0,0.0,0,True,2.0,14,57,291,184,63.23,22.83,11.669,-3.319,0.102,0.065,0.879,36,142,6
2.0,1.0,True,50.0,False,True,True,0.0,60.0,0.0,0,False,2.0,7,0,168,120,71.43,45.83,7.355,-6.056,0.091,0.065,0.711,46,62,12
3.0,0.5,False,0.0,True,False,False,80.0,60.0,0.0,0,True,2.0,7,57,919,541,58.87,28.84,8.159,-3.153,0.109,0.064,1.492,109,371,51
2.0,0.5,False,50.0,True,True,True,0.0,0.0,0.0,0,False,2.0,14,0,209,150,71.77,28.0,8.892,-3.335,0.089,0.064,0.781,41,108,1
3.0,0.5,True,0.0,True,False,False,0.0,0.0,0.0,3,False,2.0,7,0,1354,745,55.02,32.08,7.409,-3.334,0.113,0.062,1.692,188,488,62
3.0,0.5,True,0.0,True,False,False,0.0,0.0,50.0,3,False,2.0,7,0,1354,745,55.02,32.08,7.409,-3.334,0.113,0.062,1.692,188,488,62
3.0,0.5,False,50.0,True,False,False,80.0,60.0,0.0,0,True,2.0,14,46,854,500,58.55,25.4,9.559,-3.113,0.105,0.062,1.378,118,365,6
3.0,0.5,False,0.0,False,True,True,0.0,60.0,0.0,0,True,2.0,14,12,195,135,69.23,25.93,9.581,-3.232,0.09,0.062,0.724,33,100,2
3.0,1.0,False,0.0,False,True,False,0.0,0.0,0.0,0,False,2.0,7,0,900,547,60.78,45.16,7.652,-6.117,0.1,0.061,1.428,178,257,104
