symbol,signal_ts,current_price,support_level,tp,tp2,sl,tp_source,expires_at,tier,confluence,touches,distance_to_support_atr,token_rsi,btc_rsi,raw_rr,passed_quality,passed_momentum,published,skip_reason,filled,fill_ts,exit_ts,exit_price,exit_reason,pnl_pct,hold_hours
LINK,2026-03-16 16:00:00+00:00,9.93,9.0,11.1,11.5,8.765357142857143,tp1,2026-03-23 16:00:00+00:00,Major,2.0,8,1.9817351598173514,83.43195266272184,78.85643467638644,8.949771689497714,True,True,False,per_token_cap,True,2026-03-19 12:00:00+00:00,2026-03-21 20:00:00+00:00,8.765357142857143,SL,-2.6671428571428573,56
SUI,2026-03-16 16:00:00+00:00,1.0611,1.0,1.1,1.2,0.9692464285714286,tp1,2026-03-23 16:00:00+00:00,Major,2.0,7,0.9933805597491568,89.29980276134124,78.85643467638644,3.2516548600627186,True,True,False,per_token_cap,True,2026-03-18 08:00:00+00:00,2026-03-18 12:00:00+00:00,0.9692464285714286,SL,-3.135357142857138,4
AAVE,2026-03-16 16:00:00+00:00,122.16,112.0,124.0,132.0,108.175,tp1,2026-03-23 16:00:00+00:00,Minor,1.0,0,1.3281045751633982,70.58173784977907,78.85643467638644,3.137254901960782,True,True,False,per_token_cap,True,2026-03-19 12:00:00+00:00,2026-03-21 20:00:00+00:00,108.175,SL,-3.475178571428574,56
TAO,2026-03-16 16:00:00+00:00,280.3,251.0,295.0,341.0,240.82142857142858,tp1,2026-03-23 16:00:00+00:00,Minor,1.0,1,1.4392982456140355,96.74502712477397,78.85643467638644,4.322807017543865,True,True,False,per_token_cap,True,2026-03-19 08:00:00+00:00,2026-03-20 04:00:00+00:00,295.0,TP,17.469880478087653,20
HYPE,2026-03-16 16:00:00+00:00,39.04,36.5,41.0,48.5,35.3725,tp1,2026-03-23 16:00:00+00:00,Major,1.0,13,1.1263858093126382,76.99594046008117,78.85643467638644,3.991130820399121,True,True,False,per_token_cap,False,,,0.0,,0.0,0
DOGE,2026-03-16 16:00:00+00:00,0.10198,0.094,0.106,0.118,0.091075,tp1,2026-03-23 16:00:00+00:00,Major,2.0,34,1.3641025641025646,79.2876712328767,78.85643467638644,4.102564102564106,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-21 20:00:00+00:00,0.091075,SL,-3.171702127659571,80
BNB,2026-03-16 16:00:00+00:00,678.55,658.0,778.0,830.0,646.3657142857143,tp1,2026-03-23 16:00:00+00:00,Major,1.0,1,0.883165520628682,81.28205128205134,78.85643467638644,10.314341846758328,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-18 16:00:00+00:00,646.3657142857143,SL,-1.828128528006951,4
HBAR,2026-03-16 16:00:00+00:00,0.09952,0.094,0.103,0.109,0.09187214285714286,tp1,2026-03-23 16:00:00+00:00,Major,2.0,18,1.2970795568982878,56.88202247191011,78.85643467638644,4.229607250755291,True,True,False,per_token_cap,True,2026-03-19 04:00:00+00:00,2026-03-19 12:00:00+00:00,0.09187214285714286,SL,-2.323677811550149,8
NEAR,2026-03-16 16:00:00+00:00,1.446,1.3,1.7,0.0,1.2517857142857143,tp1,2026-03-23 16:00:00+00:00,Major,1.0,7,1.514074074074073,82.68656716417905,78.85643467638644,8.296296296296285,True,True,False,per_token_cap,True,2026-03-21 20:00:00+00:00,2026-03-26 04:00:00+00:00,1.2517857142857143,SL,-3.7687912087912125,104
UNI,2026-03-16 16:00:00+00:00,4.153,4.0,4.3,4.6,3.898285714285714,tp1,2026-03-23 16:00:00+00:00,Major,1.0,1,0.7521067415730316,68.44014510278114,78.85643467638644,2.949438202247185,True,True,False,per_token_cap,True,2026-03-17 04:00:00+00:00,2026-03-18 08:00:00+00:00,3.898285714285714,SL,-2.6028571428571468,28
BTC,2026-03-16 20:00:00+00:00,74884.67,70000.0,80800.0,89300.0,68454.70285714285,tp1,2026-03-23 20:00:00+00:00,Major,2.0,7,1.580495383227267,80.6189960646835,80.6189960646835,6.98894710957114,True,True,False,per_token_cap,True,2026-03-19 04:00:00+00:00,2026-03-22 00:00:00+00:00,68454.70285714285,SL,-2.267567346938782,68
ETH,2026-03-16 20:00:00+00:00,2352.97,2150.0,2610.0,2830.0,2093.802142857143,tp1,2026-03-23 20:00:00+00:00,Major,2.0,5,1.805851773707689,90.91048201989285,80.6189960646835,8.185365481652829,True,True,False,per_token_cap,True,2026-03-19 04:00:00+00:00,2026-03-21 20:00:00+00:00,2093.802142857143,SL,-2.673853820598008,64
SOL,2026-03-16 20:00:00+00:00,96.2,91.0,117.5,123.5,88.49785714285714,tp1,2026-03-23 20:00:00+00:00,Minor,1.0,0,1.0391093348558387,81.90899001109877,80.6189960646835,10.590922066799886,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 12:00:00+00:00,88.49785714285714,SL,-2.809607535321821,24
ADA,2026-03-16 20:00:00+00:00,0.2904,0.263,0.314,0.0,0.25573214285714285,tp1,2026-03-23 20:00:00+00:00,Major,1.0,1,1.8850122850122828,78.44202898550725,80.6189960646835,7.017199017199,True,True,False,per_token_cap,True,2026-03-19 16:00:00+00:00,2026-03-21 20:00:00+00:00,0.25573214285714285,SL,-2.8234437805540527,52
LINK,2026-03-16 20:00:00+00:00,9.92,9.0,11.1,11.5,8.765357142857143,tp1,2026-03-23 20:00:00+00:00,Major,2.0,8,1.9604261796042621,83.33333333333329,80.6189960646835,8.949771689497714,True,True,False,per_token_cap,True,2026-03-19 12:00:00+00:00,2026-03-21 20:00:00+00:00,8.765357142857143,SL,-2.6671428571428573,56
SUI,2026-03-16 20:00:00+00:00,1.0734,1.0,1.1,1.2,0.9692464285714286,tp1,2026-03-23 20:00:00+00:00,Major,2.0,7,1.1933573336430132,89.91166899116692,80.6189960646835,3.2516548600627186,True,True,False,per_token_cap,True,2026-03-18 08:00:00+00:00,2026-03-18 12:00:00+00:00,0.9692464285714286,SL,-3.135357142857138,4
AAVE,2026-03-16 20:00:00+00:00,122.33,112.0,124.0,132.0,108.175,tp1,2026-03-23 20:00:00+00:00,Minor,1.0,0,1.3503267973856206,70.76472740578117,80.6189960646835,3.137254901960782,True,True,False,per_token_cap,True,2026-03-19 12:00:00+00:00,2026-03-21 20:00:00+00:00,108.175,SL,-3.475178571428574,56
TAO,2026-03-16 20:00:00+00:00,280.2,251.0,295.0,341.0,240.82142857142858,tp1,2026-03-23 20:00:00+00:00,Minor,1.0,1,1.43438596491228,96.65763324299908,80.6189960646835,4.322807017543865,True,True,False,per_token_cap,True,2026-03-19 08:00:00+00:00,2026-03-20 04:00:00+00:00,295.0,TP,17.469880478087653,20
DOGE,2026-03-16 20:00:00+00:00,0.10304,0.094,0.106,0.118,0.091075,tp1,2026-03-23 20:00:00+00:00,Major,2.0,34,1.5452991452991467,80.42465044018643,80.6189960646835,4.102564102564106,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-21 20:00:00+00:00,0.091075,SL,-3.171702127659571,80
BNB,2026-03-16 20:00:00+00:00,679.71,658.0,778.0,830.0,646.3657142857143,tp1,2026-03-23 20:00:00+00:00,Major,1.0,1,0.9330181728880176,81.54346255718765,80.6189960646835,10.314341846758328,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-18 16:00:00+00:00,646.3657142857143,SL,-1.828128528006951,4
HBAR,2026-03-16 20:00:00+00:00,0.10029,0.094,0.103,0.109,0.09187214285714286,tp1,2026-03-23 20:00:00+00:00,Major,2.0,18,1.4780127559583767,59.0939373750833,80.6189960646835,4.229607250755291,True,True,False,per_token_cap,True,2026-03-19 04:00:00+00:00,2026-03-19 12:00:00+00:00,0.09187214285714286,SL,-2.323677811550149,8
NEAR,2026-03-16 20:00:00+00:00,1.49,1.3,1.7,0.0,1.2517857142857143,tp1,2026-03-23 20:00:00+00:00,Major,1.0,7,1.9703703703703697,84.69656992084427,80.6189960646835,8.296296296296285,True,True,False,per_token_cap,True,2026-03-21 20:00:00+00:00,2026-03-26 04:00:00+00:00,1.2517857142857143,SL,-3.7687912087912125,104
UNI,2026-03-16 20:00:00+00:00,4.157,4.0,4.3,4.6,3.898285714285714,tp1,2026-03-23 20:00:00+00:00,Major,1.0,1,0.7717696629213483,68.59205776173287,80.6189960646835,2.949438202247185,True,True,False,per_token_cap,True,2026-03-17 04:00:00+00:00,2026-03-18 08:00:00+00:00,3.898285714285714,SL,-2.6028571428571468,28
BTC,2026-03-17 00:00:00+00:00,74463.98,70000.0,76100.0,80700.0,68533.20714285715,tp1,2026-03-24 00:00:00+00:00,Major,2.0,7,1.521680439832287,83.88461368339715,83.88461368339715,4.158733096016112,True,True,False,per_token_cap,True,2026-03-19 04:00:00+00:00,2026-03-22 00:00:00+00:00,68533.20714285715,SL,-2.1554183673469276,68
ETH,2026-03-17 00:00:00+00:00,2320.0,2210.0,2600.0,2830.0,2151.970357142857,tp1,2026-03-24 00:00:00+00:00,Major,1.0,1,0.9477914612605626,86.4001828267509,83.88461368339715,6.720703088938543,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 04:00:00+00:00,2151.970357142857,SL,-2.685775694893339,16
XRP,2026-03-17 00:00:00+00:00,1.5443,1.5,1.7,1.7,1.4690714285714286,tp1,2026-03-24 00:00:00+00:00,Minor,1.0,9,0.7161662817551959,91.80035650623887,83.88461368339715,6.466512702078523,True,True,False,per_token_cap,True,2026-03-17 12:00:00+00:00,2026-03-18 12:00:00+00:00,1.4690714285714286,SL,-2.121904761904761,24
SOL,2026-03-17 00:00:00+00:00,94.07,91.0,111.0,117.5,88.54857142857144,tp1,2026-03-24 00:00:00+00:00,Major,2.0,1,0.6261655011655,79.05731119442953,83.88461368339715,8.15850815850818,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 12:00:00+00:00,88.54857142857144,SL,-2.753877551020401,24
ADA,2026-03-17 00:00:00+00:00,0.2857,0.273,0.295,0.314,0.26556428571428575,tp1,2026-03-24 00:00:00+00:00,Major,3.0,30,0.8539865513928901,78.30018083182641,83.88461368339715,2.9586935638808862,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 12:00:00+00:00,0.26556428571428575,SL,-2.7837048665620028,24
LINK,2026-03-17 00:00:00+00:00,9.83,9.6,11.1,11.5,9.365714285714285,tp1,2026-03-24 00:00:00+00:00,Major,1.0,1,0.49085365853658636,83.83233532934135,83.88461368339715,6.402439024390228,True,True,False,per_token_cap,True,2026-03-18 08:00:00+00:00,2026-03-18 12:00:00+00:00,9.365714285714285,SL,-2.500476190476197,4
SUI,2026-03-17 00:00:00+00:00,1.0399,1.0,1.2,1.3,0.9698321428571428,tp1,2026-03-24 00:00:00+00:00,Major,2.0,7,0.6612998697762527,79.95039272426625,83.88461368339715,6.629572629335847,True,True,False,per_token_cap,True,2026-03-18 08:00:00+00:00,2026-03-18 12:00:00+00:00,0.9698321428571428,SL,-3.076785714285719,4
AAVE,2026-03-17 00:00:00+00:00,121.42,115.0,124.0,132.0,111.37642857142858,tp1,2026-03-24 00:00:00+00:00,Major,3.0,23,0.8858663512714372,74.24184261036467,83.88461368339715,2.483737433471322,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 12:00:00+00:00,111.37642857142858,SL,-3.210931677018629,24
AVAX,2026-03-17 00:00:00+00:00,10.35,10.0,11.5,12.5,9.760357142857144,tp1,2026-03-24 00:00:00+00:00,Major,2.0,4,0.7302533532041726,87.89473684210525,83.88461368339715,6.259314456035793,True,True,False,per_token_cap,True,2026-03-18 08:00:00+00:00,2026-03-18 12:00:00+00:00,9.760357142857144,SL,-2.4564285714285616,4
TAO,2026-03-17 00:00:00+00:00,284.3,280.0,341.0,341.0,269.5107142857143,tp2,2026-03-24 00:00:00+00:00,Minor,1.0,14,0.2049710589036437,97.54170324846356,83.88461368339715,5.815457950289419,True,True,False,per_token_cap,True,2026-03-17 04:00:00+00:00,2026-03-18 12:00:00+00:00,269.5107142857143,SL,-3.8061734693877503,32
HYPE,2026-03-17 00:00:00+00:00,40.56,38.0,41.5,48.5,36.848214285714285,tp1,2026-03-24 00:00:00+00:00,Major,2.0,6,1.1113178294573656,81.03448275862067,83.88461368339715,3.038759689922478,True,True,False,per_token_cap,True,2026-03-22 12:00:00+00:00,2026-03-23 08:00:00+00:00,36.848214285714285,SL,-3.091015037593988,20
DOGE,2026-03-17 00:00:00+00:00,0.10124,0.1,0.106,0.118,0.09708214285714287,tp1,2026-03-24 00:00:00+00:00,Minor,1.0,8,0.2124847001223976,78.63291139240502,83.88461368339715,2.0563035495716036,True,True,False,per_token_cap,True,2026-03-17 04:00:00+00:00,2026-03-18 08:00:00+00:00,0.09708214285714287,SL,-2.9778571428571388,28
BNB,2026-03-17 00:00:00+00:00,676.11,658.0,776.0,830.0,647.1592857142857,tp1,2026-03-24 00:00:00+00:00,Major,1.0,1,0.8352770639783891,85.0772516015576,83.88461368339715,10.884891612308099,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-18 16:00:00+00:00,647.1592857142857,SL,-1.707524967433782,4
HBAR,2026-03-17 00:00:00+00:00,0.09938,0.097,0.103,0.109,0.09490785714285714,tp1,2026-03-24 00:00:00+00:00,Major,2.0,26,0.5687948105155329,62.729844413012664,83.88461368339715,2.867872994195961,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-18 16:00:00+00:00,0.09490785714285714,SL,-2.2168483063328472,4
DOT,2026-03-17 00:00:00+00:00,1.604,1.5,1.7,1.8,1.4576785714285714,tp1,2026-03-24 00:00:00+00:00,Major,2.0,8,1.2286919831223646,66.95652173913045,83.88461368339715,4.725738396624466,True,True,False,per_token_cap,True,2026-03-19 16:00:00+00:00,2026-03-21 20:00:00+00:00,1.4576785714285714,SL,-2.881428571428575,52
NEAR,2026-03-17 00:00:00+00:00,1.456,1.4,1.7,1.8,1.3554285714285714,tp1,2026-03-24 00:00:00+00:00,Major,1.0,1,0.6282051282051286,80.24999999999997,83.88461368339715,6.730769230769245,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 04:00:00+00:00,1.3554285714285714,SL,-3.243673469387749,16
UNI,2026-03-17 00:00:00+00:00,4.076,4.0,4.2,4.7,3.9021785714285713,tp1,2026-03-24 00:00:00+00:00,Major,1.0,1,0.3884629426798082,68.2634730538922,83.88461368339715,2.0445418035779466,True,True,False,per_token_cap,True,2026-03-17 04:00:00+00:00,2026-03-18 08:00:00+00:00,3.9021785714285713,SL,-2.505535714285718,28
BTC,2026-03-17 04:00:00+00:00,74249.32,70000.0,76100.0,80700.0,68533.20714285715,tp1,2026-03-24 04:00:00+00:00,Major,2.0,7,1.4485071901281255,82.2235628700811,82.2235628700811,4.158733096016112,True,True,False,per_token_cap,True,2026-03-19 04:00:00+00:00,2026-03-22 00:00:00+00:00,68533.20714285715,SL,-2.1554183673469276,68
ETH,2026-03-17 04:00:00+00:00,2327.7,2210.0,2600.0,2830.0,2151.970357142857,tp1,2026-03-24 04:00:00+00:00,Major,1.0,1,1.0141368635488004,87.8048265523721,82.2235628700811,6.720703088938543,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 04:00:00+00:00,2151.970357142857,SL,-2.685775694893339,16
XRP,2026-03-17 04:00:00+00:00,1.53,1.5,1.7,1.7,1.4690714285714286,tp1,2026-03-24 04:00:00+00:00,Minor,1.0,9,0.4849884526558893,86.7005506141466,82.2235628700811,6.466512702078523,True,True,False,per_token_cap,True,2026-03-17 12:00:00+00:00,2026-03-18 12:00:00+00:00,1.4690714285714286,SL,-2.121904761904761,24
SOL,2026-03-17 04:00:00+00:00,94.44,91.0,111.0,117.5,88.54857142857144,tp1,2026-03-24 04:00:00+00:00,Major,2.0,1,0.7016317016317014,80.65573770491801,82.2235628700811,8.15850815850818,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 12:00:00+00:00,88.54857142857144,SL,-2.753877551020401,24
ADA,2026-03-17 04:00:00+00:00,0.2866,0.273,0.295,0.314,0.26556428571428575,tp1,2026-03-24 04:00:00+00:00,Major,3.0,30,0.9145052833813636,79.59558823529416,82.2235628700811,2.9586935638808862,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 12:00:00+00:00,0.26556428571428575,SL,-2.7837048665620028,24
LINK,2026-03-17 04:00:00+00:00,9.79,9.6,11.1,11.5,9.365714285714285,tp1,2026-03-24 04:00:00+00:00,Major,1.0,1,0.4054878048780478,81.87134502923975,82.2235628700811,6.402439024390228,True,True,False,per_token_cap,True,2026-03-18 08:00:00+00:00,2026-03-18 12:00:00+00:00,9.365714285714285,SL,-2.500476190476197,4
SUI,2026-03-17 04:00:00+00:00,1.0318,1.0,1.2,1.3,0.9698321428571428,tp1,2026-03-24 04:00:00+00:00,Major,2.0,7,0.5270510240322016,77.36000000000004,82.2235628700811,6.629572629335847,True,True,False,per_token_cap,True,2026-03-18 08:00:00+00:00,2026-03-18 12:00:00+00:00,0.9698321428571428,SL,-3.076785714285719,4
AAVE,2026-03-17 04:00:00+00:00,120.74,115.0,124.0,132.0,111.37642857142858,tp1,2026-03-24 04:00:00+00:00,Major,3.0,23,0.7920362704514087,72.3531612420501,82.2235628700811,2.483737433471322,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 12:00:00+00:00,111.37642857142858,SL,-3.210931677018629,24
AVAX,2026-03-17 04:00:00+00:00,10.31,10.0,11.5,12.5,9.760357142857144,tp1,2026-03-24 04:00:00+00:00,Major,2.0,4,0.6467958271236974,86.08247422680414,82.2235628700811,6.259314456035793,True,True,False,per_token_cap,True,2026-03-18 08:00:00+00:00,2026-03-18 12:00:00+00:00,9.760357142857144,SL,-2.4564285714285616,4
TAO,2026-03-17 04:00:00+00:00,276.6,251.0,291.0,341.0,240.51071428571427,tp1,2026-03-24 04:00:00+00:00,Minor,1.0,1,1.2202928157984347,94.35626102292771,82.2235628700811,3.8134150493701005,True,True,False,per_token_cap,True,2026-03-19 08:00:00+00:00,2026-03-20 04:00:00+00:00,291.0,TP,15.87625498007968,20
HYPE,2026-03-17 04:00:00+00:00,41.17,38.0,41.5,48.5,36.848214285714285,tp1,2026-03-24 04:00:00+00:00,Major,2.0,6,1.3761240310077532,84.083898827884,82.2235628700811,3.038759689922478,True,True,False,per_token_cap,True,2026-03-22 12:00:00+00:00,2026-03-23 08:00:00+00:00,36.848214285714285,SL,-3.091015037593988,20
DOGE,2026-03-17 04:00:00+00:00,0.10052,0.093,0.106,0.118,0.09008214285714286,tp1,2026-03-24 04:00:00+00:00,Minor,1.0,0,1.2886168910648719,75.86712261846601,82.2235628700811,4.455324357405146,True,True,False,per_token_cap,True,2026-03-19 12:00:00+00:00,2026-03-22 00:00:00+00:00,0.09008214285714286,SL,-3.197480798771117,60
BNB,2026-03-17 04:00:00+00:00,674.28,658.0,776.0,830.0,647.1592857142857,tp1,2026-03-24 04:00:00+00:00,Major,1.0,1,0.7508730315609133,83.16552062868365,82.2235628700811,10.884891612308099,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-18 16:00:00+00:00,647.1592857142857,SL,-1.707524967433782,4
HBAR,2026-03-17 04:00:00+00:00,0.09911,0.097,0.103,0.109,0.09490785714285714,tp1,2026-03-24 04:00:00+00:00,Major,2.0,26,0.5042676681461253,61.55447605829282,82.2235628700811,2.867872994195961,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-18 16:00:00+00:00,0.09490785714285714,SL,-2.2168483063328472,4
DOT,2026-03-17 04:00:00+00:00,1.613,1.5,1.7,1.8,1.4576785714285714,tp1,2026-03-24 04:00:00+00:00,Major,2.0,8,1.335021097046414,68.29268292682927,82.2235628700811,4.725738396624466,True,True,False,per_token_cap,True,2026-03-19 16:00:00+00:00,2026-03-21 20:00:00+00:00,1.4576785714285714,SL,-2.881428571428575,52
NEAR,2026-03-17 04:00:00+00:00,1.462,1.4,1.7,1.8,1.3554285714285714,tp1,2026-03-24 04:00:00+00:00,Major,1.0,1,0.6955128205128209,81.47208121827408,82.2235628700811,6.730769230769245,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 04:00:00+00:00,1.3554285714285714,SL,-3.243673469387749,16
UNI,2026-03-17 04:00:00+00:00,4.027,3.7,4.2,4.7,3.6021785714285715,tp1,2026-03-24 04:00:00+00:00,Major,2.0,21,1.671412924424972,64.4796380090498,82.2235628700811,5.111354508944863,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 04:00:00+00:00,3.6021785714285715,SL,-2.703822393822398,16
BTC,2026-03-17 08:00:00+00:00,74033.11,70000.0,76100.0,80700.0,68533.20714285715,tp1,2026-03-24 08:00:00+00:00,Major,2.0,7,1.374805576792907,80.61571493948485,80.61571493948485,4.158733096016112,True,True,False,per_token_cap,True,2026-03-19 04:00:00+00:00,2026-03-22 00:00:00+00:00,68533.20714285715,SL,-2.1554183673469276,68
ETH,2026-03-17 08:00:00+00:00,2326.82,2210.0,2600.0,2830.0,2151.970357142857,tp1,2026-03-24 08:00:00+00:00,Major,1.0,1,1.0065545318587188,87.64198857769074,80.61571493948485,6.720703088938543,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 04:00:00+00:00,2151.970357142857,SL,-2.685775694893339,16
XRP,2026-03-17 08:00:00+00:00,1.5097,1.4,1.7,1.7,1.3690714285714285,tp1,2026-03-24 08:00:00+00:00,Major,3.0,23,1.7734411085450357,79.83619344773794,80.61571493948485,9.699769053117787,True,True,False,per_token_cap,True,2026-03-22 00:00:00+00:00,2026-03-23 04:00:00+00:00,1.3690714285714285,SL,-2.2691836734693873,28
SOL,2026-03-17 08:00:00+00:00,93.66,91.0,111.0,117.5,88.54857142857144,tp1,2026-03-24 08:00:00+00:00,Major,2.0,1,0.542540792540792,77.35849056603772,80.61571493948485,8.15850815850818,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 12:00:00+00:00,88.54857142857144,SL,-2.753877551020401,24
ADA,2026-03-17 08:00:00+00:00,0.287,0.273,0.295,0.314,0.26556428571428575,tp1,2026-03-24 08:00:00+00:00,Major,3.0,30,0.9414024975984595,80.18518518518516,80.61571493948485,2.9586935638808862,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 12:00:00+00:00,0.26556428571428575,SL,-2.7837048665620028,24
LINK,2026-03-17 08:00:00+00:00,9.77,9.6,11.1,11.5,9.365714285714285,tp1,2026-03-24 08:00:00+00:00,Major,1.0,1,0.3628048780487804,80.92485549132948,80.61571493948485,6.402439024390228,True,True,False,per_token_cap,True,2026-03-18 08:00:00+00:00,2026-03-18 12:00:00+00:00,9.365714285714285,SL,-2.500476190476197,4
SUI,2026-03-17 08:00:00+00:00,1.0254,1.0,1.2,1.3,0.9698321428571428,tp1,2026-03-24 08:00:00+00:00,Major,2.0,7,0.42097786196282855,75.42901716068647,80.61571493948485,6.629572629335847,True,True,False,per_token_cap,True,2026-03-18 08:00:00+00:00,2026-03-18 12:00:00+00:00,0.9698321428571428,SL,-3.076785714285719,4
AAVE,2026-03-17 08:00:00+00:00,122.1,115.0,124.0,132.0,111.37642857142858,tp1,2026-03-24 08:00:00+00:00,Major,3.0,23,0.9796964320914638,76.23176980685845,80.61571493948485,2.483737433471322,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 12:00:00+00:00,111.37642857142858,SL,-3.210931677018629,24
AVAX,2026-03-17 08:00:00+00:00,10.26,10.0,11.5,12.5,9.760357142857144,tp1,2026-03-24 08:00:00+00:00,Major,2.0,4,0.5424739195230998,83.91959798994974,80.61571493948485,6.259314456035793,True,True,False,per_token_cap,True,2026-03-18 08:00:00+00:00,2026-03-18 12:00:00+00:00,9.760357142857144,SL,-2.4564285714285616,4
TAO,2026-03-17 08:00:00+00:00,276.2,251.0,291.0,341.0,240.51071428571427,tp1,2026-03-24 08:00:00+00:00,Minor,1.0,1,1.2012257405515825,94.02460456942002,80.61571493948485,3.8134150493701005,True,True,False,per_token_cap,True,2026-03-19 08:00:00+00:00,2026-03-20 04:00:00+00:00,291.0,TP,15.87625498007968,20
HYPE,2026-03-17 08:00:00+00:00,40.91,38.0,41.5,48.5,36.848214285714285,tp1,2026-03-24 08:00:00+00:00,Major,2.0,6,1.2632558139534873,82.75652701882206,80.61571493948485,3.038759689922478,True,True,False,per_token_cap,True,2026-03-22 12:00:00+00:00,2026-03-23 08:00:00+00:00,36.848214285714285,SL,-3.091015037593988,20
DOGE,2026-03-17 08:00:00+00:00,0.10016,0.093,0.106,0.118,0.09008214285714286,tp1,2026-03-24 08:00:00+00:00,Minor,1.0,0,1.2269277845777238,74.55592894863176,80.61571493948485,4.455324357405146,True,True,False,per_token_cap,True,2026-03-19 12:00:00+00:00,2026-03-22 00:00:00+00:00,0.09008214285714286,SL,-3.197480798771117,60
BNB,2026-03-17 08:00:00+00:00,667.66,658.0,776.0,830.0,647.1592857142857,tp1,2026-03-24 08:00:00+00:00,Major,1.0,1,0.4455425973512538,76.91346808993865,80.61571493948485,10.884891612308099,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-18 16:00:00+00:00,647.1592857142857,SL,-1.707524967433782,4
HBAR,2026-03-17 08:00:00+00:00,0.09909,0.097,0.103,0.109,0.09490785714285714,tp1,2026-03-24 08:00:00+00:00,Major,2.0,26,0.49948787982246395,61.46916146916141,80.61571493948485,2.867872994195961,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-18 16:00:00+00:00,0.09490785714285714,SL,-2.2168483063328472,4
DOT,2026-03-17 08:00:00+00:00,1.603,1.5,1.7,1.8,1.4576785714285714,tp1,2026-03-24 08:00:00+00:00,Major,2.0,8,1.216877637130802,66.81127982646422,80.61571493948485,4.725738396624466,True,True,False,per_token_cap,True,2026-03-19 16:00:00+00:00,2026-03-21 20:00:00+00:00,1.4576785714285714,SL,-2.881428571428575,52
NEAR,2026-03-17 08:00:00+00:00,1.444,1.4,1.7,1.8,1.3554285714285714,tp1,2026-03-24 08:00:00+00:00,Major,1.0,1,0.49358974358974395,77.91262135922327,80.61571493948485,6.730769230769245,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 04:00:00+00:00,1.3554285714285714,SL,-3.243673469387749,16
UNI,2026-03-17 08:00:00+00:00,4.012,3.7,4.2,4.7,3.6021785714285715,tp1,2026-03-24 08:00:00+00:00,Major,2.0,21,1.5947426067907962,63.40378197997773,80.61571493948485,5.111354508944863,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 04:00:00+00:00,3.6021785714285715,SL,-2.703822393822398,16
BTC,2026-03-17 12:00:00+00:00,73914.39,70000.0,76100.0,80700.0,68533.20714285715,tp1,2026-03-24 12:00:00+00:00,Major,2.0,7,1.3343363314520025,79.75931192094103,79.75931192094103,4.158733096016112,True,True,False,per_token_cap,True,2026-03-19 04:00:00+00:00,2026-03-22 00:00:00+00:00,68533.20714285715,SL,-2.1554183673469276,68
ETH,2026-03-17 12:00:00+00:00,2315.98,2210.0,2600.0,2830.0,2151.970357142857,tp1,2026-03-24 12:00:00+00:00,Major,1.0,1,0.9131539914944949,85.68455753579894,79.75931192094103,6.720703088938543,True,True,False,per_token_cap,True,2026-03-18 12:00:00+00:00,2026-03-19 04:00:00+00:00,2151.970357142857,SL,-2.685775694893339,16
