sr_max_distance_atr,sr_sl_atr_mult,min_token_rsi,min_confluence,min_touches,max_hold_days,major_only,tp_cascade,min_rr,cascade_skipped,n_published,n_filled,fill_rate_pct,win_rate_pct,avg_win_pct,avg_loss_pct,avg_pnl_filled_pct,expectancy_per_signal_pct,score,n_tp,n_sl,n_timeout
2.0,1.0,50.0,50.0,0,14,True,False,2.5,0,693,390,56.28,40.51,7.636,-6.841,-0.976,-0.549,-10.846,139,227,19
2.0,1.0,50.0,50.0,0,14,True,False,3.0,0,693,390,56.28,40.51,7.636,-6.841,-0.976,-0.549,-10.846,139,227,19
3.0,1.0,60.0,50.0,3,21,True,False,1.5,0,467,256,54.82,37.11,7.988,-6.307,-1.003,-0.55,-8.793,87,153,10
3.0,1.0,60.0,50.0,3,21,True,False,2.0,0,467,256,54.82,37.11,7.988,-6.307,-1.003,-0.55,-8.793,87,153,10
3.0,1.0,60.0,50.0,3,21,True,False,2.5,0,467,256,54.82,37.11,7.988,-6.307,-1.003,-0.55,-8.793,87,153,10
3.0,1.0,60.0,50.0,3,21,True,False,3.0,0,467,256,54.82,37.11,7.988,-6.307,-1.003,-0.55,-8.793,87,153,10
1.5,1.0,60.0,50.0,3,21,False,False,1.5,0,449,284,63.25,41.9,6.832,-6.425,-0.87,-0.55,-9.274,116,160,4
1.5,1.0,60.0,50.0,3,21,False,False,2.0,0,449,284,63.25,41.9,6.832,-6.425,-0.87,-0.55,-9.274,116,160,4
1.5,1.0,60.0,50.0,3,21,False,False,2.5,0,449,284,63.25,41.9,6.832,-6.425,-0.87,-0.55,-9.274,116,160,4
1.5,1.0,60.0,50.0,3,21,False,False,3.0,0,449,284,63.25,41.9,6.832,-6.425,-0.87,-0.55,-9.274,116,160,4
1.5,1.0,50.0,0.0,0,7,False,True,2.5,6605,624,360,57.69,32.78,8.609,-5.617,-0.954,-0.55,-10.444,26,193,135
1.5,1.0,50.0,0.0,3,7,False,True,2.5,6605,624,360,57.69,32.78,8.609,-5.617,-0.954,-0.55,-10.444,26,193,135
1.5,1.0,50.0,50.0,0,7,False,True,2.5,6605,624,360,57.69,32.78,8.609,-5.617,-0.954,-0.55,-10.444,26,193,135
1.5,0.5,50.0,50.0,3,7,False,True,2.5,211,590,370,62.71,18.65,9.04,-3.155,-0.881,-0.553,-10.629,40,292,36
1.5,1.0,50.0,0.0,0,21,True,False,1.5,0,668,408,61.08,39.46,8.02,-6.723,-0.906,-0.553,-11.174,149,239,14
1.5,1.0,50.0,0.0,0,21,True,False,2.0,0,668,408,61.08,39.46,8.02,-6.723,-0.906,-0.553,-11.174,149,239,14
1.5,1.0,50.0,0.0,0,21,True,False,2.5,0,668,408,61.08,39.46,8.02,-6.723,-0.906,-0.553,-11.174,149,239,14
1.5,1.0,50.0,0.0,0,21,True,False,3.0,0,668,408,61.08,39.46,8.02,-6.723,-0.906,-0.553,-11.174,149,239,14
1.5,1.0,50.0,0.0,3,21,True,False,1.5,0,668,408,61.08,39.46,8.02,-6.723,-0.906,-0.553,-11.174,149,239,14
1.5,1.0,50.0,0.0,3,21,True,False,2.0,0,668,408,61.08,39.46,8.02,-6.723,-0.906,-0.553,-11.174,149,239,14
1.5,1.0,50.0,0.0,3,21,True,False,2.5,0,668,408,61.08,39.46,8.02,-6.723,-0.906,-0.553,-11.174,149,239,14
1.5,1.0,50.0,0.0,3,21,True,False,3.0,0,668,408,61.08,39.46,8.02,-6.723,-0.906,-0.553,-11.174,149,239,14
1.5,1.0,50.0,50.0,0,21,True,False,1.5,0,668,408,61.08,39.46,8.02,-6.723,-0.906,-0.553,-11.174,149,239,14
1.5,1.0,50.0,50.0,0,21,True,False,2.0,0,668,408,61.08,39.46,8.02,-6.723,-0.906,-0.553,-11.174,149,239,14
1.5,1.0,50.0,50.0,0,21,True,False,2.5,0,668,408,61.08,39.46,8.02,-6.723,-0.906,-0.553,-11.174,149,239,14
1.5,1.0,50.0,50.0,0,21,True,False,3.0,0,668,408,61.08,39.46,8.02,-6.723,-0.906,-0.553,-11.174,149,239,14
1.5,0.5,50.0,50.0,3,14,True,True,3.0,793,559,355,63.51,15.21,12.531,-3.281,-0.876,-0.556,-10.48,46,300,7
1.5,0.5,50.0,50.0,3,21,False,True,2.5,211,590,370,62.71,15.68,11.974,-3.28,-0.889,-0.557,-10.72,55,310,3
2.0,1.0,50.0,0.0,0,21,True,False,1.5,0,693,390,56.28,39.74,7.844,-6.82,-0.992,-0.558,-11.02,143,229,12
2.0,1.0,50.0,0.0,0,21,True,False,2.0,0,693,390,56.28,39.74,7.844,-6.82,-0.992,-0.558,-11.02,143,229,12
2.0,1.0,50.0,0.0,0,21,True,False,2.5,0,693,390,56.28,39.74,7.844,-6.82,-0.992,-0.558,-11.02,143,229,12
2.0,1.0,50.0,0.0,0,21,True,False,3.0,0,693,390,56.28,39.74,7.844,-6.82,-0.992,-0.558,-11.02,143,229,12
2.0,1.0,50.0,0.0,3,21,True,False,1.5,0,693,390,56.28,39.74,7.844,-6.82,-0.992,-0.558,-11.02,143,229,12
2.0,1.0,50.0,0.0,3,21,True,False,2.0,0,693,390,56.28,39.74,7.844,-6.82,-0.992,-0.558,-11.02,143,229,12
2.0,1.0,50.0,0.0,3,21,True,False,2.5,0,693,390,56.28,39.74,7.844,-6.82,-0.992,-0.558,-11.02,143,229,12
2.0,1.0,50.0,0.0,3,21,True,False,3.0,0,693,390,56.28,39.74,7.844,-6.82,-0.992,-0.558,-11.02,143,229,12
2.0,1.0,50.0,50.0,0,21,True,False,1.5,0,693,390,56.28,39.74,7.844,-6.82,-0.992,-0.558,-11.02,143,229,12
2.0,1.0,50.0,50.0,0,21,True,False,2.0,0,693,390,56.28,39.74,7.844,-6.82,-0.992,-0.558,-11.02,143,229,12
2.0,1.0,50.0,50.0,0,21,True,False,2.5,0,693,390,56.28,39.74,7.844,-6.82,-0.992,-0.558,-11.02,143,229,12
2.0,1.0,50.0,50.0,0,21,True,False,3.0,0,693,390,56.28,39.74,7.844,-6.82,-0.992,-0.558,-11.02,143,229,12
1.5,0.5,60.0,50.0,3,7,False,True,3.0,486,445,277,62.25,21.66,7.466,-3.211,-0.899,-0.559,-9.309,31,214,28
1.5,0.5,50.0,50.0,3,14,False,True,3.0,486,587,366,62.35,14.75,12.718,-3.257,-0.9,-0.561,-10.736,47,310,6
3.0,1.0,50.0,0.0,0,7,True,True,2.5,5956,631,302,47.86,33.44,7.859,-5.713,-1.174,-0.562,-9.765,21,167,109
3.0,1.0,50.0,0.0,3,7,True,True,2.5,5956,631,302,47.86,33.44,7.859,-5.713,-1.174,-0.562,-9.765,21,167,109
3.0,1.0,50.0,50.0,0,7,True,True,2.5,5956,631,302,47.86,33.44,7.859,-5.713,-1.174,-0.562,-9.765,21,167,109
1.5,1.0,50.0,0.0,0,21,False,False,1.5,0,714,455,63.73,41.54,7.481,-6.827,-0.884,-0.563,-12.013,178,260,10
1.5,1.0,50.0,0.0,0,21,False,False,2.0,0,714,455,63.73,41.54,7.481,-6.827,-0.884,-0.563,-12.013,178,260,10
1.5,1.0,50.0,0.0,0,21,False,False,2.5,0,714,455,63.73,41.54,7.481,-6.827,-0.884,-0.563,-12.013,178,260,10
1.5,1.0,50.0,0.0,0,21,False,False,3.0,0,714,455,63.73,41.54,7.481,-6.827,-0.884,-0.563,-12.013,178,260,10
1.5,1.0,50.0,0.0,3,21,False,False,1.5,0,714,455,63.73,41.54,7.481,-6.827,-0.884,-0.563,-12.013,178,260,10
1.5,1.0,50.0,0.0,3,21,False,False,2.0,0,714,455,63.73,41.54,7.481,-6.827,-0.884,-0.563,-12.013,178,260,10
1.5,1.0,50.0,0.0,3,21,False,False,2.5,0,714,455,63.73,41.54,7.481,-6.827,-0.884,-0.563,-12.013,178,260,10
1.5,1.0,50.0,0.0,3,21,False,False,3.0,0,714,455,63.73,41.54,7.481,-6.827,-0.884,-0.563,-12.013,178,260,10
1.5,1.0,50.0,50.0,0,21,False,False,1.5,0,714,455,63.73,41.54,7.481,-6.827,-0.884,-0.563,-12.013,178,260,10
1.5,1.0,50.0,50.0,0,21,False,False,2.0,0,714,455,63.73,41.54,7.481,-6.827,-0.884,-0.563,-12.013,178,260,10
1.5,1.0,50.0,50.0,0,21,False,False,2.5,0,714,455,63.73,41.54,7.481,-6.827,-0.884,-0.563,-12.013,178,260,10
1.5,1.0,50.0,50.0,0,21,False,False,3.0,0,714,455,63.73,41.54,7.481,-6.827,-0.884,-0.563,-12.013,178,260,10
2.0,0.5,60.0,50.0,3,7,False,True,2.5,211,465,272,58.49,21.32,7.47,-3.25,-0.964,-0.564,-9.298,36,211,22
1.5,0.5,50.0,50.0,3,14,False,True,2.5,211,590,370,62.71,15.95,11.572,-3.276,-0.908,-0.57,-10.958,53,309,6
1.5,0.5,50.0,50.0,3,14,False,True,1.5,40,592,376,63.51,21.01,8.094,-3.289,-0.897,-0.57,-11.047,74,295,5
3.0,1.0,50.0,0.0,0,21,False,False,1.5,0,742,431,58.09,40.37,7.717,-6.87,-0.981,-0.57,-11.83,160,250,14
3.0,1.0,50.0,0.0,0,21,False,False,2.0,0,742,431,58.09,40.37,7.717,-6.87,-0.981,-0.57,-11.83,160,250,14
3.0,1.0,50.0,0.0,0,21,False,False,2.5,0,742,431,58.09,40.37,7.717,-6.87,-0.981,-0.57,-11.83,160,250,14
3.0,1.0,50.0,0.0,0,21,False,False,3.0,0,742,431,58.09,40.37,7.717,-6.87,-0.981,-0.57,-11.83,160,250,14
3.0,1.0,50.0,0.0,3,21,False,False,1.5,0,742,431,58.09,40.37,7.717,-6.87,-0.981,-0.57,-11.83,160,250,14
3.0,1.0,50.0,0.0,3,21,False,False,2.0,0,742,431,58.09,40.37,7.717,-6.87,-0.981,-0.57,-11.83,160,250,14
3.0,1.0,50.0,0.0,3,21,False,False,2.5,0,742,431,58.09,40.37,7.717,-6.87,-0.981,-0.57,-11.83,160,250,14
3.0,1.0,50.0,0.0,3,21,False,False,3.0,0,742,431,58.09,40.37,7.717,-6.87,-0.981,-0.57,-11.83,160,250,14
3.0,1.0,50.0,50.0,0,21,False,False,1.5,0,742,431,58.09,40.37,7.717,-6.87,-0.981,-0.57,-11.83,160,250,14
3.0,1.0,50.0,50.0,0,21,False,False,2.0,0,742,431,58.09,40.37,7.717,-6.87,-0.981,-0.57,-11.83,160,250,14
3.0,1.0,50.0,50.0,0,21,False,False,2.5,0,742,431,58.09,40.37,7.717,-6.87,-0.981,-0.57,-11.83,160,250,14
3.0,1.0,50.0,50.0,0,21,False,False,3.0,0,742,431,58.09,40.37,7.717,-6.87,-0.981,-0.57,-11.83,160,250,14
2.0,1.0,50.0,0.0,0,14,False,False,1.5,0,730,437,59.86,41.19,7.425,-6.82,-0.952,-0.57,-11.917,165,249,17
2.0,1.0,50.0,0.0,0,14,False,False,2.0,0,730,437,59.86,41.19,7.425,-6.82,-0.952,-0.57,-11.917,165,249,17
2.0,1.0,50.0,0.0,0,14,False,False,2.5,0,730,437,59.86,41.19,7.425,-6.82,-0.952,-0.57,-11.917,165,249,17
2.0,1.0,50.0,0.0,0,14,False,False,3.0,0,730,437,59.86,41.19,7.425,-6.82,-0.952,-0.57,-11.917,165,249,17
2.0,1.0,50.0,0.0,3,14,False,False,1.5,0,730,437,59.86,41.19,7.425,-6.82,-0.952,-0.57,-11.917,165,249,17
2.0,1.0,50.0,0.0,3,14,False,False,2.0,0,730,437,59.86,41.19,7.425,-6.82,-0.952,-0.57,-11.917,165,249,17
2.0,1.0,50.0,0.0,3,14,False,False,2.5,0,730,437,59.86,41.19,7.425,-6.82,-0.952,-0.57,-11.917,165,249,17
2.0,1.0,50.0,0.0,3,14,False,False,3.0,0,730,437,59.86,41.19,7.425,-6.82,-0.952,-0.57,-11.917,165,249,17
2.0,1.0,50.0,50.0,0,14,False,False,1.5,0,730,437,59.86,41.19,7.425,-6.82,-0.952,-0.57,-11.917,165,249,17
2.0,1.0,50.0,50.0,0,14,False,False,2.0,0,730,437,59.86,41.19,7.425,-6.82,-0.952,-0.57,-11.917,165,249,17
2.0,1.0,50.0,50.0,0,14,False,False,2.5,0,730,437,59.86,41.19,7.425,-6.82,-0.952,-0.57,-11.917,165,249,17
2.0,1.0,50.0,50.0,0,14,False,False,3.0,0,730,437,59.86,41.19,7.425,-6.82,-0.952,-0.57,-11.917,165,249,17
1.5,0.5,50.0,50.0,3,21,False,True,1.5,40,592,376,63.51,20.74,8.244,-3.293,-0.899,-0.571,-11.076,75,296,3
1.5,0.5,60.0,50.0,3,7,True,True,2.5,482,428,266,62.15,21.43,7.563,-3.241,-0.926,-0.575,-9.386,34,206,22
3.0,1.0,50.0,0.0,0,21,True,False,1.5,0,707,377,53.32,38.99,7.938,-6.853,-1.086,-0.579,-11.24,133,224,14
3.0,1.0,50.0,0.0,0,21,True,False,2.0,0,707,377,53.32,38.99,7.938,-6.853,-1.086,-0.579,-11.24,133,224,14
3.0,1.0,50.0,0.0,0,21,True,False,2.5,0,707,377,53.32,38.99,7.938,-6.853,-1.086,-0.579,-11.24,133,224,14
3.0,1.0,50.0,0.0,0,21,True,False,3.0,0,707,377,53.32,38.99,7.938,-6.853,-1.086,-0.579,-11.24,133,224,14
3.0,1.0,50.0,0.0,3,21,True,False,1.5,0,707,377,53.32,38.99,7.938,-6.853,-1.086,-0.579,-11.24,133,224,14
3.0,1.0,50.0,0.0,3,21,True,False,2.0,0,707,377,53.32,38.99,7.938,-6.853,-1.086,-0.579,-11.24,133,224,14
3.0,1.0,50.0,0.0,3,21,True,False,2.5,0,707,377,53.32,38.99,7.938,-6.853,-1.086,-0.579,-11.24,133,224,14
3.0,1.0,50.0,0.0,3,21,True,False,3.0,0,707,377,53.32,38.99,7.938,-6.853,-1.086,-0.579,-11.24,133,224,14
3.0,1.0,50.0,50.0,0,21,True,False,1.5,0,707,377,53.32,38.99,7.938,-6.853,-1.086,-0.579,-11.24,133,224,14
3.0,1.0,50.0,50.0,0,21,True,False,2.0,0,707,377,53.32,38.99,7.938,-6.853,-1.086,-0.579,-11.24,133,224,14
3.0,1.0,50.0,50.0,0,21,True,False,2.5,0,707,377,53.32,38.99,7.938,-6.853,-1.086,-0.579,-11.24,133,224,14
3.0,1.0,50.0,50.0,0,21,True,False,3.0,0,707,377,53.32,38.99,7.938,-6.853,-1.086,-0.579,-11.24,133,224,14
3.0,0.5,60.0,50.0,3,7,False,True,3.0,486,472,261,55.3,20.69,7.308,-3.231,-1.051,-0.581,-9.386,25,203,28
2.0,1.0,60.0,50.0,3,21,True,False,1.5,0,456,263,57.68,37.64,7.738,-6.291,-1.01,-0.583,-9.449,93,156,9
2.0,1.0,60.0,50.0,3,21,True,False,2.0,0,456,263,57.68,37.64,7.738,-6.291,-1.01,-0.583,-9.449,93,156,9
2.0,1.0,60.0,50.0,3,21,True,False,2.5,0,456,263,57.68,37.64,7.738,-6.291,-1.01,-0.583,-9.449,93,156,9
2.0,1.0,60.0,50.0,3,21,True,False,3.0,0,456,263,57.68,37.64,7.738,-6.291,-1.01,-0.583,-9.449,93,156,9
1.5,1.0,60.0,0.0,0,14,False,True,3.0,10628,404,215,53.22,27.91,12.385,-6.323,-1.102,-0.587,-8.602,24,145,38
1.5,1.0,60.0,0.0,3,14,False,True,3.0,10628,404,215,53.22,27.91,12.385,-6.323,-1.102,-0.587,-8.602,24,145,38
1.5,1.0,60.0,50.0,0,14,False,True,3.0,10628,404,215,53.22,27.91,12.385,-6.323,-1.102,-0.587,-8.602,24,145,38
2.0,1.0,60.0,0.0,0,21,False,True,2.5,6708,499,268,53.71,25.37,14.544,-6.409,-1.093,-0.587,-9.607,44,188,26
2.0,1.0,60.0,0.0,3,21,False,True,2.5,6708,499,268,53.71,25.37,14.544,-6.409,-1.093,-0.587,-9.607,44,188,26
2.0,1.0,60.0,50.0,0,21,False,True,2.5,6708,499,268,53.71,25.37,14.544,-6.409,-1.093,-0.587,-9.607,44,188,26
1.5,1.0,50.0,0.0,0,21,True,True,3.0,8613,498,262,52.61,24.05,15.177,-6.275,-1.117,-0.588,-9.511,32,191,33
1.5,1.0,50.0,0.0,3,21,True,True,3.0,8613,498,262,52.61,24.05,15.177,-6.275,-1.117,-0.588,-9.511,32,191,33
1.5,1.0,50.0,50.0,0,21,True,True,3.0,8613,498,262,52.61,24.05,15.177,-6.275,-1.117,-0.588,-9.511,32,191,33
2.0,0.5,60.0,50.0,3,7,False,True,3.0,486,464,271,58.41,21.03,7.299,-3.235,-1.02,-0.596,-9.804,28,211,28
1.5,1.0,50.0,0.0,0,7,True,True,2.0,2603,626,368,58.79,31.79,8.88,-5.634,-1.02,-0.6,-11.501,36,204,122
1.5,1.0,50.0,0.0,3,7,True,True,2.0,2603,626,368,58.79,31.79,8.88,-5.634,-1.02,-0.6,-11.501,36,204,122
1.5,1.0,50.0,50.0,0,7,True,True,2.0,2603,626,368,58.79,31.79,8.88,-5.634,-1.02,-0.6,-11.501,36,204,122
3.0,1.0,50.0,0.0,0,21,True,True,3.0,9236,564,256,45.39,25.0,13.993,-6.439,-1.331,-0.604,-9.665,31,182,37
3.0,1.0,50.0,0.0,3,21,True,True,3.0,9236,564,256,45.39,25.0,13.993,-6.439,-1.331,-0.604,-9.665,31,182,37
3.0,1.0,50.0,50.0,0,21,True,True,3.0,9236,564,256,45.39,25.0,13.993,-6.439,-1.331,-0.604,-9.665,31,182,37
1.5,1.0,60.0,50.0,3,21,True,False,1.5,0,438,274,62.56,39.05,7.445,-6.357,-0.967,-0.605,-10.017,102,160,7
1.5,1.0,60.0,50.0,3,21,True,False,2.0,0,438,274,62.56,39.05,7.445,-6.357,-0.967,-0.605,-10.017,102,160,7
1.5,1.0,60.0,50.0,3,21,True,False,2.5,0,438,274,62.56,39.05,7.445,-6.357,-0.967,-0.605,-10.017,102,160,7
1.5,1.0,60.0,50.0,3,21,True,False,3.0,0,438,274,62.56,39.05,7.445,-6.357,-0.967,-0.605,-10.017,102,160,7
3.0,1.0,60.0,50.0,3,14,True,True,3.0,9236,355,171,48.17,26.32,11.783,-5.929,-1.268,-0.611,-7.985,15,121,28
3.0,1.0,60.0,50.0,3,14,False,False,1.5,0,475,265,55.79,40.0,6.937,-6.451,-1.096,-0.611,-9.951,99,155,6
3.0,1.0,60.0,50.0,3,14,False,False,2.0,0,475,265,55.79,40.0,6.937,-6.451,-1.096,-0.611,-9.951,99,155,6
3.0,1.0,60.0,50.0,3,14,False,False,2.5,0,475,265,55.79,40.0,6.937,-6.451,-1.096,-0.611,-9.951,99,155,6
3.0,1.0,60.0,50.0,3,14,False,False,3.0,0,475,265,55.79,40.0,6.937,-6.451,-1.096,-0.611,-9.951,99,155,6
1.5,1.0,50.0,0.0,0,7,True,True,3.0,8613,498,262,52.61,32.44,8.501,-5.804,-1.163,-0.612,-9.906,12,150,95
1.5,1.0,50.0,0.0,3,7,True,True,3.0,8613,498,262,52.61,32.44,8.501,-5.804,-1.163,-0.612,-9.906,12,150,95
1.5,1.0,50.0,50.0,0,7,True,True,3.0,8613,498,262,52.61,32.44,8.501,-5.804,-1.163,-0.612,-9.906,12,150,95
3.0,1.0,60.0,0.0,0,14,False,True,3.0,11031,461,205,44.47,26.34,12.404,-6.318,-1.387,-0.617,-8.83,20,144,34
3.0,1.0,60.0,0.0,3,14,False,True,3.0,11031,461,205,44.47,26.34,12.404,-6.318,-1.387,-0.617,-8.83,20,144,34
3.0,1.0,60.0,50.0,0,14,False,True,3.0,11031,461,205,44.47,26.34,12.404,-6.318,-1.387,-0.617,-8.83,20,144,34
2.0,1.0,60.0,50.0,3,14,False,False,1.5,0,467,277,59.31,40.43,6.899,-6.453,-1.054,-0.625,-10.407,104,161,8
2.0,1.0,60.0,50.0,3,14,False,False,2.0,0,467,277,59.31,40.43,6.899,-6.453,-1.054,-0.625,-10.407,104,161,8
2.0,1.0,60.0,50.0,3,14,False,False,2.5,0,467,277,59.31,40.43,6.899,-6.453,-1.054,-0.625,-10.407,104,161,8
2.0,1.0,60.0,50.0,3,14,False,False,3.0,0,467,277,59.31,40.43,6.899,-6.453,-1.054,-0.625,-10.407,104,161,8
1.5,0.5,60.0,50.0,3,7,True,True,3.0,793,424,263,62.03,20.53,7.497,-3.206,-1.009,-0.626,-10.145,26,206,27
1.5,1.0,50.0,0.0,0,14,False,True,3.0,10628,557,297,53.32,25.93,13.934,-6.478,-1.186,-0.633,-10.902,34,206,51
1.5,1.0,50.0,0.0,3,14,False,True,3.0,10628,557,297,53.32,25.93,13.934,-6.478,-1.186,-0.633,-10.902,34,206,51
1.5,1.0,50.0,50.0,0,14,False,True,3.0,10628,557,297,53.32,25.93,13.934,-6.478,-1.186,-0.633,-10.902,34,206,51
2.0,1.0,50.0,0.0,0,21,False,False,1.5,0,730,437,59.86,40.5,7.396,-6.818,-1.061,-0.635,-13.277,166,252,12
2.0,1.0,50.0,0.0,0,21,False,False,2.0,0,730,437,59.86,40.5,7.396,-6.818,-1.061,-0.635,-13.277,166,252,12
2.0,1.0,50.0,0.0,0,21,False,False,2.5,0,730,437,59.86,40.5,7.396,-6.818,-1.061,-0.635,-13.277,166,252,12
2.0,1.0,50.0,0.0,0,21,False,False,3.0,0,730,437,59.86,40.5,7.396,-6.818,-1.061,-0.635,-13.277,166,252,12
2.0,1.0,50.0,0.0,3,21,False,False,1.5,0,730,437,59.86,40.5,7.396,-6.818,-1.061,-0.635,-13.277,166,252,12
2.0,1.0,50.0,0.0,3,21,False,False,2.0,0,730,437,59.86,40.5,7.396,-6.818,-1.061,-0.635,-13.277,166,252,12
2.0,1.0,50.0,0.0,3,21,False,False,2.5,0,730,437,59.86,40.5,7.396,-6.818,-1.061,-0.635,-13.277,166,252,12
2.0,1.0,50.0,0.0,3,21,False,False,3.0,0,730,437,59.86,40.5,7.396,-6.818,-1.061,-0.635,-13.277,166,252,12
2.0,1.0,50.0,50.0,0,21,False,False,1.5,0,730,437,59.86,40.5,7.396,-6.818,-1.061,-0.635,-13.277,166,252,12
2.0,1.0,50.0,50.0,0,21,False,False,2.0,0,730,437,59.86,40.5,7.396,-6.818,-1.061,-0.635,-13.277,166,252,12
2.0,1.0,50.0,50.0,0,21,False,False,2.5,0,730,437,59.86,40.5,7.396,-6.818,-1.061,-0.635,-13.277,166,252,12
2.0,1.0,50.0,50.0,0,21,False,False,3.0,0,730,437,59.86,40.5,7.396,-6.818,-1.061,-0.635,-13.277,166,252,12
2.0,1.0,50.0,0.0,0,14,False,True,3.0,10974,593,287,48.4,26.13,13.524,-6.566,-1.316,-0.637,-10.793,31,200,52
2.0,1.0,50.0,0.0,3,14,False,True,3.0,10974,593,287,48.4,26.13,13.524,-6.566,-1.316,-0.637,-10.793,31,200,52
2.0,1.0,50.0,50.0,0,14,False,True,3.0,10974,593,287,48.4,26.13,13.524,-6.566,-1.316,-0.637,-10.793,31,200,52
2.0,1.0,50.0,0.0,0,14,True,True,1.5,793,680,378,55.59,31.22,11.192,-6.748,-1.148,-0.638,-12.404,80,252,39
2.0,1.0,50.0,0.0,3,14,True,True,1.5,793,680,378,55.59,31.22,11.192,-6.748,-1.148,-0.638,-12.404,80,252,39
2.0,1.0,50.0,50.0,0,14,True,True,1.5,793,680,378,55.59,31.22,11.192,-6.748,-1.148,-0.638,-12.404,80,252,39
3.0,1.0,50.0,0.0,0,14,True,True,1.5,793,695,368,52.95,30.71,11.399,-6.792,-1.206,-0.639,-12.255,74,247,40
3.0,1.0,50.0,0.0,3,14,True,True,1.5,793,695,368,52.95,30.71,11.399,-6.792,-1.206,-0.639,-12.255,74,247,40
3.0,1.0,50.0,50.0,0,14,True,True,1.5,793,695,368,52.95,30.71,11.399,-6.792,-1.206,-0.639,-12.255,74,247,40
2.0,1.0,60.0,50.0,3,14,True,True,2.0,2663,436,246,56.42,28.86,11.416,-6.227,-1.135,-0.64,-10.045,40,168,31
1.5,1.0,60.0,50.0,3,14,True,True,3.0,8613,303,169,55.78,26.04,12.424,-5.937,-1.157,-0.645,-8.386,17,120,26
3.0,1.0,50.0,0.0,0,21,True,True,1.5,793,695,368,52.95,29.62,12.032,-6.799,-1.222,-0.647,-12.408,80,251,26
3.0,1.0,50.0,0.0,3,21,True,True,1.5,793,695,368,52.95,29.62,12.032,-6.799,-1.222,-0.647,-12.408,80,251,26
3.0,1.0,50.0,50.0,0,21,True,True,1.5,793,695,368,52.95,29.62,12.032,-6.799,-1.222,-0.647,-12.408,80,251,26
2.0,1.0,50.0,0.0,0,21,True,True,1.5,793,680,378,55.59,30.16,11.751,-6.755,-1.174,-0.653,-12.69,87,256,24
2.0,1.0,50.0,0.0,3,21,True,True,1.5,793,680,378,55.59,30.16,11.751,-6.755,-1.174,-0.653,-12.69,87,256,24
2.0,1.0,50.0,50.0,0,21,True,True,1.5,793,680,378,55.59,30.16,11.751,-6.755,-1.174,-0.653,-12.69,87,256,24
2.0,1.0,60.0,50.0,3,7,True,True,2.0,2663,436,246,56.42,35.37,7.341,-5.818,-1.164,-0.657,-10.303,27,142,72
3.0,1.0,60.0,50.0,3,21,False,False,1.5,0,475,265,55.79,39.25,6.896,-6.393,-1.178,-0.657,-10.697,100,155,5
3.0,1.0,60.0,50.0,3,21,False,False,2.0,0,475,265,55.79,39.25,6.896,-6.393,-1.178,-0.657,-10.697,100,155,5
3.0,1.0,60.0,50.0,3,21,False,False,2.5,0,475,265,55.79,39.25,6.896,-6.393,-1.178,-0.657,-10.697,100,155,5
3.0,1.0,60.0,50.0,3,21,False,False,3.0,0,475,265,55.79,39.25,6.896,-6.393,-1.178,-0.657,-10.697,100,155,5
3.0,1.0,50.0,0.0,0,14,False,True,1.5,486,734,418,56.95,31.34,11.179,-6.784,-1.154,-0.657,-13.44,92,275,44
3.0,1.0,50.0,0.0,3,14,False,True,1.5,486,734,418,56.95,31.34,11.179,-6.784,-1.154,-0.657,-13.44,92,275,44
3.0,1.0,50.0,50.0,0,14,False,True,1.5,486,734,418,56.95,31.34,11.179,-6.784,-1.154,-0.657,-13.44,92,275,44
2.0,1.0,60.0,50.0,3,7,True,True,3.0,9099,339,174,51.33,33.91,7.401,-5.738,-1.283,-0.658,-8.685,8,107,54
3.0,1.0,50.0,50.0,3,14,True,False,1.5,0,612,356,58.17,37.64,7.789,-6.517,-1.133,-0.659,-12.43,117,217,17
3.0,1.0,50.0,50.0,3,14,True,False,2.0,0,612,356,58.17,37.64,7.789,-6.517,-1.133,-0.659,-12.43,117,217,17
3.0,1.0,50.0,50.0,3,14,True,False,2.5,0,612,356,58.17,37.64,7.789,-6.517,-1.133,-0.659,-12.43,117,217,17
3.0,1.0,50.0,50.0,3,14,True,False,3.0,0,612,356,58.17,37.64,7.789,-6.517,-1.133,-0.659,-12.43,117,217,17
1.5,1.0,50.0,0.0,0,14,True,True,1.5,793,653,395,60.49,30.89,11.363,-6.656,-1.091,-0.66,-13.113,85,264,40
1.5,1.0,50.0,0.0,3,14,True,True,1.5,793,653,395,60.49,30.89,11.363,-6.656,-1.091,-0.66,-13.113,85,264,40
1.5,1.0,50.0,50.0,0,14,True,True,1.5,793,653,395,60.49,30.89,11.363,-6.656,-1.091,-0.66,-13.113,85,264,40
2.0,1.0,60.0,50.0,3,21,False,False,1.5,0,467,277,59.31,39.71,6.886,-6.402,-1.125,-0.667,-11.104,106,161,6
2.0,1.0,60.0,50.0,3,21,False,False,2.0,0,467,277,59.31,39.71,6.886,-6.402,-1.125,-0.667,-11.104,106,161,6
2.0,1.0,60.0,50.0,3,21,False,False,2.5,0,467,277,59.31,39.71,6.886,-6.402,-1.125,-0.667,-11.104,106,161,6
2.0,1.0,60.0,50.0,3,21,False,False,3.0,0,467,277,59.31,39.71,6.886,-6.402,-1.125,-0.667,-11.104,106,161,6
