symbol,tier,entry_date,entry_price,stop_loss,tp_level,raw_rr,r1,r2,r3,r1_hit,r1_days,r2_hit,r2_days,r3_hit,r3_days,sl_hit,sl_days,tp_hit_before_sl,r1_hit_before_sl,r2_hit_before_sl,exit_date,exit_reason,exit_price,hold_days,pnl_r1,pnl_r2,close_d5,close_d7,close_d10,close_d14,close_d21,f_btc_rsi_floor,f_token_rsi_momentum,f_rr_min,f_di_bullish,f_adx_trend,f_mt_regime,f_bollinger,f_rvol,f_rsi_cap,btc_rsi,token_rsi,adx,di_plus,di_minus,mt_regime
MKR,all,2023-10-02,1480.0,1320,1600,0.75,1600,0.0,0.0,True,22,False,0,False,0,False,0,True,True,False,2023-10-31,TIMEOUT,1367.0,30,8.11,-7.64,1441.0,1403.0,1405.0,1433.0,1448.0,True,True,False,True,True,True,False,True,True,78.68,67.89,37.97,33.09,6.05,U
OP,all,2023-10-02,1.412,1.34,1.48,1.0,1.48,1.58,1.8,False,0,False,0,False,0,True,2,False,False,False,2023-10-03,SL,1.34,2,-5.1,-5.1,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,False,True,78.68,72.66,14.74,24.23,17.44,T
ADA,top_20,2023-10-03,0.2591,0.25,0.273,1.3,0.273,0.29,0.301,False,0,False,0,False,0,True,7,False,False,False,2023-10-09,SL,0.25,7,-3.51,-3.51,0.2587,0.2513,0.0,0.0,0.0,True,True,True,True,False,True,False,True,True,65.4,69.09,19.32,25.83,12.68,T
AVAX,top_20,2023-10-05,10.1,9.25,10.9,0.94,10.9,12.4,12.9,True,3,False,0,False,0,True,7,True,True,False,2023-10-11,SL,9.25,7,7.92,-8.42,9.54,9.3,0.0,0.0,0.0,True,True,False,True,True,True,False,True,True,75.02,75.0,34.78,28.19,13.58,T
ICP,all,2023-10-05,3.166,2.93,3.49,1.33,3.49,3.65,4.05,False,0,False,0,False,0,True,5,False,False,False,2023-10-09,SL,2.93,5,-7.45,-7.45,2.923,0.0,0.0,0.0,0.0,True,True,True,True,True,True,False,False,True,75.02,66.27,21.01,21.31,16.47,T
ETH,top_3,2023-10-07,1645.03,1550,1734,0.94,1734,1862,0.0,False,0,False,0,False,0,True,3,False,False,False,2023-10-09,SL,1550,3,-5.78,-5.78,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,72.45,58.65,23.4,19.49,19.54,T
FET,all,2023-10-12,0.2058,0.161,0.252,0.86,0.22,0.252,0.268,True,5,True,13,True,13,False,0,True,True,True,2023-11-10,TIMEOUT,0.4434,30,6.9,22.45,0.2139,0.2031,0.2271,0.3027,0.3856,False,False,False,False,False,True,True,False,True,30.83,22.74,12.65,13.68,23.18,T
TRX,top_20,2023-10-13,0.08481,0.07,0.09,1.0,0.09,0.0,0.0,True,4,False,0,False,0,False,0,True,True,False,2023-11-11,TIMEOUT,0.108,30,6.12,27.34,0.08854,0.08999,0.09031,0.09285,0.09922,False,False,False,False,True,True,True,False,True,35.49,38.19,32.62,16.43,22.24,U
PAXG,top_20,2023-10-16,1916.0,1873,1950,0.79,1950,0.0,0.0,True,4,False,0,False,0,False,0,True,True,False,2023-11-14,TIMEOUT,1942.0,30,1.77,1.36,1965.0,1965.0,1962.0,1983.0,1960.0,False,True,False,True,True,True,False,False,False,44.06,89.81,27.69,31.16,12.81,T
BNB,selected,2023-10-17,214.7,206.5,235,2.52,235,240,0.0,True,8,True,20,False,0,False,0,True,True,True,2023-11-15,TIMEOUT,253.7,30,9.46,11.78,214.2,228.5,223.2,228.0,255.1,True,False,True,True,False,True,True,True,True,59.55,52.56,16.96,25.95,16.89,T
ADA,top_20,2023-10-17,0.2514,0.243,0.26,1.43,0.26,0.27,0.28,False,0,False,0,False,0,True,2,False,False,False,2023-10-18,SL,0.243,2,-3.34,-3.34,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,True,True,True,True,59.55,22.63,16.51,26.31,18.04,T
ICP,all,2023-10-17,3.16,2.93,3.49,1.43,3.49,3.65,4.05,True,7,True,8,True,13,False,0,True,True,True,2023-11-15,TIMEOUT,4.735,30,10.44,15.51,3.222,3.519,3.543,4.037,4.259,True,False,True,True,False,True,True,True,True,59.55,58.35,17.84,25.78,15.36,T
INJ,all,2023-10-17,7.801,7.15,8.7,1.38,8.7,9.3,9.9,True,4,True,7,True,7,False,0,True,True,True,2023-11-15,TIMEOUT,16.98,30,11.52,19.22,8.811,10.99,12.13,13.206,16.939,True,False,True,True,False,True,True,True,True,59.55,48.54,15.25,25.9,15.28,U
AAVE,all,2023-10-18,62.59,56.0,69.0,0.97,69.0,72.2,75.5,True,3,True,5,True,5,False,0,True,True,True,2023-11-16,TIMEOUT,91.06,30,10.24,15.35,79.27,83.51,78.33,81.44,97.46,True,False,False,True,True,True,True,False,True,57.17,29.26,22.31,23.23,21.0,U
BTC,top_3,2023-10-20,28713.71,27200,30000,0.85,30000,31800,0.0,True,1,True,4,False,0,False,0,True,True,True,2023-11-18,TIMEOUT,36568.1,30,4.48,10.75,33922.73,34151.66,34525.89,34941.59,36701.09,True,True,False,True,True,True,False,False,True,67.75,67.75,27.56,36.58,10.94,U
XRP,top_20,2023-10-20,0.5197,0.488,0.54,0.62,0.54,0.572,0.0,True,4,True,5,False,0,False,0,True,True,True,2023-11-18,TIMEOUT,0.6106,30,3.91,10.06,0.5588,0.5533,0.5561,0.6054,0.6665,True,True,False,True,False,True,True,True,True,67.75,61.13,18.4,30.17,15.96,T
LINK,selected,2023-10-20,7.304,6.97,8.05,2.27,8.05,0.0,0.0,True,2,False,0,False,0,False,0,True,True,False,2023-11-18,TIMEOUT,13.75,30,10.21,88.25,10.372,10.928,11.081,11.007,14.603,True,False,True,True,False,True,True,False,True,67.75,51.45,16.9,18.69,15.62,U
ALGO,all,2023-10-20,0.0897,0.082,0.1,1.25,0.1,0.11,0.115,True,5,True,11,True,13,False,0,True,True,True,2023-11-18,TIMEOUT,0.1345,30,11.48,22.63,0.1008,0.1012,0.1065,0.1113,0.1238,True,False,True,False,False,True,True,False,True,67.75,19.64,12.62,16.17,25.86,T
ADA,top_20,2023-10-21,0.2513,0.242,0.26,1.25,0.26,0.27,0.28,True,1,True,3,True,3,False,0,True,True,True,2023-11-19,TIMEOUT,0.384,30,3.46,7.44,0.2808,0.2893,0.3031,0.3292,0.3859,True,False,True,True,False,True,True,False,True,79.06,54.37,14.24,25.68,20.09,T
HBAR,top_20,2023-10-22,0.0491,0.045,0.06,2.0,0.06,0.0676,0.0,True,17,True,27,False,0,False,0,True,True,True,2023-11-20,TIMEOUT,0.0661,30,22.2,37.68,0.053,0.0519,0.0526,0.0557,0.0619,True,True,True,True,False,True,False,False,True,91.6,63.33,12.43,24.55,17.73,T
APT,all,2023-10-22,5.5463,5.05,6.02,0.94,6.02,6.54,7.07,True,1,True,3,True,10,False,0,True,True,True,2023-11-20,TIMEOUT,7.1999,30,8.54,17.92,6.5282,6.8425,7.0489,6.9583,7.6714,True,True,False,True,False,True,False,True,False,91.6,83.4,17.73,33.47,14.67,T
ETH,top_3,2023-10-23,1663.69,1564,1734,0.71,1734,1873,0.0,True,1,True,11,False,0,False,0,True,True,True,2023-11-21,TIMEOUT,1933.01,30,4.23,12.58,1779.4,1795.14,1846.99,1891.71,2044.68,True,True,False,True,True,True,False,False,False,94.73,81.65,20.21,27.75,15.49,T
AVAX,top_20,2023-10-23,10.09,9.25,11.2,1.32,11.2,11.9,12.9,True,4,True,10,True,15,False,0,True,True,True,2023-11-21,TIMEOUT,19.02,30,11.0,17.94,10.59,11.37,12.23,12.35,18.98,True,True,True,True,True,True,True,False,True,94.73,74.87,23.58,32.93,18.25,T
DOT,all,2023-10-23,3.967,3.72,4.15,0.72,4.15,4.54,4.8,True,1,True,9,True,10,False,0,True,True,True,2023-11-21,TIMEOUT,4.858,30,4.61,14.44,4.135,4.315,4.727,4.762,5.709,True,True,False,True,True,True,True,False,True,94.73,76.7,29.28,24.9,21.2,T
QNT,all,2023-10-23,94.5,89.0,100,0.96,100,106.0,111.8,True,2,True,4,True,20,False,0,True,True,True,2023-11-21,TIMEOUT,95.1,30,5.82,12.17,105.5,105.2,104.3,101.2,104.2,True,True,False,True,True,True,False,True,True,94.73,78.07,26.62,28.38,12.83,T
ARB,all,2023-10-23,0.8531,0.81,0.9,1.25,0.9,0.97,1.04,True,2,True,4,True,10,False,0,True,True,True,2023-11-21,TIMEOUT,0.9499,30,5.5,13.7,0.9151,0.9483,1.0404,1.0897,1.1558,True,True,True,True,True,True,True,False,True,94.73,65.6,20.17,24.12,20.23,T
OP,all,2023-10-23,1.316,1.22,1.39,0.7,1.39,1.48,1.58,True,2,True,13,True,15,False,0,True,True,True,2023-11-21,TIMEOUT,1.591,30,5.62,12.46,1.366,1.413,1.438,1.54,1.821,True,True,False,True,False,True,False,False,True,94.73,72.89,18.44,24.35,20.05,T
DOGE,selected,2023-10-24,0.06742,0.06,0.08,1.0,0.07,0.08,0.0,True,1,True,19,False,0,False,0,True,True,True,2023-11-22,TIMEOUT,0.07575,30,3.83,18.66,0.069,0.06959,0.0679,0.07637,0.07456,True,True,False,True,True,True,False,True,False,97.11,84.92,24.29,39.08,15.96,T
XLM,top_20,2023-10-24,0.1161,0.11,0.13,1.0,0.12,0.13,0.146,True,1,False,0,False,0,True,4,False,True,False,2023-10-27,SL,0.11,4,3.36,-5.25,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,False,True,True,97.11,79.73,16.33,31.56,15.5,T
UNI,all,2023-10-24,4.378,4.2,4.64,1.44,4.64,4.87,6.25,False,0,False,0,False,0,True,1,False,False,False,2023-10-24,SL,4.2,1,-4.07,-4.07,0.0,0.0,0.0,0.0,0.0,True,True,True,True,False,True,False,True,True,97.11,71.34,19.57,28.3,18.35,T
NEAR,selected,2023-10-24,1.101,1.06,1.15,1.25,1.15,1.21,1.34,True,1,True,3,True,8,False,0,True,True,True,2023-11-22,TIMEOUT,1.824,30,4.45,9.9,1.219,1.32,1.524,1.583,1.59,True,True,True,True,True,True,False,True,True,97.11,75.0,22.01,28.19,18.87,T
WLD,all,2023-10-24,1.651,1.51,1.9,1.79,1.9,0.0,0.0,True,3,False,0,False,0,False,0,True,True,False,2023-11-22,TIMEOUT,2.511,30,15.08,52.09,1.837,1.887,1.751,1.821,2.308,True,True,True,True,False,True,False,True,True,97.11,66.34,16.65,24.12,19.58,U
ATOM,all,2023-10-24,7.033,6.3,7.57,0.74,7.57,8.5,9.0,True,7,True,13,True,17,False,0,True,True,True,2023-11-22,TIMEOUT,8.806,30,7.64,20.86,7.183,8.105,7.833,8.738,9.173,True,True,False,True,False,True,False,True,True,97.11,69.54,12.03,29.4,18.01,T
LTC,top_20,2023-10-25,69.14,63.0,82.0,2.09,82.0,85.5,94.0,False,0,False,0,False,0,False,0,False,False,False,2023-11-23,TIMEOUT,69.51,30,0.54,0.54,68.79,68.89,69.45,73.41,70.61,True,True,True,True,True,True,False,True,True,97.57,77.99,21.55,37.21,13.28,U
SUI,selected,2023-10-25,0.4342,0.4,0.46,1.0,0.46,0.507,0.6,True,2,True,11,True,15,False,0,True,True,True,2023-11-23,TIMEOUT,0.5885,30,5.94,16.77,0.4527,0.4429,0.4554,0.5235,0.5662,True,False,False,True,False,True,True,True,True,97.57,58.38,16.47,29.52,17.8,T
XLM,top_20,2023-10-29,0.114,0.1,0.12,1.0,0.12,0.13,0.146,True,2,True,9,False,0,False,0,True,True,True,2023-11-27,TIMEOUT,0.1165,30,5.26,14.04,0.1196,0.1236,0.1266,0.125,0.1193,True,True,False,True,True,True,False,False,True,91.33,77.84,22.78,27.24,13.3,T
FIL,all,2023-10-30,3.794,3.21,4.25,0.79,4.25,4.67,0.0,True,8,True,11,False,0,False,0,True,True,True,2023-11-28,TIMEOUT,4.533,30,12.02,23.09,3.925,4.11,4.43,5.144,4.881,True,True,False,True,True,True,False,False,True,91.4,76.4,26.69,31.38,12.14,U
STX,all,2023-10-31,0.6319,0.54,0.738,1.2,0.738,0.0,0.0,True,10,False,0,False,0,False,0,True,True,False,2023-11-29,TIMEOUT,0.7221,30,16.79,14.27,0.6502,0.6751,0.679,0.6387,0.6387,True,False,True,True,True,True,True,False,True,89.29,50.53,43.51,30.05,8.23,U
SEI,all,2023-11-01,0.1121,0.0997,0.12,0.97,0.12,0.136,0.1495,True,5,True,11,True,13,False,0,True,True,True,2023-11-30,TIMEOUT,0.2392,30,7.05,21.32,0.1173,0.1218,0.1286,0.1517,0.1459,True,True,False,True,False,True,False,True,True,89.15,68.72,19.17,24.58,12.28,T
UNI,all,2023-11-02,4.796,4.46,5.95,3.52,5.95,6.25,6.7,True,21,True,21,False,0,False,0,True,True,True,2023-12-01,TIMEOUT,6.016,30,24.06,30.32,5.109,5.179,5.393,5.382,6.109,True,True,True,True,False,True,False,True,True,90.28,71.52,15.21,30.55,13.29,T
MKR,all,2023-11-02,1338.0,1045,1500,0.55,1500,1650,0.0,True,26,False,0,False,0,False,0,True,True,False,2023-12-01,TIMEOUT,1548.0,30,12.11,15.7,1335.0,1314.0,1287.0,1418.0,1466.0,True,False,False,True,True,True,True,False,True,90.28,37.92,28.98,23.85,22.33,T
SOL,top_3,2023-11-03,40.24,29.0,47.0,0.6,47.0,0.0,0.0,True,7,False,0,False,0,False,0,True,True,False,2023-12-02,TIMEOUT,63.66,30,16.8,58.2,42.93,45.29,56.28,57.8,56.51,True,True,False,True,True,True,False,True,True,72.59,76.27,61.02,45.79,1.77,U
TRX,top_20,2023-11-13,0.1085,0.1,0.113,0.3,0.113,0.0,0.0,False,0,False,0,False,0,True,9,False,False,False,2023-11-21,SL,0.1,9,-7.83,-7.83,0.10371,0.10349,0.0,0.0,0.0,True,True,False,True,True,True,False,False,True,83.72,78.51,52.18,43.89,6.21,U
PAXG,top_20,2023-11-16,1940.0,1873,1993,0.82,1993,0.0,0.0,True,12,False,0,False,0,False,0,True,True,False,2023-12-15,TIMEOUT,2003.0,30,2.73,3.25,1961.0,1982.0,1983.0,2025.0,2007.0,True,False,False,True,False,True,True,False,True,72.42,38.71,18.33,19.66,15.78,U
AAVE,all,2023-11-18,88.76,66.0,110,0.93,110,0.0,0.0,True,28,False,0,False,0,False,0,True,True,False,2023-12-17,TIMEOUT,100.1,30,23.93,12.78,95.41,99.17,96.2,100.12,99.49,True,False,False,True,True,True,True,False,True,57.49,35.75,53.35,26.58,13.46,U
ICP,all,2023-11-18,4.332,3.73,4.73,0.64,4.73,0.0,0.0,True,8,False,0,False,0,False,0,True,True,False,2023-12-17,TIMEOUT,10.508,30,9.19,142.57,4.438,4.606,4.478,4.69,5.217,True,False,False,True,True,True,True,False,True,57.49,53.51,31.63,22.16,16.67,U
XRP,top_20,2023-11-20,0.6258,0.52,0.715,0.77,0.715,0.815,0.0,False,0,False,0,False,0,False,0,False,False,False,2023-12-19,TIMEOUT,0.6047,30,-3.37,-3.37,0.6212,0.6157,0.6091,0.6229,0.6617,True,False,False,True,True,True,True,False,True,54.31,34.91,46.22,27.71,16.26,U
LINK,selected,2023-11-21,14.475,11.5,16.6,0.71,16.6,0.0,0.0,True,18,False,0,False,0,False,0,True,True,False,2023-12-20,TIMEOUT,14.253,30,14.68,-1.53,14.762,14.186,14.412,15.813,14.768,True,False,False,True,True,True,True,False,True,51.03,43.28,48.86,27.2,13.15,U
BTC,top_3,2023-11-22,35741.65,33000,38000,0.82,38000,0.0,0.0,True,3,False,0,False,0,False,0,True,True,False,2023-12-21,TIMEOUT,43861.8,30,6.32,22.72,37447.43,37818.87,38682.52,44073.32,41492.39,False,False,False,True,True,True,True,False,True,41.99,41.99,56.69,23.6,12.94,U
HBAR,top_20,2023-11-22,0.0583,0.05,0.07,1.0,0.07,0.076,0.0,True,15,True,18,False,0,False,0,True,True,True,2023-12-21,TIMEOUT,0.0913,30,20.07,30.36,0.0629,0.0611,0.0608,0.066,0.0755,False,False,False,True,True,True,True,False,True,41.99,42.8,36.45,25.9,14.52,U
FET,all,2023-11-22,0.4603,0.36,0.58,1.2,0.58,0.0,0.0,True,12,False,0,False,0,False,0,True,True,False,2023-12-21,TIMEOUT,0.7644,30,26.0,66.07,0.5345,0.54,0.5544,0.5326,0.6031,False,False,True,True,True,True,True,True,True,41.99,55.82,49.26,32.39,13.09,U
BNB,selected,2023-11-23,236.2,217.8,253.1,0.93,253.1,271.9,0.0,True,20,True,29,False,0,False,0,True,True,True,2023-12-22,TIMEOUT,271.1,30,7.15,15.11,227.2,227.3,229.0,229.4,252.0,True,False,False,True,True,True,True,True,True,51.68,42.82,40.27,21.18,13.92,U
TRX,top_20,2023-11-23,0.10116,0.09,0.11,1.0,0.11,0.0,0.0,False,0,False,0,False,0,False,0,False,False,False,2023-12-22,TIMEOUT,0.10508,30,3.88,3.88,0.10193,0.10343,0.10317,0.10476,0.1043,True,False,False,True,True,True,True,True,True,51.68,35.3,41.69,22.6,19.62,U
QNT,all,2023-11-23,98.2,89.0,106.0,0.85,106.0,0.0,0.0,True,13,False,0,False,0,False,0,True,True,False,2023-12-22,TIMEOUT,117.2,30,7.94,19.35,98.9,98.1,101.6,110.8,114.9,True,False,False,False,True,True,True,False,True,51.68,36.24,22.79,13.75,17.52,T
DOGE,selected,2023-11-24,0.07621,0.07,0.0864,0.64,0.0864,0.0,0.0,True,9,False,0,False,0,False,0,True,True,False,2023-12-23,TIMEOUT,0.09346,30,13.37,22.63,0.08083,0.08343,0.08571,0.09593,0.0983,True,False,False,True,True,True,True,False,True,54.25,52.31,33.0,22.68,17.62,U
ATOM,all,2023-11-24,8.752,7.37,10.6,1.36,10.6,0.0,0.0,True,15,False,0,False,0,False,0,True,True,False,2023-12-23,TIMEOUT,11.33,30,21.12,29.46,9.256,9.249,9.539,9.902,11.534,True,False,True,True,True,True,True,False,True,54.25,42.75,43.78,23.89,15.84,U
ARB,all,2023-11-24,1.0165,0.82,1.14,0.6,1.14,1.3,0.0,True,11,True,29,False,0,False,0,True,True,True,2023-12-23,TIMEOUT,1.3934,30,12.15,27.89,1.0172,1.0064,1.0965,1.1719,1.1834,True,False,False,False,True,True,True,False,True,54.25,37.52,27.32,17.81,18.63,U
LTC,top_20,2023-11-25,70.72,65.2,82.0,2.04,82.0,94.0,104.4,False,0,False,0,False,0,False,0,False,False,False,2023-12-24,TIMEOUT,71.12,30,0.57,0.57,70.0,71.57,72.93,78.5,70.93,True,False,True,False,False,True,True,False,True,61.64,50.35,19.9,15.33,18.07,U
SUI,selected,2023-11-25,0.6268,0.5,0.736,0.82,0.736,0.0,0.0,True,26,False,0,False,0,False,0,True,True,False,2023-12-24,TIMEOUT,0.7142,30,17.42,13.94,0.601,0.6131,0.629,0.7029,0.6175,True,False,False,True,True,True,False,False,True,61.64,59.24,22.85,23.5,14.05,U
NEAR,selected,2023-11-25,1.834,1.54,2.19,1.24,2.19,0.0,0.0,True,10,False,0,False,0,False,0,True,True,False,2023-12-24,TIMEOUT,3.798,30,19.41,107.09,1.798,1.893,2.149,2.376,2.191,True,True,True,True,True,True,True,False,True,61.64,64.39,36.85,27.63,15.49,U
APT,all,2023-11-26,7.412,6.3,8.47,0.95,8.47,0.0,0.0,True,13,False,0,False,0,False,0,True,True,False,2023-12-25,TIMEOUT,10.408,30,14.27,40.42,6.9785,7.3456,7.7001,8.2456,8.17,False,False,False,True,True,True,True,False,True,49.45,43.38,31.34,21.22,13.98,U
DOT,all,2023-11-27,5.329,4.32,5.7,0.37,5.7,0.0,0.0,True,8,False,0,False,0,False,0,True,True,False,2023-12-26,TIMEOUT,8.819,30,6.96,65.49,5.471,5.541,6.046,7.348,6.784,True,False,False,True,True,True,True,False,True,61.29,49.19,24.09,20.07,17.74,U
XLM,top_20,2023-11-29,0.1186,0.11,0.131,1.1,0.131,0.138,0.146,True,10,True,11,False,0,False,0,True,True,True,2023-12-28,TIMEOUT,0.132,30,10.46,16.36,0.122,0.1224,0.1322,0.1231,0.1195,True,False,False,True,False,True,True,False,True,60.48,48.44,14.8,19.44,19.39,T
WLD,all,2023-11-29,2.521,1.95,2.88,0.63,2.88,0.0,0.0,True,18,False,0,False,0,False,0,True,True,False,2023-12-28,TIMEOUT,3.512,30,14.24,39.31,2.463,2.45,2.486,2.414,3.723,True,True,False,True,True,True,True,False,True,60.48,64.42,30.27,25.76,12.47,U
FIL,all,2023-11-30,4.434,3.94,5.22,1.61,5.22,5.67,0.0,True,9,True,17,False,0,False,0,True,True,True,2023-12-29,TIMEOUT,5.81,30,17.73,27.88,4.732,4.739,5.127,4.722,5.33,True,False,True,True,True,True,True,False,True,54.75,36.19,33.33,20.9,17.48,U
INJ,all,2023-11-30,16.735,13.2,19.1,0.67,19.1,0.0,0.0,True,9,False,0,False,0,False,0,True,True,False,2023-12-29,TIMEOUT,35.76,30,14.13,113.68,16.86,16.983,18.616,29.25,42.471,True,False,False,True,True,True,True,False,True,54.75,50.02,27.52,21.84,13.76,U
STX,all,2023-12-01,0.6918,0.63,0.8,1.83,0.8,0.0,0.0,True,2,False,0,False,0,False,0,True,True,False,2023-12-30,TIMEOUT,1.417,30,15.64,104.83,1.1827,0.9957,0.9911,1.0779,1.4131,True,False,True,True,True,True,True,False,True,52.62,58.7,20.96,27.24,17.06,U
AVAX,top_20,2023-12-02,21.86,15.6,24.8,0.47,24.8,0.0,0.0,True,4,False,0,False,0,False,0,True,True,False,2023-12-31,TIMEOUT,38.55,30,13.45,76.35,26.2,30.44,38.04,39.71,45.35,True,True,False,True,True,True,True,False,True,82.63,77.67,62.78,26.99,8.05,U
ALGO,all,2023-12-02,0.1394,0.13,0.151,1.1,0.151,0.0,0.0,True,2,False,0,False,0,False,0,True,True,False,2023-12-31,TIMEOUT,0.2229,30,8.32,59.9,0.1528,0.1843,0.2026,0.1961,0.2396,True,True,False,True,True,True,True,False,True,82.63,71.39,22.3,22.16,14.94,U
SEI,all,2023-12-02,0.2493,0.2,0.3,1.0,0.3,0.0,0.0,True,3,False,0,False,0,False,0,True,True,False,2023-12-31,TIMEOUT,0.5601,30,20.34,124.67,0.2749,0.2814,0.2395,0.2325,0.3554,True,True,False,True,True,True,False,False,True,82.63,72.86,53.39,34.26,10.64,U
OP,all,2023-12-02,1.657,1.53,1.86,1.54,1.86,0.0,0.0,True,3,False,0,False,0,False,0,True,True,False,2023-12-31,TIMEOUT,3.706,30,12.25,123.66,1.713,2.107,2.292,2.096,3.462,True,False,True,False,False,True,True,False,True,82.63,57.14,19.78,16.98,19.79,U
UNI,all,2023-12-03,6.172,5.27,6.7,0.59,6.7,0.0,0.0,True,7,False,0,False,0,False,0,True,True,False,2024-01-01,TIMEOUT,7.6,30,8.55,23.14,6.293,6.842,6.232,6.167,6.339,True,False,False,True,True,True,True,False,True,78.3,52.97,31.21,27.21,13.71,U
MKR,all,2023-12-03,1543.0,1427,1650,0.94,1650,0.0,0.0,False,0,False,0,False,0,True,4,False,False,False,2023-12-06,SL,1427,4,-7.52,-7.52,0.0,0.0,0.0,0.0,0.0,True,True,False,True,True,True,False,False,True,78.3,78.36,32.44,25.28,8.32,U
SOL,top_3,2023-12-04,62.99,56.8,68.0,0.81,68.0,0.0,0.0,True,4,False,0,False,0,False,0,True,True,False,2024-01-02,TIMEOUT,106.73,30,7.95,69.44,74.94,74.87,70.62,70.87,112.45,True,True,False,True,True,True,False,False,True,83.35,71.05,56.53,27.28,8.47,U
MKR,all,2023-12-08,1451.0,1320,1566,0.88,1566,1650,0.0,False,0,False,0,False,0,True,4,False,False,False,2023-12-11,SL,1320,4,-9.03,-9.03,0.0,0.0,0.0,0.0,0.0,True,False,False,True,True,True,True,False,True,88.21,44.54,27.68,17.86,15.49,U
ADA,top_20,2023-12-11,0.5947,0.546,0.647,1.3,0.647,0.0,0.0,False,0,False,0,False,0,True,1,False,False,False,2023-12-11,SL,0.546,1,-8.19,-8.19,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,False,True,False,85.34,98.8,46.29,49.49,4.29,U
ETH,top_3,2023-12-12,2225.11,2087,2350,0.9,2350,0.0,0.0,True,16,False,0,False,0,False,0,True,True,False,2024-01-10,TIMEOUT,2584.38,30,5.61,16.15,2228.96,2219.43,2239.61,2271.35,2352.04,True,True,False,True,True,True,True,True,True,62.65,62.53,43.48,24.93,19.29,U
ADA,top_20,2023-12-13,0.5784,0.51,0.646,0.94,0.646,0.0,0.0,True,1,False,0,False,0,True,22,True,True,False,2024-01-03,SL,0.51,22,11.69,-11.83,0.5804,0.5761,0.6226,0.6087,0.605,True,True,False,True,True,True,False,True,False,60.6,82.94,46.73,38.96,12.92,U
MKR,all,2023-12-13,1361.0,1225,1487,0.94,1487,1566,1650,True,15,True,16,True,16,False,0,True,True,True,2024-01-11,TIMEOUT,2138.0,30,9.26,15.06,1317.0,1290.0,1391.0,1414.0,1830.0,True,False,False,False,True,True,True,False,True,60.6,12.4,24.52,13.83,25.22,T
VET,all,2023-12-16,0.02887,0.02,0.0317,0.17,0.0317,0.0,0.0,True,3,False,0,False,0,False,0,True,True,False,2024-01-14,TIMEOUT,0.02936,30,9.8,1.7,0.03474,0.03601,0.03806,0.03504,0.03114,False,True,False,True,True,True,True,False,True,36.0,70.59,33.78,25.93,10.65,U
PAXG,top_20,2023-12-17,1996.0,1873,2028,0.27,2090,0.0,0.0,False,0,False,0,False,0,False,0,True,False,False,2024-01-15,TIMEOUT,2040.0,30,2.2,2.2,2030.0,2026.0,2036.0,2029.0,2016.0,False,False,False,True,True,True,True,False,True,40.29,45.71,27.48,24.03,16.58,U
AAVE,all,2023-12-19,99.37,81.5,119.0,1.1,119.0,0.0,0.0,True,10,False,0,False,0,False,0,True,True,False,2024-01-17,TIMEOUT,101.38,30,19.75,2.02,99.44,102.77,118.88,116.17,99.0,False,False,False,True,True,True,True,False,True,41.04,49.82,25.89,27.93,23.18,U
ICP,all,2023-12-19,9.806,7.2,11.9,0.8,11.9,0.0,0.0,True,12,False,0,False,0,False,0,True,True,False,2024-01-17,TIMEOUT,12.174,30,21.35,24.15,9.546,9.549,9.752,12.936,13.712,False,True,False,True,True,True,False,True,False,41.04,84.98,43.5,44.86,8.02,U
XRP,top_20,2023-12-21,0.6171,0.58,0.666,1.15,0.666,0.715,0.0,False,0,False,0,False,0,True,14,False,False,False,2024-01-03,SL,0.58,14,-6.01,-6.01,0.6462,0.634,0.6207,0.5823,0.0,False,False,False,False,False,True,True,False,True,49.38,29.54,14.58,17.54,21.87,T
DOGE,selected,2023-12-25,0.09172,0.08,0.1,1.0,0.1,0.107,0.0,False,0,False,0,False,0,True,10,False,False,False,2024-01-03,SL,0.08,10,-12.78,-12.78,0.09097,0.08955,0.08201,0.0,0.0,False,False,False,True,True,True,True,False,True,49.77,36.45,30.53,18.54,14.1,U
LINK,selected,2023-12-26,15.586,13.9,16.9,0.78,16.9,0.0,0.0,True,3,False,0,False,0,True,9,True,True,False,2024-01-03,SL,13.9,9,8.43,-10.82,15.167,15.548,0.0,0.0,0.0,True,True,False,True,False,True,True,False,True,63.28,66.69,16.64,18.82,12.31,U
LTC,top_20,2023-12-26,72.23,66.5,82.0,1.71,82.0,94.0,104.4,False,0,False,0,False,0,True,9,False,False,False,2024-01-03,SL,66.5,9,-7.93,-7.93,73.22,74.72,0.0,0.0,0.0,True,False,True,True,False,True,True,False,True,63.28,55.9,10.46,17.13,16.33,U
TRX,top_20,2023-12-27,0.10305,0.092,0.11,1.25,0.11,0.0,0.0,True,7,False,0,False,0,False,0,True,True,False,2024-01-25,TIMEOUT,0.11212,30,6.74,8.8,0.10764,0.10834,0.10438,0.10277,0.10807,True,False,True,False,False,True,True,False,True,51.68,50.95,13.89,23.11,26.83,T
